Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Smallcomb, Emma",So,S,5-8,120,,120,32,,3,2,14,0.071,122.0,23.0,19.0,446.0,34.0,,1.0,,26.5,3.0,0.0
3,"Ciszek, Sarah",So,S,5-10,120,,120,32,,212,49,467,0.349,1189.0,37.0,21.0,329.0,3.0,3.0,46.0,15.0,275.0,15.0,3.0
5,"Scioletti, Gianna",Sr,MB,6-3,119,,119,32,,186,74,481,0.233,8.0,8.0,13.0,33.0,1.0,15.0,100.0,6.0,259.0,4.0,0.0
81,"Dole, Makayla",Sr,OH,5-10,113,,113,32,,240,107,621,0.214,14.0,2.0,10.0,111.0,28.0,7.0,48.0,8.0,272.5,2.0,0.0
16,"Palanchi, Reghan",Jr,MB,6-2,113,,113,31,,213,69,455,0.316,9.0,,,28.0,,9.0,89.0,13.0,266.5,2.0,0.0
14,"Rogers, Jasmine",Fr,OH,-,113,,113,31,,52,35,231,0.07400000000000001,27.0,11.0,24.0,220.0,22.0,,6.0,4.0,66.0,,0.0
21,"Nelis, Liisel",Sr,OH,5-10,108,,108,29,,343,160,1006,0.182,51.0,34.0,26.0,335.0,19.0,3.0,28.0,7.0,394.0,2.0,0.0
30,"Murawinski, Julia",Sr,MB,6-2,73,,73,22,,184,70,442,0.258,2.0,,,39.0,,7.0,49.0,7.0,215.5,,0.0
2,"Kim, Jillian",So,OPP,5-11,65,,65,16,,135,85,414,0.121,16.0,18.0,27.0,130.0,1.0,,13.0,2.0,159.5,,0.0
24,"Felix, Alana",Fr,OH,-,64,,64,22,,1,5,11,-0.364,3.0,6.0,7.0,51.0,8.0,,,,7.0,1.0,0.0
6,"Vargo, Lilian",Fr,S,-,57,,57,17,,0,0,1,0.0,11.0,9.0,7.0,157.0,1.0,,,,9.0,,0.0
12,"Bykowski, Claudia",Fr,L/DS,-,57,,57,16,,0,1,1,-1.0,3.0,13.0,20.0,14.0,,,,,13.0,,0.0
10,"Green, Kathryn",Jr,OH,6-0,21,,21,9,,27,16,85,0.129,,,,3.0,,,8.0,3.0,31.0,,0.0
1,"McNamee, Rianna",Sr,MB,6-1,18,,18,11,,18,15,64,0.047,,,1.0,3.0,,1.0,4.0,1.0,21.0,,0.0
4,"Polk, Alix",So,OH,6-1,3,,3,3,,0,1,1,-1.0,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,9,6,,0,0,0,,,,,,7.0,,,,,,0.0
-,Totals,-,-,-,-,-,120,15,,1614,688,4293,0.21600000000000003,1455.0,161.0,175.0,1900.0,124.0,45.0,392.0,66.0,2016.0,29.0,15.0
-,Opponent Totals,-,-,-,-,-,120,15,,1374,609,4214,0.182,1261.0,124.0,231.0,1632.0,161.0,62.0,469.0,62.0,1794.5,30.0,15.0
