Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Bars, Lauren",Jr,S,6-2,117,,117,29,,98,21,237,0.325,1085.0,21.0,13.0,298.0,1.0,6.0,59.0,4.0,154.5,9.0,0.0
16,"Warnell, Nayo",Sr,MB,6-1,117,,117,29,,207,43,464,0.353,5.0,18.0,14.0,52.0,,15.0,101.0,5.0,290.5,,0.0
13,"Stroup, Emily",Sr,OH,6-0,117,,117,29,,431,219,1339,0.158,26.0,19.0,70.0,308.0,22.0,6.0,30.0,2.0,471.0,,0.0
5,"Purcell, Nicole",Sr,L/DS,5-9,117,,117,29,,7,0,18,0.389,120.0,12.0,19.0,555.0,35.0,,,,19.0,,0.0
15,"Sultemeier, Aubrey",So,MB,6-3,116,,116,29,,176,73,419,0.24600000000000002,2.0,2.0,9.0,32.0,,20.0,88.0,4.0,242.0,,0.0
14,"Bugg, Avery",So,DS,5-6,116,,116,29,,1,2,9,-0.111,35.0,18.0,23.0,245.0,24.0,,,,19.0,,0.0
28,"Bair, Anna",Fr,OH,6-2,106,,106,27,,270,121,902,0.165,6.0,5.0,12.0,95.0,5.0,8.0,43.0,,304.5,,0.0
2,"Mulkey, Leah",Jr,OH,6-0,103,,103,28,,165,70,492,0.193,2.0,,,54.0,8.0,8.0,48.0,1.0,197.0,,0.0
20,"Thompson, Lauren",So,OH,6-0,88,,88,24,,40,19,144,0.146,9.0,12.0,23.0,106.0,10.0,,11.0,5.0,57.5,,0.0
11,"Guzik, Izzy",Jr,OH,6-0,69,,69,21,,8,12,46,-0.087,11.0,10.0,4.0,66.0,7.0,,6.0,2.0,21.0,,0.0
6,"Scott, Bayleigh",Jr,MB,6-0,10,,10,6,,2,3,15,-0.067,,,,,,,3.0,,3.5,,
9,"Wampler, Ava",Fr,MB,6-5,2,,2,2,,0,0,1,0.0,,,,,,,,,,,0.0
8,"Miller, Maggie",Fr,DS,5-5,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,16,11,,0,0,0,,,,,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,117,7,,1405,583,4086,0.201,1301.0,117.0,187.0,1811.0,128.0,63.0,389.0,23.0,1779.5,9.0,7.0
-,Opponent Totals,-,-,-,-,-,117,7,,1595,668,4390,0.21100000000000002,1488.0,129.0,248.0,1839.0,117.0,48.0,410.0,42.0,1977.0,59.0,7.0
