Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Roberson, Tylar",Jr,OH,5-11,114,,114,30,,376,181,1106,0.17600000000000002,11.0,22.0,38.0,291.0,51.0,4.0,21.0,4.0,412.5,,0.0
7,"McBride, Zoe",So,OH,6-0,114,,114,30,,551,201,1468,0.23800000000000002,8.0,38.0,51.0,330.0,33.0,9.0,40.0,10.0,618.0,1.0,0.0
28,"Wallace, Roi",Sr,S,5-9,114,,114,30,,30,16,114,0.12300000000000001,1166.0,66.0,60.0,205.0,3.0,1.0,16.0,6.0,104.5,30.0,0.0
8,"Pajevic, Sophie",Jr,S,5-10,111,,111,29,,28,15,88,0.14800000000000002,41.0,39.0,92.0,206.0,,1.0,10.0,4.0,73.0,3.0,0.0
20,"Santos, Jennevy",Jr,L/DS,5-4,109,,109,29,,3,7,27,-0.14800000000000002,74.0,12.0,24.0,478.0,31.0,,,,15.0,1.0,0.0
1,"Brown, Sara",So,OH,5-9,107,,107,29,,117,56,347,0.17600000000000002,3.0,,,21.0,3.0,7.0,54.0,12.0,151.0,,0.0
12,"Ross, Mykaela",Jr,OH,5-7,96,,96,26,,178,82,497,0.193,2.0,1.0,,32.0,3.0,6.0,20.0,6.0,195.0,,0.0
2,"Debraux, Shadae",Jr,MH,5-11,88,,88,25,,93,51,258,0.163,1.0,,1.0,16.0,2.0,6.0,37.0,7.0,117.5,1.0,0.0
9,"Creery, Mason",Fr,DS,5-5,76,,76,22,,0,0,0,,4.0,6.0,27.0,28.0,,,,,6.0,,0.0
11,"Hubbard, Jasmin",Sr,L,5-7,71,,71,26,,2,0,5,0.4,18.0,9.0,11.0,113.0,5.0,,1.0,,11.5,1.0,0.0
14,"Perry, Jasmin",So,MH,5-11,48,,48,18,,43,17,113,0.23,,,1.0,4.0,1.0,2.0,12.0,3.0,51.0,,0.0
19,"Smith, Triniti",Jr,S,5-7,7,,7,2,,0,0,0,,,,2.0,1.0,,,,,,,
5,"Battle, Melanie",Fr,MH,6-1,5,,5,3,,6,1,8,0.625,1.0,,1.0,2.0,,1.0,4.0,,9.0,,
10,"Eugene, Morgan",So,RS,5-10,3,,3,2,,0,0,0,,,,,,,,,,,,
4,"Smith, Nia",So,L/DS,5-7,2,,2,2,,0,0,0,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,75,23,,0,0,0,,,,,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,3,,1427,627,4031,0.198,1329.0,193.0,309.0,1727.0,148.0,37.0,215.0,52.0,1764.5,37.0,3.0
-,Opponent Totals,-,-,-,-,-,114,3,,1261,537,3745,0.193,1180.0,148.0,283.0,1628.0,193.0,50.0,334.0,51.0,1626.0,45.0,3.0
