Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"DePersio, Gabby",Fr,L/DS,5-3,107,,107,29,,6,5,32,0.031,87.0,8.0,28.0,361.0,31.0,,,,14.0,3.0,0
15,"Steckler, Mackenzie",Jr,MH,6-0,107,,107,29,,196,67,504,0.256,11.0,8.0,17.0,58.0,1.0,25.0,121.0,9.0,289.5,1.0,0
6,"Mitchell, Mariah",So,RS,6-0,107,,107,29,,269,104,632,0.261,9.0,2.0,6.0,72.0,1.0,4.0,77.0,1.0,313.5,1.0,0
3,"Connell, Jessie",Fr,S,5-9,105,,105,29,,3,13,51,-0.196,518.0,36.0,51.0,178.0,,,2.0,,39.5,20.0,0
14,"Hunt, Cassie",Jr,S,5-9,105,,105,29,,5,10,73,-0.068,430.0,33.0,52.0,152.0,,,1.0,,38.5,17.0,0
8,"Kruize, Jojo",Sr,OH,5-10,103,,103,29,,264,133,908,0.14400000000000002,12.0,17.0,27.0,211.0,25.0,2.0,34.0,1.0,300.0,,0
19,"Putman, Aubrey",Fr,OH,5-11,102,,102,29,,155,92,532,0.11800000000000001,12.0,9.0,26.0,208.0,32.0,2.0,13.0,1.0,172.5,1.0,0
12,"Shult, Elle",Fr,MH,6-3,93,,93,27,,112,50,305,0.203,5.0,14.0,18.0,20.0,1.0,9.0,49.0,5.0,159.5,1.0,0
1,"Moore, Erika",So,L/DS,5-7,63,,63,26,,1,0,6,0.16699999999999998,2.0,2.0,7.0,67.0,15.0,,,,3.0,,0
21,"Dieter, Madeline",So,MB,6-1,59,,59,19,,69,38,214,0.145,3.0,,,14.0,,5.0,33.0,2.0,90.5,1.0,0
17,"Schumacher, Riley",Sr,MH,6-1,54,,54,18,,58,33,191,0.131,,,,7.0,,1.0,27.0,3.0,72.0,,0
11,"Knoop, Abby",Jr,OH,5-11,25,,25,11,,31,11,98,0.204,,1.0,,21.0,7.0,1.0,7.0,,36.5,,0
24,"Norris, Emma",Jr,OH,5-9,17,,17,11,,17,18,64,-0.016,,2.0,2.0,11.0,6.0,1.0,4.0,1.0,22.0,,0
16,"Woodard, Kaylee",So,OH,5-8,13,,13,8,,0,1,3,-0.33299999999999996,,,1.0,11.0,4.0,,,,,,0
4,"Kline, Alaina",So,L/DS,5-7,5,,5,5,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,11,8,,0,1,1,-1.0,,,,,19.0,,,,,,0
-,Totals,-,-,-,-,-,107,17,,1186,576,3616,0.16899999999999998,1089.0,132.0,235.0,1391.0,142.0,50.0,369.0,24.0,1439.5,45.0,17
-,Opponent Totals,-,-,-,-,-,107,17,,1349,567,3562,0.22,1255.0,142.0,210.0,1598.0,131.0,46.0,288.0,32.0,1571.0,25.0,17
