Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Hillegas, Hali",Sr,L/DS,5-6,111,,111,32,,0,0,2,0.0,84.0,17.0,49.0,473.0,24.0,,,,17.0,4.0,0
1,"Akeo, Lexis",Fr,S,5-8,111,,111,32,,25,11,73,0.192,1161.0,28.0,26.0,213.0,,1.0,31.0,4.0,69.5,19.0,0
23,"Lund, Kayla",Jr,OH,6-0,110,,110,32,,393,148,920,0.266,42.0,35.0,42.0,301.0,14.0,5.0,43.0,7.0,454.5,3.0,0
5,"Ndee, Chinaza",Jr,MB,5-11,109,,109,32,,311,104,699,0.29600000000000004,6.0,,1.0,45.0,,1.0,106.0,5.0,365.0,,0
7,"Van Buskirk, Layne",Sr,MB,6-3,108,,108,31,,274,77,531,0.371,5.0,1.0,3.0,16.0,,7.0,88.0,17.0,326.0,1.0,0
10,"Faki, Zoi",Jr,OH,6-1,107,,107,32,,36,16,84,0.23800000000000002,6.0,14.0,30.0,64.0,4.0,1.0,9.0,1.0,55.5,1.0,0
17,"Markovic, Nika",Sr,RS,6-0,107,,107,32,,105,33,271,0.266,28.0,20.0,25.0,168.0,,1.0,21.0,3.0,136.5,,0
13,"Williams, Stephanie",Sr,OH,6-0,106,,106,32,,291,120,813,0.21,40.0,36.0,45.0,254.0,38.0,5.0,44.0,7.0,354.0,6.0,0
11,"Starks, Sabrina",So,MB,6-2,95,,95,30,,150,33,349,0.335,4.0,1.0,2.0,8.0,1.0,11.0,126.0,4.0,225.0,1.0,0
3,"Soboleski, Maddie",Fr,S,6-0,48,,48,21,,3,2,10,0.1,139.0,2.0,11.0,28.0,,,3.0,1.0,6.5,6.0,0
20,"Nwokolo, Chiamaka",Fr,MB,6-1,32,,32,17,,21,5,37,0.43200000000000005,1.0,,,4.0,,1.0,7.0,,25.5,,0
12,"Perosa, Avery",Jr,L/DS,5-7,27,,27,19,,0,0,0,,1.0,2.0,2.0,13.0,,,,,2.0,,0
4,"Browske, Ashley",Fr,L/DS,5-10,10,,10,9,,0,0,0,,,,1.0,13.0,,,,,,,0
18,"Steibel, Natalie",Fr,OH,6-1,8,,8,6,,9,8,31,0.032,,,1.0,2.0,,,2.0,1.0,10.0,,0
9,"Dreier, Alix",Sr,OH,6-1,8,,8,6,,3,3,13,0.0,,,,,,,,,3.0,,0
-,TEAM,-,-,-,-,-,2,2,,0,1,1,-1.0,,,,,4.0,,,,,,0
-,Totals,-,-,-,-,-,111,7,,1627,562,3851,0.27699999999999997,1517.0,156.0,238.0,1602.0,85.0,33.0,484.0,50.0,2058.0,41.0,7
