Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Soldo, Noelle",So,L,5-8,112,,112,30,,0,0,14,0.0,21.0,21.0,20.0,95.0,5.0,1.0,2.0,,23.0,1.0,0
13,"Gebel, Merry",So,OH,5-10,110,,110,29,,365,134,1149,0.201,25.0,37.0,6.0,323.0,38.0,7.0,24.0,1.0,421.0,,0
2,"Sanchez, Meagan",Sr,L,5-2,110,,110,29,,4,0,19,0.21100000000000002,96.0,13.0,37.0,602.0,25.0,,,,17.0,,0
17,"Veit, Abigail",Sr,OH,5-11,110,,110,29,,371,155,1079,0.2,19.0,26.0,27.0,320.0,27.0,14.0,27.0,14.0,424.5,,0
4,"Perret, Caroline",Jr,L,5-7,108,,108,29,,7,5,30,0.067,66.0,24.0,23.0,255.0,22.0,,,,31.0,3.0,0
15,"White, Makenzie",Jr,MB,5-11,106,,106,29,,185,71,558,0.204,10.0,,,16.0,1.0,9.0,49.0,8.0,218.5,1.0,0
19,"Multerer, Haley",So,MB,6-1,104,,104,29,,173,49,483,0.257,16.0,,,62.0,,1.0,34.0,6.0,191.0,,0
21,"Keaton, Aleah",Sr,MB,5-10,99,,99,29,,121,52,374,0.184,3.0,4.0,8.0,42.0,2.0,10.0,58.0,6.0,164.0,1.0,0
8,"Price, Hannah",Jr,S,5-10,99,,99,26,,88,25,260,0.242,996.0,15.0,26.0,270.0,,4.0,34.0,6.0,124.0,17.0,0
7,"McNally, Madison",So,OH,5-11,37,,37,18,,59,31,180,0.156,,1.0,2.0,13.0,,,9.0,,64.5,,0
1,"Robinson, Johnna",Fr,MB,6-0,22,,22,14,,19,14,60,0.083,2.0,1.0,6.0,2.0,,4.0,7.0,4.0,27.0,,0
18,"Carlson, Sydney",So,S,5-9,5,,5,2,,8,2,21,0.28600000000000003,37.0,,,7.0,,,,,8.0,1.0,0
-,TEAM,-,-,-,-,-,5,2,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,113,25,,1438,557,4338,0.203,1323.0,146.0,156.0,2039.0,148.0,54.0,246.0,46.0,1606.0,24.0,25
-,Opponent Totals,-,-,-,-,-,113,25,,1508,658,4535,0.187,1380.0,148.0,226.0,2006.0,146.0,74.0,290.0,63.0,1680.0,29.0,25
