Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Schlechte, Rebecca",Jr,S,5-7,108,,108,28,,36,17,124,0.153,763.0,16.0,31.0,194.0,1.0,,26.0,4.0,65.0,32.0,0.0
13,"Dean, Maddie",Jr,OH,5-11,105,,105,27,,207,89,646,0.183,17.0,13.0,44.0,129.0,9.0,3.0,36.0,4.0,241.0,,0.0
14,"Pogue, Allie",Fr,OH,5-11,104,,104,27,,183,121,713,0.087,4.0,6.0,25.0,92.0,8.0,4.0,38.0,7.0,212.0,1.0,0.0
2,"Hickey, Rachel",So,L/DS,5-4,100,,100,26,,5,4,22,0.045,64.0,21.0,21.0,380.0,25.0,,,,26.0,2.0,0.0
9,"Schuenemann, Rhiannon",Jr,L/DS,5-7,99,,99,26,,4,3,33,0.03,33.0,18.0,47.0,314.0,19.0,,,,22.0,5.0,0.0
12,"Johnson, Kaitlyn",Sr,RS,5-10,95,,95,25,,180,117,573,0.11,2.0,,,34.0,,1.0,44.0,4.0,203.0,,0.0
11,"Hoffman, Haley",Sr,MB,6-2,90,,90,24,,171,36,441,0.306,2.0,,,14.0,,30.0,82.0,4.0,242.0,,0.0
18,"Remter, Corrissa",Fr,OH,6-2,89,,89,23,,104,52,279,0.18600000000000003,1.0,24.0,58.0,43.0,1.0,12.0,72.0,3.0,176.0,2.0,0.0
6,"Wright, Mckayla",Sr,DS,5-8,84,,84,22,,227,130,763,0.127,14.0,27.0,39.0,154.0,24.0,4.0,34.0,4.0,275.0,5.0,0.0
1,"Cook, Allison",Fr,L/DS,5-3,64,,64,20,,0,0,0,,8.0,4.0,15.0,99.0,12.0,,,,4.0,,0.0
5,"Trueblood, Regan",Fr,S,5-9,59,,59,18,,5,2,16,0.188,234.0,17.0,8.0,103.0,,,3.0,,23.5,10.0,0.0
7,"Oehlberg, Hannah",So,OH,5-11,39,,39,12,,104,77,380,0.071,6.0,8.0,25.0,117.0,17.0,1.0,9.0,1.0,117.5,2.0,0.0
17,"Norfleet, Shakana",So,MB,6-0,1,,1,1,,1,0,1,1.0,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,17,10,,0,0,0,,,,,,29.0,,,,,,0.0
-,Totals,-,-,-,-,-,115,13,,1275,663,4115,0.149,1198.0,160.0,319.0,1730.0,147.0,57.0,357.0,34.0,1530.5,62.0,13.0
-,Opponent Totals,-,-,-,-,-,115,13,,1412,598,4014,0.203,1291.0,148.0,220.0,1926.0,159.0,42.0,361.0,29.0,1648.5,39.0,13.0
