Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
42,"Griffey, Taryn",Sr,MB,6-1,126,,126.0,33,,359.0,111.0,796.0,0.312,3.0,2.0,5.0,44.0,1.0,14.0,68.0,12.0,409.0,1.0,0
5,"Askew, Julianna",Fr,S,6-0,126,,126.0,33,,102.0,46.0,305.0,0.184,1296.0,54.0,74.0,206.0,,7.0,46.0,9.0,186.0,44.0,1
4,"Moro, Rocio",Fr,L/DS,5-5,126,,126.0,33,,1.0,5.0,30.0,-0.133,124.0,29.0,28.0,633.0,22.0,,,,30.0,2.0,0
18,"Venturelli, Alessia",So,L/DS,5-7,123,,123.0,33,,3.0,8.0,34.0,-0.147,28.0,34.0,62.0,224.0,39.0,,,,37.0,3.0,0
7,"Cestero, Solimar",So,OH,6-0,116,,116.0,30,,424.0,169.0,1125.0,0.22699999999999998,14.0,13.0,38.0,145.0,16.0,8.0,42.0,9.0,466.0,4.0,0
6,"Dixon, Emma",Jr,MB,6-0,116,,116.0,31,,152.0,46.0,410.0,0.259,3.0,6.0,7.0,55.0,,8.0,84.0,4.0,208.0,1.0,0
9,"Stingl, Miriam",Jr,OH,6-2,115,,115.0,33,,204.0,91.0,572.0,0.198,4.0,3.0,2.0,83.0,9.0,1.0,28.0,7.0,221.0,,0
10,"Youngblood, Grace",So,OH,5-11,79,,79.0,22,,16.0,9.0,66.0,0.106,7.0,22.0,26.0,129.0,13.0,,1.0,,38.5,,0
31,"Plante, Bria",Fr,MB,6-4,78,,78.0,29,,83.0,37.0,263.0,0.175,2.0,,,15.0,,1.0,27.0,1.0,97.5,,0
3,"O'Connell, Gabby",Jr,OH,6-0,65,,65.0,18,,228.0,94.0,606.0,0.221,15.0,10.0,32.0,185.0,28.0,3.0,18.0,3.0,250.0,,0
15,"Rosario, Angelie",Fr,DS,5-7,43,,43.0,18,,0.0,0.0,1.0,0.0,3.0,2.0,5.0,21.0,7.0,,,,2.0,,0
16,"Norris, Maddie",Fr,OH,6-0,41,,41.0,17,,29.0,13.0,94.0,0.17,5.0,8.0,8.0,30.0,8.0,,2.0,,38.0,,0
8,"Peterson, Grace",So,OPP,6-1,30,,30.0,15,,19.0,15.0,65.0,0.062,,,,,1.0,,9.0,6.0,23.0,,0
20,"Boyd, Maddie",Fr,MB,6-2,13,,13.0,8,,9.0,5.0,29.0,0.138,,,,,,,8.0,,13.0,,0
11,"Ramos, Charyari",So,OH,5-11,13,,13.0,7,,2.0,0.0,5.0,0.4,25.0,2.0,6.0,10.0,,,,,4.0,6.0,0
-,TEAM,-,-,-,-,-,,0,,,,,,,,,,24.0,,,,,,0
-,Totals,-,-,-,-,-,126.0,33,,1636.0,649.0,4412.0,0.22399999999999998,1529.0,186.0,293.0,1781.0,168.0,42.0,334.0,51.0,1934.0,61.0,33
-,Opponent Totals,-,-,-,-,-,126.0,33,,1544.0,598.0,4183.0,0.226,1432.0,169.0,246.0,1833.0,184.0,55.0,435.0,62.0,1902.5,40.0,33
