Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Buzzerio, Courtney",So,S,6-5,115,,115,31,,305,122,805,0.22699999999999998,265.0,32.0,75.0,173.0,,5.0,47.0,4.0,365.5,16.0,2
4,"Johnston, Halle",Jr,DS,5-10,115,,115,31,,3,1,13,0.154,102.0,15.0,35.0,521.0,40.0,,,,18.0,1.0,0
15,"Slagle, Maddie",So,DS,5-9,113,,113,31,,1,2,22,-0.045,18.0,11.0,14.0,214.0,21.0,,,,12.0,2.0,0
10,"Hughes, Griere",Jr,OH,5-11,110,,110,30,,334,145,837,0.226,7.0,,,49.0,16.0,4.0,29.0,4.0,352.5,1.0,0
18,"Clayton, Hannah",So,MB,6-2,107,,107,30,,137,50,341,0.255,2.0,,1.0,15.0,,7.0,73.0,2.0,180.5,1.0,0
1,"Boyer, Joslyn",Fr,DS,5-6,103,,103,28,,0,0,4,0.0,24.0,15.0,16.0,159.0,18.0,,,,15.0,,0
9,"Jones, Amiya",So,MB,6-2,94,,94,27,,187,63,409,0.303,3.0,20.0,43.0,35.0,2.0,4.0,56.0,2.0,239.0,,0
8,"Hansen, Kyndra",Fr,OH,6-2,81,,81,29,,135,62,491,0.149,2.0,5.0,10.0,35.0,8.0,4.0,32.0,5.0,160.0,,0
7,"Orr, Gabrielle",Jr,S,5-10,79,,79,21,,68,15,217,0.244,784.0,11.0,15.0,189.0,3.0,2.0,31.0,3.0,96.5,8.0,0
11,"Rients, Blythe",Fr,MB,6-2,49,,49,15,,68,22,183,0.251,1.0,,,8.0,,1.0,36.0,,87.0,,0
20,"Schmidt, Edina",Fr,OH,6-0,46,,46,16,,85,50,269,0.13,3.0,7.0,10.0,35.0,11.0,3.0,8.0,,99.0,,0
12,"Bushman, Emily",Sr,DS,5-8,34,,34,15,,0,0,0,,7.0,,,25.0,3.0,,,,,,0
5,"Buzzerio, Meghan",Sr,OH,6-2,29,,29,8,,119,34,310,0.27399999999999997,6.0,7.0,11.0,52.0,10.0,,8.0,,130.0,1.0,0
6,"Lowes, Emma",Fr,DS,5-7,22,,22,7,,0,0,2,0.0,91.0,5.0,4.0,34.0,,,,,5.0,1.0,0
22,"Evans, Jaedynn",Fr,DS,5-9,19,,19,6,,0,2,7,-0.28600000000000003,4.0,1.0,11.0,28.0,4.0,,,,1.0,,0
16,"Tubbs, Grace",Fr,MB,6-4,8,,8,3,,5,2,12,0.25,1.0,,4.0,1.0,,,3.0,,6.5,,0
-,TEAM,-,-,-,-,-,1,1,,0,0,0,,,,,,29.0,,,,,,0
-,Totals,-,-,-,-,-,115,27,,1447,571,3924,0.223,1320.0,129.0,249.0,1573.0,165.0,30.0,324.0,20.0,1595.0,31.0,27
-,Opponent Totals,-,-,-,-,-,115,27,,1550,521,3982,0.258,1398.0,165.0,265.0,1557.0,129.0,38.0,432.0,27.0,1842.0,33.0,27
