Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
13,"Williams, Morgan",Sr,L/DS,5-8,106,,106,26,,0,0,7,0.0,90.0,12.0,18.0,642.0,26.0,,,,12.0,4.0,0.0
7,"De La Rosa, Aria",Fr,MB,6-2,105,,105,26,,177,61,491,0.23600000000000002,1.0,,8.0,17.0,,8.0,78.0,7.0,224.0,2.0,0.0
18,"Lahr, Mckenna",Jr,OH,5-10,105,,105,26,,291,115,1038,0.17,11.0,31.0,19.0,328.0,46.0,4.0,50.0,2.0,351.0,,0.0
16,"Fairchild, Olivia",Jr,RS,6-0,105,,105,26,,235,82,673,0.22699999999999998,6.0,7.0,6.0,94.0,,5.0,54.0,7.0,274.0,2.0,0.0
2,"Brzozowski, Megan",Fr,S,5-10,104,,104,26,,15,7,70,0.114,616.0,23.0,37.0,235.0,,,11.0,6.0,43.0,23.0,0.0
6,"Lipski, Mallory",Fr,L,5-8,94,,94,26,,2,0,12,0.16699999999999998,18.0,13.0,5.0,130.0,14.0,,,,15.0,1.0,0.0
8,"Landeros, Joey",So,OH,6-1,82,,82,25,,104,48,329,0.17,2.0,,1.0,32.0,,3.0,45.0,7.0,129.5,,0.0
15,"Tanaka, Makaela",So,S,5-10,81,,81,23,,5,6,16,-0.062,347.0,13.0,12.0,152.0,,,3.0,,19.5,28.0,0.0
10,"Benjamin, Elise",Sr,MB,6-0,74,,74,19,,117,45,330,0.218,2.0,2.0,11.0,14.0,,12.0,67.0,10.0,164.5,,0.0
4,"Morley, Kaitlin",Sr,OH,5-10,73,,73,20,,169,82,599,0.145,9.0,6.0,15.0,195.0,19.0,1.0,19.0,6.0,185.5,1.0,0.0
3,"Rodriguez, Michelle",Sr,L/DS,5-10,47,,47,16,,0,0,1,0.0,2.0,1.0,3.0,8.0,,,,,1.0,,0.0
5,"Urena, Bella",So,MB,6-0,46,,46,15,,80,43,283,0.131,1.0,1.0,,50.0,8.0,2.0,9.0,3.0,87.5,,0.0
11,"Pejouan, Chloe",Fr,MB,6-3,23,,23,8,,22,11,57,0.193,1.0,,,1.0,,2.0,32.0,3.0,40.0,,0.0
17,"Plett, Sophia",Jr,S,5-10,13,,13,8,,2,2,5,0.0,23.0,3.0,4.0,24.0,,,,,5.0,6.0,0.0
9,"O'Neil, Claire",So,MB,6-2,12,,12,5,,15,7,36,0.222,,3.0,1.0,4.0,,,11.0,,23.5,,0.0
12,"Cartledge, Aneliesa",Fr,S,5-9,9,,9,5,,0,0,0,,,,5.0,,,,,,,,0.0
14,"Cashdan, Alena",Jr,L/DS,5-7,1,,1,1,,0,0,0,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,7,6,,0,0,0,,,,,,12.0,,,,,,0.0
-,Totals,-,-,-,-,-,106,9,,1239,515,3968,0.182,1129.0,117.0,145.0,1931.0,125.0,37.0,379.0,51.0,1453.5,67.0,9.0
-,Opponent Totals,-,-,-,-,-,106,9,,1415,629,4320,0.182,1329.0,125.0,235.0,1973.0,117.0,40.0,269.0,38.0,1590.5,36.0,9.0
