Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
23,"Spasova, Ilina",Jr,MB,6-0,127,,127,31,,315,130,909,0.204,41.0,25.0,41.0,277.0,57.0,3.0,49.0,8.0,367.5,2.0,0.0
9,"Johnson, Stella",So,L/DS,5-5,127,,127,31,,4,4,30,0.0,97.0,59.0,49.0,487.0,55.0,,1.0,,63.5,,0.0
8,"Trifkovic, Tatjana",Jr,RS,6-0,126,,126,31,,324,149,966,0.18100000000000002,25.0,23.0,30.0,240.0,6.0,4.0,49.0,17.0,375.5,,0.0
7,"Blazevic, Ivana",Sr,DS,6-1,125,,125,31,,118,11,254,0.42100000000000004,994.0,71.0,55.0,223.0,,6.0,79.0,4.0,234.5,53.0,0.0
4,"Lee, Alexis",So,MH,5-10,125,,125,31,,354,193,849,0.19,8.0,10.0,22.0,81.0,40.0,5.0,38.0,7.0,388.0,3.0,0.0
1,"Chery, Lidia",Sr,MB,6-2,124,,124,31,,130,58,302,0.23800000000000002,4.0,,2.0,21.0,4.0,15.0,96.0,5.0,193.0,1.0,0.0
30,"Jestratijevic, Anica",Jr,OH,6-0,124,,124,31,,36,29,151,0.046,17.0,41.0,47.0,155.0,48.0,,2.0,1.0,78.0,,0.0
5,"Carver, Mauri",So,MB,6-3,112,,112,27,,141,51,345,0.261,3.0,,1.0,10.0,1.0,10.0,103.0,13.0,202.5,,0.0
35,"Thomas, Haley",Jr,MB,5-11,92,,92,24,,3,1,12,0.16699999999999998,6.0,27.0,60.0,23.0,,,,,30.0,3.0,0.0
6,"Korosec, Tijana",So,S,5-9,42,,42,21,,1,1,9,0.0,107.0,5.0,16.0,23.0,,,2.0,,7.0,8.0,0.0
19,"Morris, Sydney",Fr,OH,5-11,42,,42,18,,28,32,100,-0.04,,,6.0,13.0,3.0,,8.0,2.0,32.0,,0.0
15,"Cruz, Marina",Jr,OH,6-0,3,,3,1,,5,3,25,0.08,,1.0,2.0,3.0,2.0,,,,6.0,,
-,TEAM,-,-,-,-,-,40,16,,0,0,0,,,,,,32.0,,,1.0,,,0.0
-,Totals,-,-,-,-,-,127,9,,1459,662,3952,0.20199999999999999,1306.0,263.0,331.0,1558.0,248.0,43.0,427.0,58.0,1793.5,70.0,9.0
-,Opponent Totals,-,-,-,-,-,127,9,,1411,629,3863,0.20199999999999999,1295.0,250.0,290.0,1576.0,263.0,45.0,362.0,46.0,1718.0,45.0,9.0
