Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Whitten, Allison",So,DS,5-8,119,,119,33,,3,3,21,0.0,38.0,37.0,45.0,514.0,22.0,,,,40.0,,0
15,"Montelisciani, Olivia",So,DS,5-9,119,,119,33,,1,4,22,-0.136,53.0,42.0,39.0,317.0,21.0,,,,43.0,,0
1,"Lohmeier, Olivia",Jr,OH,6-0,119,,119,33,,564,197,1448,0.253,4.0,26.0,23.0,138.0,1.0,8.0,45.0,4.0,620.5,,0
4,"McCarson, Danielle",Sr,DS,5-3,118,,118,33,,2,4,15,-0.133,51.0,26.0,44.0,246.0,23.0,,,,28.0,,0
22,"Swearingen, Mia",So,MB,5-11,116,,116,33,,260,94,665,0.25,7.0,,,18.0,,23.0,94.0,5.0,330.0,,0
9,"Keating, Hannah",So,MB,6-0,116,,116,33,,220,66,454,0.33899999999999997,7.0,,1.0,54.0,1.0,5.0,59.0,3.0,254.5,2.0,0
7,"Rokey, Lauren",Jr,OH,6-0,113,,113,32,,378,178,994,0.201,8.0,,,68.0,,6.0,46.0,5.0,407.0,,0
8,"Hodges, Taylor",So,DS,5-8,107,,107,33,,3,6,17,-0.17600000000000002,16.0,17.0,28.0,191.0,11.0,,,,20.0,2.0,0
14,"Bessler, Bridget",Fr,S,5-10,103,,103,32,,50,23,171,0.158,1176.0,15.0,35.0,228.0,,,17.0,10.0,73.0,29.0,0
5,"Allen, Liz",Jr,OH,5-11,100,,100,33,,115,85,337,0.08900000000000001,11.0,7.0,4.0,86.0,,2.0,51.0,16.0,149.5,,0
12,"Hulsman, Abby",Fr,OH,5-10,49,,49,26,,82,34,217,0.221,,,2.0,18.0,,2.0,7.0,7.0,87.5,,0
17,"Grimes, Andrea",Fr,DS,5-4,26,,26,19,,0,0,1,0.0,1.0,4.0,5.0,22.0,5.0,,,,4.0,,0
11,"Clark, Chandler",Jr,S,5-9,26,,26,16,,7,3,31,0.129,227.0,3.0,4.0,31.0,,,,1.0,10.0,6.0,0
16,"Reynolds, Karlee",Sr,MB,6-3,19,,19,13,,12,13,39,-0.026000000000000002,,,,3.0,,,3.0,1.0,13.5,,0
3,"Kennedy, Peyton",Fr,OH,6-0,13,,13,11,,2,3,17,-0.059000000000000004,,,,2.0,,,1.0,,2.5,,0
-,TEAM,-,-,-,-,-,19,9,,0,0,0,,,,,,16.0,,,,,,0
-,Totals,-,-,-,-,-,119,8,,1699,713,4449,0.222,1599.0,177.0,230.0,1936.0,100.0,46.0,323.0,52.0,2083.5,39.0,8
-,Opponent Totals,-,-,-,-,-,119,8,,1309,592,4078,0.17600000000000002,1208.0,100.0,175.0,1713.0,177.0,54.0,422.0,56.0,1674.0,37.0,8
