Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Bryant, Addison",Sr,L/DS,5-7,114,,114,32,,3,4,17,-0.059000000000000004,92.0,8.0,32.0,434.0,23.0,,,,11.0,,0.0
6,"Koehler, Courtney",Sr,S,5-11,114,,114,32,,63,11,147,0.354,1031.0,18.0,35.0,224.0,1.0,4.0,45.0,11.0,107.5,25.0,0.0
8,"Shields, Mikayla",Sr,RS,6-0,114,,114,32,,405,108,938,0.317,26.0,42.0,74.0,240.0,,7.0,61.0,14.0,484.5,5.0,0.0
3,"Vastine, Jess",Jr,OH,6-1,114,,114,32,,209,106,705,0.146,42.0,24.0,27.0,228.0,36.0,6.0,40.0,10.0,259.0,,0.0
11,"Robinson, Mikayla",Jr,MB,6-2,113,,113,32,,277,86,566,0.337,3.0,,,20.0,1.0,26.0,106.0,11.0,356.0,1.0,0.0
1,"Edwards, Claire",Sr,MB,6-2,112,,112,32,,189,50,445,0.312,3.0,21.0,43.0,23.0,,12.0,98.0,8.0,271.0,2.0,0.0
14,"McLean, Brittany",Sr,OH,6-1,96,,96,28,,183,86,528,0.184,6.0,6.0,13.0,50.0,30.0,4.0,31.0,3.0,208.5,1.0,0.0
20,"Starr, Alicia",Sr,OH,6-0,81,,81,26,,30,12,101,0.17800000000000002,9.0,9.0,25.0,107.0,26.0,1.0,6.0,1.0,43.0,,0.0
4,"Bowers, Lauren",So,DS,5-5,67,,67,25,,0,0,3,0.0,8.0,4.0,4.0,71.0,15.0,,,,4.0,,0.0
12,"Eastridge, Holly",Fr,OPP,6-3,53,,53,20,,48,21,126,0.214,,,,6.0,,2.0,19.0,,59.5,1.0,0.0
22,"Weber, Courtney",So,S,6-0,52,,52,19,,0,0,3,0.0,125.0,,,57.0,,,,,,3.0,0.0
7,"Moorman, McKenzie",Fr,OH,6-1,26,,26,15,,52,17,115,0.304,1.0,,1.0,7.0,,1.0,7.0,3.0,56.5,,0.0
10,"Covas Córdova, Camilla",Fr,DS,5-6,19,,19,10,,0,0,0,,,2.0,4.0,6.0,3.0,,,,2.0,,0.0
13,"Thompson, Kaely Ann",So,S,5-9,16,,16,11,,0,0,1,0.0,,,1.0,2.0,,,,,,,0.0
24,"Stokes, Kylee",Fr,MH,6-1,15,,15,9,,8,7,20,0.05,,2.0,5.0,3.0,,1.0,5.0,2.0,13.5,,0.0
23,"Brown, Gabby",Fr,OPP,6-1,3,,3,3,,1,0,2,0.5,,,,1.0,,,,,1.0,,0.0
19,"Wilson, Amari",So,OPP,6-3,1,,1,1,,1,1,3,0.0,,,,,,,,,1.0,,
15,"Holman, Anna",Fr,DS,5-8,1,,1,2,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,24,16,,0,0,0,,,,,,37.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,6,,1469,509,3720,0.258,1346.0,136.0,264.0,1479.0,172.0,64.0,418.0,63.0,1878.0,38.0,6.0
-,Opponent Totals,-,-,-,-,-,114,6,,1438,618,3803,0.21600000000000003,1356.0,172.0,263.0,1506.0,135.0,54.0,336.0,54.0,1832.0,24.0,6.0
