Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Hollas, Ann",Sr,S,5-11,114,,114,33,,238,44,632,0.307,653.0,26.0,18.0,282.0,,12.0,103.0,7.0,327.5,10.0,1
3,"Mitchell, Taya",Jr,MB,5-11,114,,114,33,,178,53,467,0.268,3.0,,,29.0,1.0,24.0,141.0,12.0,272.5,2.0,0
20,"Evans, Corin",Sr,OH,5-10,114,,114,33,,368,113,1179,0.21600000000000003,19.0,33.0,28.0,340.0,20.0,6.0,28.0,4.0,421.0,2.0,0
8,"Dean, Margaret",Jr,S,5-8,112,,112,33,,44,6,148,0.257,550.0,35.0,17.0,277.0,1.0,1.0,,,80.0,15.0,0
4,"Miller, Madelynn",Jr,L/DS,5-3,112,,112,33,,0,0,10,0.0,76.0,12.0,28.0,595.0,14.0,,,,12.0,,0
9,"Daron, Danae",Sr,MB,6-0,111,,111,33,,236,58,475,0.375,9.0,9.0,17.0,56.0,1.0,13.0,101.0,11.0,308.5,3.0,0
10,"Williams, Xariah",Sr,OH,5-10,106,,106,32,,239,58,603,0.3,4.0,1.0,7.0,111.0,7.0,4.0,55.0,4.0,271.5,1.0,0
2,"Pagan, Ariana",Fr,OH,5-10,101,,101,32,,118,50,496,0.13699999999999998,22.0,21.0,22.0,290.0,20.0,4.0,43.0,6.0,164.5,,0
1,"Mulder, Bailey",Jr,L/DS,5-6,44,,44,19,,0,1,3,-0.33299999999999996,5.0,10.0,19.0,14.0,,,,,10.0,,0
5,"Hill, Sheretta",Jr,MB,6-1,28,,28,13,,40,14,97,0.268,1.0,,,13.0,,5.0,17.0,2.0,53.5,,0
15,"Sheets, Shelby",Jr,OH,5-8,12,,12,7,,14,5,33,0.273,,,1.0,6.0,,,2.0,1.0,14.5,,0
23,"Perdue, Neena",So,MB,5-11,11,,11,5,,5,1,17,0.235,,1.0,,2.0,,3.0,5.0,2.0,11.0,,0
18,"Kane, Dara",Fr,S,5-9,4,,4,3,,0,0,0,,1.0,,1.0,,,,,,,,0
28,"Harrington, Kelsey",Fr,MB,6-1,3,,3,1,,0,3,6,-0.5,,,,,,,2.0,,1.0,,0
14,"Kelley, Payson",Fr,OH,6-1,2,,2,2,,0,0,0,,,,,,,,,,,,0
19,"Cerny, Payton",Fr,OH,6-4,1,,1,1,,1,0,2,0.5,,,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,14,6,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,114,26,,1481,406,4168,0.258,1343.0,148.0,158.0,2015.0,89.0,72.0,497.0,49.0,1740.5,33.0,26
-,Opponent Totals,-,-,-,-,-,114,26,,1457,760,4628,0.151,1377.0,89.0,245.0,2029.0,146.0,39.0,187.0,43.0,1485.5,46.0,26
