Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Jehlarova, Magda",Fr,MB,6-3,123,,123,33,,268,68,561,0.35700000000000004,3.0,1.0,1.0,26.0,1.0,29.0,151.0,8.0,373.5,1.0,0
1,"Tusa, Penny",Jr,S,5-8,123,,123,33,,148,79,526,0.131,20.0,35.0,37.0,297.0,19.0,3.0,12.0,2.0,192.0,2.0,0
4,"Dirige, Alexis",Sr,DS,5-2,123,,123,33,,2,1,9,0.111,124.0,32.0,35.0,535.0,16.0,,,,34.0,1.0,0
6,"Urias, Jocelyn",Sr,MB,6-3,122,,122,33,,279,76,664,0.306,14.0,25.0,44.0,75.0,,18.0,95.0,9.0,369.5,2.0,0
10,"Lusby, Alexcis",Fr,OH,6-5,122,,122,33,,234,100,589,0.228,4.0,,,37.0,,6.0,102.0,3.0,291.0,,0
7,"Timmer, Pia",Fr,OH,6-2,121,,121,33,,345,168,1055,0.168,13.0,20.0,33.0,215.0,21.0,6.0,32.0,12.0,387.0,4.0,0
9,"Pukis, Hannah",Fr,S,5-11,113,,113,32,,98,31,265,0.253,1105.0,18.0,30.0,276.0,,2.0,64.0,12.0,150.0,8.0,0
11,"Norville, Julia",Fr,L/DS,5-8,102,,102,32,,1,0,1,1.0,13.0,23.0,29.0,207.0,18.0,,,,24.0,,0
14,"McComber, Aria",Fr,DS,5-6,74,,74,29,,0,1,2,-0.5,8.0,9.0,23.0,99.0,8.0,,,,9.0,,0
2,"Williams, Kalyah",Fr,OH,6-0,54,,54,19,,80,49,298,0.10400000000000001,,,,29.0,4.0,4.0,16.0,,92.0,,0
8,"Bradley, Charity",So,OH,6-4,31,,31,15,,66,36,164,0.183,1.0,,,10.0,,2.0,16.0,1.0,76.0,,0
19,"Brown, Ashley",Sr,S,5-9,23,,23,10,,9,2,26,0.26899999999999996,125.0,1.0,3.0,34.0,,,3.0,,11.0,3.0,0
18,"Cooper, Reagan",Fr,OH,6-1,20,,20,11,,39,24,112,0.134,,,,9.0,2.0,,5.0,1.0,41.5,,0
17,"Heller, Gabbie",Fr,OH,6-0,17,,17,10,,15,7,50,0.16,,2.0,3.0,6.0,1.0,,2.0,,18.0,,0
12,"Myers, Mykayla",Fr,MB,6-0,9,,9,8,,6,4,18,0.111,,1.0,2.0,,,,4.0,,9.0,,0
-,TEAM,-,-,-,-,-,1,1,,0,0,0,,,,,,10.0,,,,,,0
-,Totals,-,-,-,-,-,123,28,,1590,646,4340,0.218,1430.0,167.0,240.0,1855.0,100.0,70.0,502.0,48.0,1939.0,21.0,28
-,Opponent Totals,-,-,-,-,-,123,28,,1496,712,4396,0.17800000000000002,1378.0,100.0,251.0,1835.0,167.0,69.0,339.0,44.0,1716.5,46.0,28
