Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Hansen, Sedona",Sr,S,5-8,108,,108,28,,38,11,114,0.237,952.0,22.0,29.0,257.0,,2.0,15.0,4.0,69.5,6.0,0
3,"Coulter, Madison",Jr,L/DS,5-11,108,,108,28,,1,0,5,0.2,84.0,19.0,25.0,429.0,30.0,,,,20.0,1.0,0
15,"Felts, Lily",So,OH,5-11,108,,108,28,,224,79,690,0.21,17.0,24.0,24.0,211.0,18.0,7.0,26.0,8.0,268.0,1.0,0
17,"Grubbs, Tessa",Sr,OH,6-3,108,,108,28,,438,162,1044,0.264,4.0,7.0,14.0,42.0,17.0,7.0,35.0,8.0,469.5,2.0,0
2,"Andreno, Alyssa",Sr,MB,6-2,103,,103,28,,140,50,315,0.28600000000000003,10.0,18.0,21.0,43.0,,8.0,91.0,7.0,211.5,,0
21,"Mahaffey, Danielle",So,RS,6-0,101,,101,27,,230,84,609,0.24,7.0,10.0,24.0,102.0,14.0,4.0,66.0,3.0,277.0,,0
7,"Fingall, Morgahn",Fr,RS,6-0,92,,92,28,,169,75,429,0.21899999999999997,3.0,,3.0,20.0,,2.0,39.0,2.0,190.5,,0
16,"Rowe, Addisyn",So,MB,6-3,79,,79,24,,130,37,280,0.332,3.0,,,21.0,,6.0,69.0,11.0,170.5,,0
18,"Pellizzon, Giana",So,L/DS,5-5,77,,77,24,,1,0,3,0.33299999999999996,17.0,8.0,19.0,158.0,19.0,,,,9.0,1.0,0
1,"Keeble, Kailey",Fr,S,5-8,67,,67,23,,1,1,9,0.0,227.0,5.0,6.0,108.0,1.0,,,1.0,6.0,20.0,0
4,"Phillips, Asha",Sr,L/DS,5-5,59,,59,21,,1,1,3,0.0,10.0,9.0,20.0,120.0,4.0,,,,10.0,,0
20,"Bell, Ava",Fr,OH,6-2,41,,41,13,,63,12,123,0.415,1.0,4.0,15.0,5.0,,4.0,25.0,5.0,83.0,,0
9,"Perinar, Raquel",So,OH,6-0,32,,32,13,,40,28,142,0.085,,,6.0,15.0,1.0,1.0,8.0,1.0,45.0,,0
6,"Werdell, Madisen",Fr,L/DS,5-7,32,,32,12,,0,0,0,,1.0,2.0,10.0,15.0,2.0,,,,2.0,,0
12,"Bryant, Madison",Fr,L/DS,5-9,7,,7,6,,0,0,0,,,1.0,1.0,1.0,2.0,,,,1.0,,0
22,"Villano, Brooklynne",So,L/DS,5-8,2,,2,2,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,4,4,,0,0,0,,,,,,12.0,,,,,,0
-,Totals,-,-,-,-,-,108,21,,1476,540,3766,0.249,1336.0,129.0,217.0,1547.0,120.0,41.0,374.0,50.0,1771.0,31.0,21
-,Opponent Totals,-,-,-,-,-,108,21,,1334,536,3689,0.21600000000000003,1210.0,120.0,198.0,1496.0,129.0,63.0,315.0,42.0,1598.5,24.0,21
