Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Townsend, Brooke",So,OH,6-0,129,,129,34,,413,158,1033,0.247,14.0,7.0,16.0,166.0,28.0,7.0,56.0,2.0,455.0,3.0,0
5,"Walp, Bre",So,MB,6-2,127,,127,33,,240,75,569,0.29,9.0,1.0,1.0,51.0,1.0,21.0,109.0,4.0,316.5,1.0,0
9,"St. Germain, Madelyn",Jr,L,5-6,127,,127,34,,3,3,35,0.0,125.0,33.0,33.0,620.0,32.0,,,,36.0,3.0,0
6,"Stancliff, Jessica",Fr,S,6-0,124,,124,33,,12,6,44,0.136,787.0,16.0,41.0,198.0,1.0,2.0,4.0,,31.0,33.0,0
14,"Jedlicka, Kylie",Sr,OH,6-0,115,,115,31,,346,140,965,0.213,25.0,27.0,26.0,306.0,26.0,5.0,34.0,1.0,395.0,3.0,0
3,"Hill, Madison",Sr,MB,6-1,113,,113,29,,303,90,626,0.34,13.0,8.0,12.0,74.0,,12.0,80.0,3.0,363.0,4.0,0
11,"Kapp, Kylee",So,S,5-5,111,,111,30,,9,3,37,0.162,549.0,15.0,21.0,178.0,,,,,24.0,16.0,0
10,"Manderson, Petra",Sr,OH,5-10,95,,95,30,,127,47,399,0.201,10.0,13.0,17.0,194.0,28.0,1.0,24.0,1.0,153.0,2.0,0
13,"Fisher, Meredith",Fr,OH,6-2,94,,94,29,,131,80,428,0.11900000000000001,3.0,,4.0,33.0,1.0,3.0,50.0,4.0,159.0,1.0,0
4,"Martinka, Devon",Fr,OH,6-2,80,,80,30,,81,37,263,0.16699999999999998,2.0,,2.0,23.0,1.0,4.0,32.0,7.0,100.5,,0
7,"Wells, Alli",Fr,L/DS,5-7,65,,65,24,,0,0,7,0.0,13.0,5.0,7.0,114.0,12.0,,,,5.0,,0
8,"Wright, Michaela",So,MB,6-5,31,,31,11,,24,12,88,0.136,,,,11.0,,5.0,15.0,2.0,36.5,1.0,0
16,"Dion, Danielle",Fr,OH,6-0,16,,16,10,,13,14,53,-0.019,,,,10.0,,1.0,1.0,,14.5,1.0,0
15,"Davis, Chase",So,S,5-10,9,,9,3,,2,0,6,0.33299999999999996,27.0,1.0,,12.0,,,,,3.0,1.0,0
18,"White, Gabby",Fr,OH,6-2,5,,5,2,,5,2,9,0.33299999999999996,,,1.0,1.0,,,2.0,,6.0,,0
2,"Smith, Madison",Jr,L,5-6,5,,5,5,,0,0,0,,,,1.0,1.0,2.0,,,,,,0
1,"Walsh, Megan",Fr,OH,5-11,1,,1,1,,1,2,3,-0.33299999999999996,,,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,5,1,,0,0,0,,,,,,34.0,,,,,,0
-,Totals,-,-,-,-,-,131,31,,1710,669,4565,0.228,1577.0,126.0,182.0,1992.0,166.0,61.0,407.0,24.0,1979.5,69.0,31
-,Opponent Totals,-,-,-,-,-,131,31,,1605,708,4675,0.192,1481.0,168.0,240.0,1852.0,126.0,73.0,405.0,27.0,1915.5,28.0,31
