Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Rivera-Torres, Marisabel",So,L/DS,5-7,,,,0,,0,0,0,,,,,,,,,,,,0
1,"Colwell, Kelly",So,OH,6-1,117,,117.0,32,,308,169,994,0.14,32.0,18.0,41.0,372.0,26.0,1.0,31.0,6.0,342.5,3.0,0
16,"Vivens, Mikayla",Jr,OH,5-9,117,,117.0,32,,394,161,1313,0.177,26.0,28.0,46.0,440.0,25.0,5.0,39.0,5.0,446.5,2.0,0
6,"Lewis, Hannah",Sr,L/DS,5-5,116,,116.0,32,,1,3,26,-0.077,83.0,19.0,43.0,432.0,37.0,,,,20.0,3.0,0
5,"Dewyer, Morgan",Jr,S,5-8,113,,113.0,31,,98,37,289,0.21100000000000002,1051.0,53.0,39.0,290.0,,,43.0,2.0,172.5,50.0,0
12,"Ballesteros, Ebonie",So,MB,6-0,112,,112.0,32,,202,65,500,0.27399999999999997,6.0,1.0,,40.0,,11.0,109.0,3.0,268.5,,0
13,"Patillo, Megan",Jr,MB,6-1,111,,111.0,31,,194,69,510,0.245,14.0,21.0,33.0,73.0,2.0,10.0,78.0,7.0,264.0,2.0,0
4,"Copeland, Camie",Sr,L/DS,5-6,97,,97.0,28,,3,0,12,0.25,34.0,18.0,43.0,277.0,14.0,,,,21.0,,0
17,"Richey, Ashtyn",Jr,RS,6-1,77,,77.0,25,,166,66,365,0.27399999999999997,3.0,,,57.0,,2.0,41.0,1.0,188.5,2.0,0
8,"Gadway, Anna",Fr,RS,6-1,56,,56.0,22,,81,42,262,0.149,4.0,,1.0,27.0,,1.0,43.0,5.0,103.0,3.0,0
7,"Wipf, Ellie",Fr,S,6-0,26,,26.0,14,,7,2,21,0.23800000000000002,122.0,4.0,6.0,35.0,,,4.0,1.0,13.0,5.0,0
14,"Davis, Makenna",Jr,L/DS,5-8,24,,24.0,9,,1,0,2,0.5,5.0,4.0,8.0,26.0,,,,,5.0,,0
2,"Allen, Jada",So,OH,6-1,21,,21.0,11,,22,5,67,0.254,,,,2.0,,1.0,14.0,1.0,30.0,,0
3,"Drapela, Catherine",So,OH,6-0,15,,15.0,8,,7,12,46,-0.109,,1.0,1.0,3.0,,1.0,1.0,,9.5,1.0,0
9,"Collins, Cici",So,L/DS,5-9,11,,11.0,8,,1,1,2,0.0,,1.0,,13.0,1.0,,,,2.0,,0
10,"Jennings, Ashlen",Fr,RS,6-2,10,,10.0,6,,8,0,21,0.381,,,,6.0,,,4.0,,10.0,,0
15,"Feris, Kaley",Fr,L/DS,5-8,1,,1.0,1,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,3.0,3,,0,0,0,,1.0,,,,26.0,,,,,,0
-,Totals,-,-,-,-,-,118.0,28,,1494,632,4432,0.19399999999999998,1381.0,168.0,261.0,2095.0,131.0,32.0,407.0,31.0,1716.0,71.0,28
-,Opponent Totals,-,-,-,-,-,118.0,28,,1406,613,4479,0.177,1294.0,131.0,235.0,2021.0,169.0,42.0,321.0,34.0,1602.0,56.0,28
