0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Stanford,L 0 - 3,,,,,,,,,,,,,,,,,,
08/31/2019,Michigan St.,L 0 - 3,1,1,,0,2,4,-0.500,,,1,1,,,,,,,
09/06/2019,"Northern Colo. @ Laramie, Wyo.",L 2 - 3,,,,,,,,,,,,,,,,,,
09/06/2019,@ Wyoming,L 0 - 3,1,1,,0,1,4,-0.250,,,,1,,,,,,,
09/07/2019,"Buffalo @ Laramie, Wyo.",L 2 - 3,1,1,,1,0,2,0.500,,,1,,,,,,1.0,,
09/13/2019,@ Ohio,L 0 - 3,,,,,,,,,,,,,,,,,,
09/13/2019,"Virginia @ Athens, OH",L 1 - 3,2,1,,0,1,1,-1.000,,,,,,,1,1,0.5,,
09/14/2019,"UConn @ Athens, OH",W 3 - 0,,,,,,,,,,,,,,,,,,
09/17/2019,@ The Citadel,W 3 - 0,,,,,,,,,,,,,,,,,,
09/20/2019,Charleston So.,W 3 - 0,1,1,,1,1,2,,,,,,,,,1,1.0,,
09/21/2019,Jacksonville St.,L 0 - 3,2,1,,1,0,2,0.500,,,1,1,,,1,,1.5,,
09/21/2019,New Orleans,L 2 - 3,,,,,,,,,,,,,,,,,,
09/28/2019,@ James Madison,L 0 - 3,,,,,,,,,,,,,,,,,,
09/30/2019,@ Delaware,L 0 - 3,,,,,,,,,,,,,,,,,,
10/04/2019,Elon,L 2 - 3,,,,,,,,,,,,,,,,,,
10/06/2019,William & Mary,W 3 - 0,2,1,,9,0,14,0.643,,,,,,,,,9.0,,
10/11/2019,@ Hofstra,L 0 - 3,1,1,,0,1,2,-0.500,,,,1,,,,,,,
10/13/2019,@ Northeastern,L 1 - 3,1,1,,1,1,4,,,,,,,,1,,1.5,,
10/20/2019,@ Towson,L 0 - 3,3,1,,5,0,8,0.625,,,,1,,1,,,6.0,,
10/22/2019,UNCW,W 3 - 0,3,1,,12,2,22,0.455,,,,1,,,1,,12.5,,
10/25/2019,James Madison,L 1 - 3,4,1,,11,3,31,0.258,1,,,2,1,,,,11.0,,
10/27/2019,Delaware,L 1 - 3,4,1,,5,4,20,0.050,,,,2,,,4,1,7.0,,
11/01/2019,@ William & Mary,L 2 - 3,5,1,,6,4,16,0.125,,,,3,,,2,,7.0,,
11/03/2019,@ Elon,W 3 - 1,4,1,,6,4,14,0.143,,,,2,,,3,1,7.5,,
11/08/2019,Towson,L 1 - 3,3,1,,4,4,14,,,,,2,,,1,,4.5,,
11/09/2019,Northeastern,L 0 - 3,2,1,,1,1,7,,,,,,,,3,,2.5,,
11/11/2019,Hofstra,L 1 - 3,2,1,,1,1,5,,,,,2,,,1,,1.5,,
11/17/2019,@ UNCW,W 3 - 1,4,1,,12,1,22,0.500,1,,,2,,,4,1,14.0,,
