0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Arizona,L 0 - 3,3,1,,0,0,0,,,,,1,2,,,,,,
08/30/2019,"Samford @ Tucson, Ariz.",W 3 - 2,5,1,,0,0,1,,,3,3,12,,,,,3.0,,
08/31/2019,LMU (CA) @,L 1 - 3,4,1,,0,0,1,,,2,,9,,,,,2.0,,
09/06/2019,"UNCW @ Durham, N.C.",L 2 - 3,5,1,,0,0,0,,1,1,2,11,2,,,,1.0,,
09/06/2019,Wofford @,W 3 - 0,1,1,,1,0,1,1.000,,1,,11,,,,,2.0,,
09/07/2019,@ Duke,L 0 - 3,3,1,,0,0,0,,,1,,7,2,,,,1.0,,
09/10/2019,@ Clemson,L 0 - 3,3,1,,18,4,50,0.280,,,3,5,3,2,1,,20.5,,
09/12/2019,Western Caro.,W 3 - 1,4,1,,0,0,0,,,1,3,5,,,,,1.0,,
09/13/2019,Iowa St.,L 0 - 3,3,1,,0,0,0,,,,2,5,,,,,,,
09/14/2019,NC State,L 2 - 3,5,1,,0,0,0,,,,2,10,,,,,,,
09/20/2019,"Furman @ Rock Hill, SC",W 3 - 0,3,1,,0,0,0,,,4,2,7,,,,,4.0,,
09/20/2019,@ Winthrop,L 1 - 3,4,1,,0,0,0,,2,1,2,15,,,,,1.0,,
09/21/2019,"Maryland @ Columbia, S.C.",L 0 - 3,2,1,,0,0,0,,1,,1,2,,,,,,,
09/27/2019,Georgia St.,W 3 - 1,4,1,,0,0,1,0.000,1,,1,10,,,,,,,
09/29/2019,Ga. Southern,W 3 - 1,4,1,,0,1,1,-1.000,,2,2,9,1,,,,2.0,,
10/04/2019,@ Louisiana,W 3 - 2,5,1,,0,0,0,,,,3,7,,,,,,,
10/06/2019,@ ULM,W 3 - 0,3,1,,0,0,0,,,,,9,,,,,,,
10/11/2019,@ Arkansas St.,W 3 - 1,4,1,,0,0,1,0.000,,,1,6,1,,,,,,
10/12/2019,@ Little Rock,L 1 - 3,4,1,,0,0,0,,1,,1,7,3,,,,,,
10/16/2019,@ Coastal Carolina,L 1 - 3,4,1,,1,0,1,1.000,1,,1,5,1,,,,1.0,,
10/18/2019,Coastal Carolina,L 0 - 3,3,1,,0,0,0,,,1,,6,1,,,,1.0,,
10/25/2019,UT Arlington,L 0 - 3,3,1,,0,0,0,,,,1,3,1,,,,,,
10/27/2019,Texas St.,L 2 - 3,5,1,,0,0,1,0.000,,,1,9,1,,,,,,
11/01/2019,@ Troy,L 1 - 3,4,1,,0,0,0,,,,1,7,1,,,,,,
11/02/2019,@ South Alabama,L 1 - 3,4,1,,0,0,1,0.000,1,1,1,5,1,,,,1.0,,
11/08/2019,@ Ga. Southern,W 3 - 1,4,1,,0,0,0,,1,2,2,9,2,,,,2.0,,
11/09/2019,@ Georgia St.,W 3 - 1,4,1,,0,0,0,,2,1,,6,1,,,,1.0,,
11/15/2019,South Alabama,W 3 - 1,4,1,,0,0,0,,,1,1,9,1,,,,1.0,,
11/17/2019,Troy,W 3 - 2,5,1,,0,0,0,,,3,1,6,,,,,3.0,,
11/21/2019,"UT Arlington @ San Marcos, TX",L 1 - 3,4,1,,0,0,0,,,1,1,11,1,,,,1.0,,
