0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Bowling Green @ West Lafayette, Ind.",W 3 - 0,,3,1,3,0,3,1.000,14,,2,10,,,,,3.0,,
08/24/2018,"Wofford @ West Lafayette, Ind.",W 3 - 1,,4,1,0,0,4,,19,2,,11,,,,,2.0,,
08/25/2018,@ Purdue,L 0 - 3,,3,1,0,0,3,,11,,1,4,,,,,,,
08/31/2018,"ETSU @ Nashville, Tenn.",L 0 - 3,,3,1,1,1,2,,14,,,5,,,,,1.0,,
08/31/2018,@ Belmont,W 3 - 0,,3,1,1,0,1,1.000,21,,1,6,,,1,,1.5,,
09/01/2018,"UMBC @ Nashville, Tenn.",W 3 - 1,,4,1,1,0,5,0.200,28,,,8,,,1,,1.5,1,
09/07/2018,Abilene Christian,W 3 - 2,,5,1,0,1,4,-0.250,59,,,12,,,,,,,
09/08/2018,Northwestern St.,W 3 - 0,,3,1,2,0,4,0.500,35,1,,8,,,1,,3.5,,
09/08/2018,Oral Roberts,W 3 - 1,,4,1,5,0,8,0.625,46,,1,3,,,,,5.0,1,
09/14/2018,"Illinois St. @ Milwaukee, Wis.",L 1 - 3,,4,1,1,0,3,0.333,26,2,,10,,,,,3.0,1,
09/15/2018,@ Marquette,L 0 - 3,,3,1,1,0,4,0.250,13,,1,6,,,,,1.0,,
09/21/2018,Memphis,W 3 - 0,,3,1,2,0,6,0.333,27,,,7,,,1,,2.5,,
09/23/2018,Tulane,W 3 - 0,,3,1,1,0,6,0.167,36,,3,11,,,,,1.0,,
09/26/2018,North Texas,W 3 - 2,,5,1,1,0,12,0.083,45,,1,14,,,,,1.0,,
09/29/2018,Wichita St.,W 3 - 2,,5,1,3,1,8,0.250,57,1,1,24,,,2,,5.0,,
10/05/2018,@ UCF,L 1 - 3,,4,1,3,0,8,0.375,27,,2,8,,,,,3.0,3,
10/07/2018,@ South Fla.,W 3 - 1,,4,1,1,0,3,0.333,36,2,,9,,,3,,4.5,1,
10/12/2018,Cincinnati,L 1 - 3,,4,1,0,1,4,-0.250,12,1,,10,,,,,1.0,,
10/14/2018,East Carolina,W 3 - 1,,4,1,7,0,10,0.700,36,1,2,7,,,,,8.0,,
10/19/2018,@ Houston,W 3 - 0,,3,1,3,0,6,0.500,36,1,,6,,,,,4.0,,
10/21/2018,@ SMU,L 0 - 3,,3,1,1,1,2,,29,,1,7,,,,,1.0,1,
10/26/2018,Temple,W 3 - 0,,3,1,2,1,6,0.167,36,,2,12,,,,,2.0,,
10/28/2018,UConn,W 3 - 1,,4,1,3,2,12,0.083,30,,2,9,,,2,,4.0,1,
11/02/2018,@ East Carolina,W 3 - 1,,4,1,1,0,4,0.250,49,1,2,10,,,,,2.0,1,
11/04/2018,@ Cincinnati,L 0 - 3,,3,1,1,1,7,,25,,1,6,,,1,1,1.5,1,
11/09/2018,SMU,L 2 - 3,,5,1,2,1,9,0.111,45,1,2,12,,,,,3.0,2,
11/11/2018,Houston,W 3 - 0,,3,1,2,1,6,0.167,26,1,1,11,,,,,3.0,1,
11/16/2018,@ UConn,L 0 - 3,,3,1,1,0,9,0.111,24,,2,6,,,,,1.0,2,
11/18/2018,@ Temple,W 3 - 0,,3,1,0,0,2,,35,1,,6,,,1,,1.5,,
11/21/2018,@ Wichita St.,L 2 - 3,,5,1,1,0,7,0.143,46,1,1,13,,,3,,3.5,,
11/29/2018,@ North Texas,L 1 - 3,,4,1,0,2,8,-0.250,42,1,1,10,,,1,,1.5,,
