0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Albany (NY) @ Los Angeles, Calif.",W 3 - 0,,,,,,,,,,,,,,,,,
08/25/2017,@ Southern California,L 1 - 3,,,,,,,,,,,,,,,,,
08/26/2017,@ LMU (CA),W 3 - 0,2,1,0,0,0,,,,1,2,,,,,,,
09/01/2017,Butler,W 3 - 0,3,1,0,0,0,,2,,,6,,,,,,,
09/02/2017,New Hampshire,W 3 - 0,3,1,0,0,0,,,,,1,1,,,,,,
09/02/2017,Green Bay,W 3 - 1,4,1,0,0,0,,2,2,2,2,1,,,,2.0,,
09/08/2017,@ Colorado St.,L 0 - 3,1,1,0,0,0,,1,,1,,,,,,,,
09/08/2017,"Idaho St. @ Fort Collins, CO",W 3 - 0,3,1,0,0,0,,,1,1,3,,,,,1.0,,
09/10/2017,"Ball St. @ Fort Collins, CO",W 3 - 1,,,,,,,,,,,,,,,,,
09/15/2017,NC State,W 3 - 0,1,1,0,0,0,,,,,1,,,,,,,
09/16/2017,Milwaukee,W 3 - 0,,,,,,,,,,,,,,,,,
09/16/2017,Cincinnati,W 3 - 0,3,1,0,0,0,,2,1,1,4,,,,,1.0,,
09/22/2017,@ Minnesota,L 1 - 3,4,1,0,0,0,,2,,2,7,1,,,,,,
09/24/2017,@ Wisconsin,L 0 - 3,3,1,0,0,0,,,,1,6,,,,,,,
09/29/2017,Ohio St.,W 3 - 1,4,1,0,0,0,,1,3,1,7,1,,,,3.0,,
09/30/2017,Maryland,W 3 - 1,4,1,0,0,0,,1,1,1,11,2,,,,1.0,,
10/04/2017,@ Iowa,L 1 - 3,4,1,0,0,0,,1,,1,10,,,,,,,
10/07/2017,Minnesota,L 0 - 3,3,1,0,0,0,,,,1,3,,,,,,1,
10/13/2017,@ Rutgers,W 3 - 1,4,1,0,0,0,,,,2,2,,,,,,1,
10/14/2017,@ Penn St.,L 0 - 3,2,1,0,0,0,,1,,2,1,2,,,,,,
10/18/2017,@ Michigan St.,L 1 - 3,2,1,0,0,1,,,,,3,1,,,,,,
10/22/2017,@ Ohio St.,W 3 - 1,3,1,0,0,0,,,,2,5,,,,,,,
10/27/2017,Iowa,W 3 - 0,3,1,0,0,0,,2,1,1,6,,,,,1.0,,
10/29/2017,Nebraska,L 0 - 3,3,1,0,0,0,,,,,5,1,,,,,,
11/01/2017,Rutgers,W 3 - 0,1,1,0,0,0,,,,,,,,,,,,
11/04/2017,@ Illinois,L 2 - 3,1,1,0,0,0,,,,,1,,,,,,,
11/10/2017,Northwestern,L 2 - 3,4,1,0,0,0,,2,1,1,6,,,,,1.0,,
11/11/2017,Illinois,W 3 - 2,5,1,0,0,0,,,,,8,,,,,,,
11/15/2017,Michigan St.,W 3 - 0,3,1,0,0,0,,,,1,7,,,,,,,
11/18/2017,Purdue,W 3 - 1,4,1,0,0,0,,,,1,6,,,,,,,
11/22/2017,@ Purdue,W 3 - 1,4,1,0,0,0,,,,2,4,,,,,,,
11/24/2017,@ Indiana,W 3 - 0,3,1,0,0,0,,3,2,,6,,,,,2.0,,
12/01/2017,"Colorado St. @ Stanford, CA",L 1 - 3,4,1,0,0,0,,3,,2,5,,,,,,,
