Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Ohio @ Birmingham, Ala.",L 0 - 3,3,27,17,124,0.081,27,8,8,51,5,0,2,1,36.0,0.0
08252017,"Southeastern La. @ Birmingham, Ala.",W 3 - 0,3,43,14,101,0.287,42,5,10,49,3,1,2,0,50.0,0.0
08262017,@ Samford,W 3 - 1,4,45,24,131,0.16,42,6,8,59,5,2,8,0,57.0,0.0
09012017,"ULM @ Chattanooga, Tenn.",W 3 - 0,3,49,13,90,0.4,46,10,12,39,1,1,4,1,62.0,0.0
09022017,"Sam Houston St. @ Chattanooga, Tenn.",W 3 - 0,3,43,18,109,0.22899999999999998,41,5,10,51,2,2,2,1,51.0,0.0
09022017,@ Chattanooga,W 3 - 1,4,63,18,160,0.281,57,7,4,85,4,0,0,0,70.0,0.0
09052017,Southern Ill.,W 3 - 2,5,64,33,187,0.166,64,9,16,86,6,2,6,0,78.0,0.0
09082017,@ Bradley,L 0 - 3,3,33,23,119,0.084,33,4,5,41,5,2,6,3,42.0,0.0
09092017,"UIC @ Peoria, Ill.",L 0 - 3,3,30,18,91,0.132,28,6,5,36,6,1,4,2,39.0,0.0
09152017,@ Alabama,L 1 - 3,4,50,34,143,0.11199999999999999,50,6,9,56,5,1,4,2,59.0,0.0
09152017,"Troy @ Tuscaloosa, AL",W 3 - 0,3,46,13,95,0.34700000000000003,41,6,4,33,5,2,4,0,56.0,0.0
09162017,"Southern U. @ Tuscaloosa, AL",W 3 - 0,3,42,16,99,0.263,37,4,6,43,1,1,2,2,48.0,0.0
09222017,Eastern Ill.,W 3 - 1,4,65,20,140,0.321,60,6,6,57,4,3,4,0,76.0,0.0
09232017,SIUE,W 3 - 2,5,59,26,180,0.183,55,8,9,81,6,2,10,1,74.0,0.0
09292017,@ UT Martin,L 1 - 3,4,48,37,139,0.079,45,4,9,49,4,0,10,7,57.0,0.0
09302017,@ Southeast Mo. St.,W 3 - 1,4,57,31,165,0.158,52,9,6,76,7,2,14,0,75.0,0.0
10032017,Austin Peay,L 0 - 3,3,27,24,105,0.028999999999999998,26,5,6,35,5,1,6,1,36.0,0.0
10072017,Morehead St.,W 3 - 1,4,52,24,158,0.177,50,10,3,70,9,1,8,0,67.0,0.0
10132017,@ Jacksonville St.,L 1 - 3,4,47,35,158,0.076,44,5,9,63,3,0,8,0,56.0,0.0
10142017,@ Tennessee Tech,W 3 - 0,3,45,10,143,0.245,41,4,3,81,1,2,6,1,54.0,0.0
10202017,Belmont,W 3 - 2,5,53,32,194,0.10800000000000001,46,5,2,96,9,0,10,0,63.0,0.0
10212017,Tennessee St.,W 3 - 0,3,46,12,117,0.29100000000000004,44,0,8,51,4,2,6,0,51.0,0.0
10272017,@ SIUE,L 2 - 3,5,58,20,190,0.2,54,4,7,94,7,1,20,2,73.0,0.0
10282017,@ Eastern Ill.,W 3 - 1,4,66,26,182,0.22,64,6,1,100,2,1,8,0,77.0,0.0
11032017,Southeast Mo. St.,W 3 - 2,5,64,18,203,0.22699999999999998,60,7,8,102,3,1,10,0,77.0,0.0
11042017,UT Martin,W 3 - 0,3,40,15,129,0.19399999999999998,39,5,3,54,3,3,8,0,52.0,0.0
11082017,@ Austin Peay,W 3 - 1,4,62,16,195,0.23600000000000002,57,3,5,103,1,1,8,2,70.0,0.0
11112017,@ Eastern Ky.,W 3 - 0,3,50,23,144,0.188,45,4,3,61,1,0,4,0,56.0,0.0
11162017,"Jacksonville St. @ Clarksville, TN",W 3 - 1,4,61,20,164,0.25,61,6,5,81,7,1,18,0,77.0,0.0
11172017,"Eastern Ill. @ Clarksville, TN",W 3 - 1,4,63,23,162,0.247,57,12,7,72,3,2,8,1,81.0,0.0
11182017,@ Austin Peay,L 2 - 3,5,66,20,200,0.23,60,6,5,86,7,2,10,2,79.0,0.0
