Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"CSUN @ San Diego, Calif.",W 3 - 1,4,48,15,132,0.25,45,7,6,55,3,1,26,3,69.0,0.0
08262017,@ San Diego St.,L 0 - 3,3,31,16,85,0.17600000000000002,30,2,4,24,4,1,4,1,36.0,0.0
08262017,"Eastern Ky. @ San Diego, CA",W 3 - 0,3,45,10,93,0.376,44,9,4,44,2,1,14,0,62.0,0.0
09012017,"Nevada @ Spokane, Wash.",W 3 - 1,4,61,17,156,0.282,58,8,3,70,10,2,26,0,84.0,0.0
09022017,@ Gonzaga,W 3 - 0,3,40,10,97,0.309,39,3,3,37,2,3,22,1,57.0,0.0
09022017,"Arizona St. @ Spokane, Wash.",W 3 - 1,4,59,21,136,0.27899999999999997,56,6,9,45,4,3,8,2,72.0,0.0
09082017,"Santa Clara @ Davis, Calif.",L 0 - 3,3,32,20,116,0.10300000000000001,27,5,6,51,7,1,2,3,39.0,0.0
09082017,@ UC Davis,W 3 - 1,4,61,18,161,0.267,54,3,3,68,3,3,6,0,70.0,0.0
09092017,"Boise St. @ Davis, Calif.",L 0 - 3,3,28,21,106,0.066,26,1,5,35,3,1,10,1,35.0,0.0
09132017,@ Portland,W 3 - 0,3,44,18,132,0.19699999999999998,42,4,7,72,1,1,18,1,58.0,0.0
09152017,"CSUN @ Portland, Ore.",W 3 - 0,3,40,15,114,0.21899999999999997,40,7,5,53,5,0,10,2,52.0,0.0
09162017,"UTEP @ Portland, Ore.",W 3 - 0,3,39,15,106,0.226,37,7,4,50,1,2,20,2,58.0,0.0
09212017,Idaho St.,W 3 - 0,3,45,9,103,0.35,43,7,3,49,1,1,18,1,62.0,0.0
09232017,Weber St.,W 3 - 0,3,51,14,108,0.34299999999999997,47,6,3,43,0,3,12,1,66.0,0.0
09282017,@ Montana St.,W 3 - 0,3,44,12,108,0.29600000000000004,42,1,1,52,2,1,16,2,54.0,0.0
09302017,Sacramento St.,L 0 - 3,3,42,19,115,0.2,40,2,4,47,8,1,8,1,49.0,0.0
10052017,Northern Colo.,W 3 - 1,4,57,20,145,0.255,56,2,2,73,1,3,8,0,66.0,0.0
10072017,North Dakota,W 3 - 1,4,63,25,180,0.21100000000000002,62,3,6,83,5,3,12,2,75.0,0.0
10122017,Northern Ariz.,L 1 - 3,4,55,19,149,0.242,53,7,7,73,12,3,14,3,72.0,0.0
10142017,Southern Utah,W 3 - 0,3,57,17,114,0.35100000000000003,57,4,9,38,3,0,6,0,64.0,0.0
10192017,@ Eastern Wash.,W 3 - 0,3,44,12,101,0.317,44,3,6,56,0,5,0,1,52.0,0.0
10212017,@ Idaho,W 3 - 0,3,52,16,137,0.263,47,5,2,59,1,1,2,2,59.0,0.0
10262017,@ Southern Utah,W 3 - 1,4,59,24,158,0.222,59,2,7,71,3,1,14,2,69.0,0.0
10282017,@ Northern Ariz.,L 1 - 3,4,52,27,161,0.155,48,3,4,69,5,1,16,5,64.0,0.0
11022017,Montana,W 3 - 1,4,63,12,158,0.32299999999999995,60,4,6,62,6,2,16,2,77.0,0.0
11042017,@ Sacramento St.,L 2 - 3,5,62,27,178,0.19699999999999998,58,6,9,69,8,1,20,0,79.0,0.0
11092017,@ Weber St.,L 1 - 3,4,52,25,164,0.165,48,6,5,68,7,3,4,2,63.0,0.0
11112017,@ Idaho St.,W 3 - 0,4,45,17,121,0.231,44,4,3,52,4,0,8,1,53.0,0.0
11162017,"Northern Ariz. @ Sacramento, Calif.",W 3 - 1,4,56,20,152,0.237,52,6,2,78,13,2,16,0,72.0,0.0
11172017,@ Sacramento St.,L 1 - 3,4,44,21,170,0.135,43,10,3,94,6,0,8,0,58.0,0.0
