Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Michigan St. @ Atlanta, Ga.",L 0 - 3,3,26,22,101,0.04,26,2,5,51,7,1,2,3,30.0,0.0
08262017,"Auburn @ Atlanta, Ga.",L 1 - 3,4,54,21,150,0.22,49,2,6,67,8,0,6,5,59.0,0.0
08262017,@ Georgia Tech,W 3 - 2,5,74,30,197,0.223,64,8,8,86,5,1,12,3,89.0,0.0
09012017,"Elon @ Lynchburg, Va.",W 3 - 1,4,62,17,154,0.292,60,2,4,84,1,0,8,3,68.0,0.0
09022017,@ Liberty,W 3 - 0,3,46,17,123,0.23600000000000002,42,3,5,58,3,2,13,4,57.5,0.0
09022017,"Maryland @ Lynchburg, Va.",L 1 - 3,4,50,23,135,0.2,47,6,5,52,6,2,4,1,60.0,0.0
09082017,"Hofstra @ Tuscaloosa, AL",L 0 - 3,3,30,16,105,0.133,27,3,4,60,11,1,0,1,34.0,0.0
09082017,"Tennessee St. @ Tuscaloosa, AL",W 3 - 2,5,70,23,188,0.25,63,7,5,85,10,1,4,7,80.0,0.0
09092017,@ Alabama,L 1 - 3,4,43,26,145,0.11699999999999999,41,4,6,65,11,0,10,2,52.0,0.0
09132017,Gardner-Webb,W 3 - 0,3,43,13,104,0.28800000000000003,33,6,6,43,5,0,12,1,55.0,0.0
09152017,"USC Upstate @ Knoxville, Tenn.",W 3 - 0,3,43,18,105,0.23800000000000002,40,7,6,50,3,0,2,0,51.0,0.0
09162017,"Marshall @ Knoxville, Tenn.",L 1 - 3,4,31,25,112,0.054000000000000006,29,3,3,34,7,0,8,1,38.0,0.0
09162017,@ Tennessee,L 2 - 3,5,61,41,173,0.11599999999999999,59,3,8,70,8,2,4,0,68.0,0.0
09202017,@ Wofford,W 3 - 1,4,48,21,113,0.239,46,5,4,39,3,4,10,2,62.0,0.0
09292017,ETSU,W 3 - 0,3,45,20,107,0.23399999999999999,44,3,6,48,3,4,8,2,56.0,0.0
09302017,Chattanooga,W 3 - 0,3,44,12,106,0.302,41,2,5,52,2,3,10,2,54.0,0.0
10032017,@ The Citadel,W 3 - 1,4,49,21,138,0.203,48,6,6,62,6,0,10,0,60.0,0.0
10062017,Western Caro.,W 3 - 1,4,70,23,140,0.336,68,3,4,69,3,3,4,1,78.0,0.0
10072017,UNC Greensboro,W 3 - 1,4,54,19,138,0.254,54,6,3,68,2,3,6,2,66.0,0.0
10132017,@ Mercer,W 3 - 1,4,45,18,128,0.21100000000000002,43,1,4,59,3,2,6,0,51.0,0.0
10142017,@ Samford,W 3 - 0,3,36,13,109,0.21100000000000002,36,8,3,55,3,2,14,0,53.0,0.0
10182017,Wofford,W 3 - 0,3,45,13,112,0.28600000000000003,42,5,2,58,3,1,8,0,55.0,0.0
10272017,@ Chattanooga,W 3 - 1,4,52,19,149,0.221,48,5,5,78,3,5,10,2,67.0,0.0
10282017,@ ETSU,L 0 - 3,3,28,22,118,0.051,26,4,2,55,3,1,4,0,35.0,0.0
11012017,The Citadel,W 3 - 0,3,45,12,86,0.384,45,11,1,47,4,0,10,2,61.0,0.0
11032017,@ UNC Greensboro,L 1 - 3,4,50,17,152,0.217,48,2,2,66,8,3,6,1,58.0,0.0
11042017,@ Western Caro.,W 3 - 1,4,71,24,180,0.261,68,4,6,82,5,0,12,2,81.0,0.0
11102017,Samford,W 3 - 0,3,39,24,124,0.121,38,3,2,62,3,2,16,1,52.0,0.0
11112017,Mercer,W 3 - 0,3,41,11,106,0.28300000000000003,37,6,5,49,5,5,8,6,56.0,0.0
11172017,"Mercer @ Cullowhee, N.C.",W 3 - 1,4,62,19,158,0.272,58,5,8,79,4,4,12,3,77.0,0.0
11182017,"Wofford @ Cullowhee, N.C.",L 0 - 3,3,36,15,112,0.188,36,2,7,48,4,3,8,1,45.0,0.0
