Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Texas A&M,L 0 - 3,3,30,17,105,0.124,29,2,6,40,5,0,12,2,38.0,0.0
08252017,"Texas St. @ College Station, TX",L 0 - 3,3,35,22,108,0.12,29,1,6,31,5,0,8,2,40.0,0.0
08262017,@ VCU,L 1 - 3,4,50,30,141,0.142,48,2,9,54,6,0,9,0,56.5,0.0
09012017,@ Chattanooga,L 0 - 3,3,39,23,122,0.131,39,4,8,52,0,0,8,2,47.0,0.0
09022017,"ULM @ Chattanooga, Tenn.",W 3 - 0,3,48,17,122,0.254,39,4,6,53,5,0,16,2,60.0,0.0
09022017,"Murray St. @ Chattanooga, Tenn.",L 0 - 3,3,23,17,94,0.064,21,2,5,42,5,1,8,2,30.0,0.0
09052017,Texas St.,L 2 - 3,5,55,26,179,0.162,51,6,9,75,1,0,14,3,68.0,0.0
09082017,"Memphis @ Ruston, La.",L 2 - 3,5,65,34,182,0.17,62,5,20,76,3,1,14,0,78.0,0.0
09082017,"Ark.-Pine Bluff @ Ruston, La.",W 3 - 0,3,41,16,107,0.23399999999999999,35,6,8,50,3,1,6,0,51.0,0.0
09092017,@ Louisiana Tech,W 3 - 0,3,42,17,92,0.272,37,6,5,41,1,0,22,1,59.0,0.0
09152017,"Arkansas @ Dallas, Texas",L 0 - 3,3,36,23,110,0.11800000000000001,36,1,6,42,6,0,10,0,42.0,0.0
09162017,"TCU @ Dallas, Texas",L 1 - 3,4,46,20,122,0.213,43,2,12,47,5,4,13,1,58.5,0.0
09232017,@ Abilene Christian,W 3 - 1,4,55,27,146,0.192,48,5,3,66,3,1,16,4,69.0,0.0
09262017,Nicholls St.,W 3 - 0,3,44,13,111,0.27899999999999997,39,5,4,55,1,1,12,2,56.0,0.0
09282017,New Orleans,W 3 - 1,4,55,19,139,0.259,51,7,4,59,8,0,10,2,67.0,0.0
09302017,Southeastern La.,W 3 - 0,3,43,17,108,0.24100000000000002,40,7,6,50,2,2,14,0,59.0,0.0
10052017,@ Nicholls St.,W 3 - 0,3,37,18,99,0.192,34,7,6,43,6,0,16,4,52.0,0.0
10072017,@ McNeese,W 3 - 1,4,62,29,153,0.21600000000000003,62,4,6,72,2,0,13,1,72.5,0.0
10122017,@ Houston Baptist,W 3 - 2,5,68,27,188,0.218,65,7,4,84,8,1,24,3,88.0,0.0
10142017,Prairie View,W 3 - 0,3,42,13,107,0.271,39,6,7,56,0,2,18,0,59.0,0.0
10192017,UIW,W 3 - 1,4,65,22,170,0.253,60,4,6,76,2,1,14,2,77.0,0.0
10212017,A&M-Corpus Christi,W 3 - 2,5,69,23,198,0.23199999999999998,61,5,9,83,2,4,14,0,85.0,0.0
10262017,@ Northwestern St.,L 1 - 3,4,54,20,177,0.192,49,3,7,94,7,2,18,2,68.0,0.0
10282017,@ Central Ark.,L 1 - 3,4,39,24,128,0.11699999999999999,37,4,3,53,4,2,26,0,58.0,0.0
10312017,Abilene Christian,L 0 - 3,3,34,20,130,0.10800000000000001,32,2,6,51,5,2,16,2,46.0,0.0
11022017,Lamar University,W 3 - 0,3,44,15,103,0.282,40,3,3,43,4,0,18,3,56.0,0.0
11042017,SFA,L 0 - 3,3,37,26,124,0.08900000000000001,34,0,1,55,6,0,8,1,41.0,0.0
11092017,@ A&M-Corpus Christi,L 0 - 3,3,39,17,131,0.168,33,3,9,52,2,2,8,0,48.0,0.0
11112017,@ UIW,L 1 - 3,4,46,25,162,0.13,43,6,3,74,7,1,10,0,58.0,0.0
11172017,@ A&M-Corpus Christi,L 1 - 3,4,52,21,146,0.212,47,4,4,59,6,2,6,2,61.0,0.0
