Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Elon @ Charlotte, N.C.",L 1 - 3,4,41,20,142,0.14800000000000002,39,2,8,62,7,0,10,1,48.0,0.0
08252017,@ Charlotte,L 2 - 3,5,68,35,198,0.16699999999999998,67,5,15,85,3,1,14,1,81.0,0.0
08262017,"Belmont @ Charlotte, N.C.",L 1 - 3,4,43,18,125,0.2,42,3,9,57,11,0,16,0,54.0,0.0
08262017,"South Carolina St. @ Charlotte, N.C.",W 3 - 0,3,33,18,98,0.153,32,3,10,41,6,0,18,1,45.0,0.0
08292017,Utah Valley,L 0 - 3,3,32,21,107,0.10300000000000001,32,1,6,40,5,1,12,0,40.0,0.0
09012017,"Howard @ Fullerton, Calif.",W 3 - 2,5,68,19,173,0.28300000000000003,64,5,10,70,6,1,10,3,79.0,0.0
09022017,@ Cal St. Fullerton,W 3 - 2,5,63,26,209,0.177,57,6,9,87,6,3,20,0,82.0,0.0
09022017,"Chicago St. @ Riverside, CA",L 1 - 3,4,50,15,145,0.24100000000000002,45,1,7,53,9,0,32,1,67.0,0.0
09082017,@ Air Force,W 3 - 2,5,48,23,147,0.17,43,5,7,61,9,2,26,1,68.0,0.0
09082017,"Liberty @ USAF Academy, Colo.",W 3 - 2,5,58,29,174,0.16699999999999998,54,3,6,61,8,2,18,2,72.0,0.0
09092017,@ Air Force,L 1 - 3,4,42,24,134,0.134,36,6,7,43,6,1,10,5,54.0,0.0
09152017,Utah St.,L 1 - 3,4,49,22,166,0.163,44,6,11,64,3,2,12,1,63.0,0.0
09212017,North Dakota,L 1 - 3,4,39,19,139,0.14400000000000002,38,1,3,59,3,0,24,0,52.0,0.0
09232017,Northern Ariz.,L 0 - 3,3,37,18,121,0.157,34,5,2,58,3,1,8,3,47.0,0.0
09282017,@ Weber St.,L 0 - 3,3,24,23,95,0.011000000000000001,23,3,1,32,5,1,4,1,30.0,0.0
09302017,@ Idaho St.,L 0 - 3,3,30,22,104,0.077,28,0,4,45,8,1,14,3,38.0,0.0
10052017,Idaho,L 1 - 3,4,43,18,141,0.177,42,6,9,51,5,1,6,1,53.0,0.0
10072017,Eastern Wash.,W 3 - 1,4,57,13,162,0.272,55,7,9,68,3,2,22,1,77.0,0.0
10122017,@ Sacramento St.,L 0 - 3,3,31,15,99,0.162,31,5,1,41,7,1,6,1,40.0,0.0
10142017,@ Portland St.,L 0 - 3,3,33,12,93,0.226,31,3,0,36,4,0,12,2,42.0,0.0
10192017,@ Montana,L 2 - 3,5,49,23,157,0.166,45,5,5,49,4,1,18,1,64.0,0.0
10212017,@ Montana St.,L 1 - 3,4,39,16,122,0.18899999999999997,37,9,5,37,7,1,18,2,58.0,0.0
10262017,Portland St.,L 1 - 3,4,42,17,141,0.177,42,3,7,61,2,2,12,1,53.0,0.0
10282017,Sacramento St.,L 1 - 3,4,43,18,147,0.17,41,1,1,72,6,3,18,3,56.0,0.0
11022017,Idaho St.,W 3 - 2,5,52,22,153,0.196,51,4,4,72,5,1,26,5,70.0,0.0
11042017,Weber St.,L 0 - 3,3,30,23,106,0.066,29,2,4,34,7,0,12,1,38.0,0.0
11092017,@ Northern Colo.,L 1 - 3,4,49,15,147,0.231,46,3,8,55,4,1,14,0,60.0,0.0
11112017,@ Northern Ariz.,L 0 - 3,3,25,24,91,0.011000000000000001,24,0,2,33,4,1,16,2,34.0,0.0
