Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Cal St. Fullerton,W 3 - 2,5,55,24,174,0.17800000000000002,51,5,4,76,3,1,22,1,72.0,0.0
08252017,"Bryant @ Fullerton, Calif.",W 3 - 1,4,53,17,153,0.235,52,5,7,83,4,0,16,1,66.0,0.0
08262017,@ Fairleigh Dickinson,W 3 - 0,3,44,13,122,0.254,42,5,7,61,3,0,14,2,56.0,0.0
08262017,"UC Riverside @ Fullerton, Calif.",L 1 - 3,4,49,18,150,0.207,46,6,4,55,3,1,10,2,61.0,0.0
09012017,"Hampton @ Harrisonburg, Va.",W 3 - 0,3,39,15,97,0.247,36,6,9,32,2,1,10,0,51.0,0.0
09022017,"Cornell @ Harrisonburg, Va.",W 3 - 0,3,35,12,109,0.21100000000000002,33,5,6,59,2,0,8,0,44.0,0.0
09022017,@ James Madison,L 1 - 3,4,49,28,182,0.115,46,4,3,80,1,0,6,0,56.0,0.0
09072017,Omaha,W 3 - 2,5,54,27,181,0.149,50,1,6,86,7,1,12,2,62.0,0.0
09082017,San Jose St.,L 2 - 3,5,55,25,199,0.151,51,2,6,77,6,0,14,2,64.0,0.0
09082017,Southeast Mo. St.,W 3 - 0,3,43,17,124,0.21,42,4,4,53,4,0,8,2,51.0,0.0
09092017,Montana,W 3 - 1,4,57,24,161,0.205,51,5,6,78,5,0,14,1,69.0,0.0
09152017,@ Western Ill.,W 3 - 0,3,57,8,116,0.42200000000000004,53,6,5,57,1,0,12,0,69.0,0.0
09152017,"McNeese @ Macomb, Ill.",W 3 - 2,5,65,19,191,0.24100000000000002,61,9,6,91,5,0,10,1,79.0,0.0
09222017,@ Loyola Chicago,W 3 - 1,4,56,20,145,0.248,51,6,9,70,4,0,12,1,68.0,0.0
09232017,@ Valparaiso,W 3 - 0,3,53,22,146,0.212,50,1,3,77,1,0,14,2,61.0,0.0
09252017,@ Chicago St.,W 3 - 0,3,44,10,99,0.34299999999999997,40,4,3,46,2,1,12,0,55.0,0.0
09292017,Illinois St.,W 3 - 2,5,57,28,205,0.141,52,3,6,96,3,1,24,0,73.0,0.0
09302017,Bradley,W 3 - 0,3,51,17,148,0.23,48,2,3,68,2,1,14,2,61.0,0.0
10062017,@ Evansville,W 3 - 1,4,57,30,171,0.158,55,4,9,81,4,1,16,1,70.0,0.0
10072017,@ Indiana St.,W 3 - 0,3,43,15,115,0.243,41,2,3,58,3,3,12,0,54.0,0.0
10132017,Missouri St.,L 2 - 3,5,63,27,255,0.141,62,0,6,130,1,1,16,2,72.0,0.0
10142017,Southern Ill.,W 3 - 1,4,50,21,159,0.182,47,6,6,78,1,1,10,2,62.0,0.0
10172017,@ UNI,L 0 - 3,3,25,11,114,0.12300000000000001,25,2,4,46,2,0,6,1,30.0,0.0
10202017,Valparaiso,L 0 - 3,3,31,19,125,0.096,29,1,6,55,4,0,8,2,36.0,0.0
10212017,Loyola Chicago,W 3 - 0,3,49,15,114,0.298,43,2,5,53,5,1,8,0,56.0,0.0
10272017,@ Bradley,W 3 - 0,3,42,15,132,0.205,41,4,3,62,2,0,16,0,54.0,0.0
10282017,@ Illinois St.,W 3 - 0,3,44,14,136,0.221,39,1,6,76,5,0,12,1,51.0,0.0
11032017,Indiana St.,W 3 - 1,4,64,18,160,0.287,63,5,4,76,2,2,10,3,76.0,0.0
11042017,Evansville,W 3 - 0,3,54,17,159,0.233,52,1,0,78,3,2,4,0,59.0,0.0
11112017,@ Southern Ill.,L 2 - 3,5,67,24,184,0.23399999999999999,65,7,2,93,5,1,12,3,81.0,0.0
11122017,@ Missouri St.,L 0 - 3,3,46,18,137,0.204,42,1,3,64,5,0,16,1,55.0,0.0
11182017,UNI,L 0 - 3,3,39,19,130,0.154,36,4,5,56,5,1,12,0,50.0,0.0
11232017,"Indiana St. @ Normal, Ill.",L 0 - 3,3,45,22,142,0.162,43,2,7,63,2,1,12,0,54.0,0.0
