Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Middle Tenn. @ Clarksville, TN",W 3 - 0,3,37,5,62,0.516,33,9,3,23,1,3,8,3,53.0,0.0
08252017,"Marshall @ Clarksville, TN",W 3 - 2,5,64,24,163,0.245,59,9,6,71,5,7,13,5,86.5,0.0
08262017,@ Austin Peay,L 2 - 3,5,64,22,159,0.264,62,4,6,72,14,3,12,6,77.0,0.0
08262017,"UNI @ Clarksville, TN",L 2 - 3,5,66,20,185,0.249,65,2,5,74,2,4,16,3,80.0,0.0
09012017,"BYU @ Boise, Idaho",L 1 - 3,4,35,28,128,0.055,33,2,5,41,8,1,30,2,53.0,0.0
09012017,"Sacramento St. @ Boise, Idaho",W 3 - 1,4,56,21,142,0.24600000000000002,51,3,9,75,3,3,27,5,75.5,0.0
09022017,@ Boise St.,L 0 - 3,3,36,15,98,0.214,33,2,4,32,3,1,2,0,40.0,0.0
09082017,"Green Bay @ Salt Lake City, Utah",W 3 - 1,4,55,22,150,0.22,49,1,11,58,5,4,20,6,70.0,0.0
09092017,"San Diego @ Salt Lake City, Utah",L 0 - 3,3,38,24,113,0.124,35,2,4,36,5,1,8,2,45.0,0.0
09092017,@ Utah,L 0 - 3,3,37,20,109,0.156,35,5,7,35,1,2,10,1,49.0,0.0
09152017,@ Nevada,W 3 - 2,5,58,30,163,0.172,56,6,6,60,6,6,34,5,87.0,0.0
09152017,"Pepperdine @ Reno, Nev.",W 3 - 0,3,50,21,117,0.248,47,4,3,51,3,3,20,5,67.0,0.0
09162017,"Sacramento St. @ Reno, Nev.",W 3 - 2,5,71,24,187,0.251,64,5,6,104,12,6,16,6,90.0,0.0
09202017,Kentucky,L 1 - 3,4,40,21,116,0.16399999999999998,37,5,4,44,5,6,10,0,56.0,0.0
09242017,@ Texas A&M,W 3 - 1,4,53,17,139,0.259,46,8,9,53,6,1,25,1,74.5,0.0
09292017,@ Auburn,W 3 - 2,5,59,26,170,0.19399999999999998,55,3,8,84,2,3,26,4,78.0,0.0
10012017,@ Alabama,W 3 - 0,3,43,16,90,0.3,39,5,9,34,4,5,14,2,60.0,0.0
10082017,Ole Miss,W 3 - 0,3,46,8,87,0.43700000000000006,42,5,4,44,1,0,12,0,57.0,0.0
10132017,Mississippi St.,W 3 - 0,3,38,12,84,0.31,35,3,10,28,1,2,12,0,49.0,0.0
10152017,@ Tennessee,L 1 - 3,4,58,30,153,0.183,55,3,6,60,2,1,10,2,67.0,0.0
10202017,Georgia,L 0 - 3,3,41,16,90,0.278,36,2,4,30,8,3,12,0,52.0,0.0
10252017,@ Ole Miss,W 3 - 1,4,51,14,142,0.261,48,6,6,62,8,5,22,0,73.0,0.0
10292017,@ Georgia,W 3 - 1,4,46,10,92,0.391,43,4,9,36,8,2,30,3,67.0,0.0
11032017,Texas A&M,W 3 - 0,3,39,20,94,0.20199999999999999,37,1,4,36,1,2,16,0,50.0,0.0
11052017,LSU,W 3 - 0,3,50,12,98,0.38799999999999996,48,6,5,43,0,5,6,0,64.0,0.0
11082017,@ South Carolina,W 3 - 2,5,64,12,128,0.406,60,5,15,46,8,4,8,2,77.0,0.0
11122017,@ Florida,L 1 - 3,4,48,23,162,0.154,44,1,7,74,6,2,16,0,59.0,0.0
11172017,@ Mississippi St.,W 3 - 1,4,55,16,133,0.293,52,8,7,58,2,7,14,4,77.0,0.0
11192017,Arkansas,W 3 - 1,4,56,19,127,0.29100000000000004,52,3,4,62,6,6,32,0,81.0,0.0
11222017,Alabama,W 3 - 0,3,42,17,104,0.24,38,4,6,43,4,1,20,1,57.0,0.0
11252017,Florida,L 1 - 3,4,57,27,145,0.207,55,3,6,55,2,1,20,0,71.0,0.0
12012017,"Kansas @ Wichita, KS",W 3 - 2,5,65,25,165,0.242,61,3,8,72,4,1,12,3,75.0,0.0
12022017,@ Wichita St.,W 3 - 1,4,69,28,167,0.24600000000000002,66,3,11,70,1,3,10,4,80.0,0.0
12082017,@ Penn St.,L 0 - 3,3,39,18,99,0.212,31,5,6,26,6,0,4,1,46.0,0.0
