Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Duquesne,W 3 - 0,3,44,11,111,0.297,43,5,6,44,3,2,10,2,56.0,0.0
08252017,UIC,L 2 - 3,5,62,22,180,0.222,55,4,14,77,8,4,16,2,78.0,0.0
08262017,Xavier,L 0 - 3,3,34,26,137,0.057999999999999996,33,8,7,68,3,2,4,2,46.0,0.0
09012017,Notre Dame,L 0 - 3,3,30,21,119,0.076,29,4,8,62,4,0,8,2,38.0,0.0
09022017,Southeastern La.,W 3 - 0,3,45,12,95,0.34700000000000003,38,5,5,41,1,1,11,0,56.5,0.0
09082017,"Sacramento St. @ Highland Heights, Ky",L 2 - 3,5,64,28,202,0.17800000000000002,63,4,10,90,3,1,24,1,81.0,0.0
09092017,@ Northern Ky.,W 3 - 2,5,66,26,189,0.212,64,4,9,85,7,4,10,0,79.0,0.0
09092017,"Seattle U @ Highland Heights, Ky",L 2 - 3,5,56,17,151,0.258,48,5,6,60,7,1,14,1,69.0,0.0
09152017,@ VCU,L 0 - 3,3,25,17,91,0.08800000000000001,23,2,4,26,9,1,2,0,29.0,0.0
09162017,"Seton Hall @ Richmond, Va.",W 3 - 2,5,61,21,214,0.187,59,8,6,106,3,0,18,2,78.0,0.0
09162017,Northwestern,L 0 - 3,3,20,19,112,0.009000000000000001,19,3,3,52,9,2,10,1,30.0,0.0
09212017,@ Miami (OH),L 1 - 3,4,60,20,185,0.21600000000000003,56,4,16,102,6,2,14,2,73.0,0.0
09232017,Northern Ill.,W 3 - 2,5,60,25,204,0.172,56,4,4,101,4,0,23,2,75.5,0.0
09292017,@ Kent St.,W 3 - 1,4,50,25,188,0.133,46,7,3,106,0,1,30,3,73.0,0.0
09302017,@ Ohio,W 3 - 1,4,48,17,182,0.17,47,7,1,91,6,2,10,0,62.0,0.0
10062017,Buffalo,W 3 - 1,4,65,26,178,0.21899999999999997,63,5,5,85,5,1,17,1,79.5,0.0
10072017,Akron,W 3 - 0,3,39,15,119,0.20199999999999999,36,3,3,55,1,0,18,1,51.0,0.0
10132017,Eastern Mich.,W 3 - 1,4,59,24,183,0.191,54,3,9,90,0,1,20,2,73.0,0.0
10142017,Central Mich.,W 3 - 0,3,35,8,104,0.26,32,6,2,51,1,3,26,2,57.0,0.0
10202017,@ Ball St.,L 1 - 3,4,47,17,144,0.20800000000000002,44,4,7,63,6,2,24,0,65.0,0.0
10212017,@ Toledo,W 3 - 1,4,41,22,165,0.115,38,6,8,80,3,1,20,3,58.0,0.0
10262017,Miami (OH),W 3 - 1,4,56,15,167,0.24600000000000002,51,8,8,82,2,0,10,1,69.0,0.0
10282017,@ Western Mich.,W 3 - 1,4,51,15,155,0.23199999999999998,46,6,6,84,5,3,14,0,67.0,0.0
11032017,Ohio,L 2 - 3,5,61,25,195,0.185,56,4,5,109,6,3,12,1,74.0,0.0
11042017,Kent St.,W 3 - 2,5,50,29,203,0.10300000000000001,41,3,8,95,4,3,22,0,67.0,0.0
11102017,@ Akron,W 3 - 0,3,51,6,105,0.429,50,5,5,36,3,5,6,0,64.0,0.0
11112017,@ Buffalo,W 3 - 1,4,52,29,155,0.14800000000000002,45,9,9,66,5,5,10,0,71.0,0.0
11182017,"Western Mich. @ Oxford, Ohio",L 1 - 3,4,53,17,151,0.23800000000000002,49,4,5,67,7,3,6,1,63.0,0.0
11302017,@ Green Bay,L 2 - 3,5,46,25,215,0.098,40,6,10,96,6,5,32,2,73.0,0.0
