Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Temple @ College Park, Md.",L 0 - 3,3,27,23,110,0.036000000000000004,25,1,2,46,4,0,12,2,34.0,0.0
08262017,"UMBC @ College Park, Md.",W 3 - 1,4,53,19,142,0.239,49,4,9,63,1,0,18,2,66.0,0.0
08262017,@ Maryland,L 1 - 3,4,40,28,130,0.092,39,4,7,44,9,0,8,4,48.0,0.0
08312017,@ Pepperdine,L 1 - 3,4,47,27,177,0.113,45,3,10,86,3,1,10,3,56.0,0.0
09012017,"Weber St. @ Northridge, CA",L 2 - 3,5,66,36,194,0.155,58,8,12,90,4,2,14,2,83.0,0.0
09022017,@ CSUN,L 0 - 3,3,35,23,125,0.096,29,3,10,49,10,4,12,0,48.0,0.0
09082017,@ Rhode Island,W 3 - 1,4,49,25,138,0.174,47,4,8,62,4,0,26,0,66.0,0.0
09092017,"Columbia @ Kingston, RI",W 3 - 0,3,50,12,109,0.349,47,5,9,43,5,1,16,1,64.0,0.0
09092017,"Marist @ Kingston, RI",W 3 - 0,3,44,12,94,0.34,41,13,9,46,3,0,8,2,61.0,0.0
09122017,New Hampshire,W 3 - 2,5,68,22,157,0.293,67,6,12,85,11,1,26,0,88.0,0.0
09152017,Harvard,L 1 - 3,4,58,30,161,0.174,51,2,7,71,4,0,22,1,71.0,0.0
09162017,Boston College,W 3 - 2,5,62,34,183,0.153,58,8,11,86,3,4,12,0,80.0,0.0
09172017,UMass Lowell,W 3 - 0,3,36,10,87,0.299,33,7,1,46,2,2,10,1,50.0,0.0
09222017,UNCW,W 3 - 1,4,59,31,172,0.163,53,5,6,96,6,2,14,1,73.0,0.0
09242017,Col. of Charleston,W 3 - 1,4,65,22,175,0.24600000000000002,60,5,7,68,3,2,10,5,77.0,0.0
09292017,@ Delaware,W 3 - 0,3,46,16,103,0.29100000000000004,44,9,10,42,4,0,10,1,60.0,0.0
10012017,@ Towson,W 3 - 1,4,57,21,149,0.242,54,8,6,69,2,4,20,3,79.0,0.0
10052017,William & Mary,W 3 - 0,3,41,14,109,0.248,36,8,9,50,3,1,6,3,53.0,0.0
10072017,James Madison,W 3 - 2,5,63,26,181,0.204,59,10,7,59,0,0,8,0,77.0,0.0
10082017,Elon,W 3 - 2,5,55,27,150,0.187,52,7,6,71,8,4,12,2,72.0,0.0
10152017,@ Hofstra,W 3 - 1,4,52,26,143,0.182,46,3,7,71,7,3,8,0,62.0,0.0
10192017,@ UNCW,L 0 - 3,3,42,23,123,0.154,40,6,8,60,3,1,10,2,54.0,0.0
10212017,@ Col. of Charleston,L 0 - 3,3,37,20,116,0.147,36,0,6,37,3,0,6,2,40.0,0.0
10272017,Delaware,W 3 - 0,3,40,22,106,0.17,39,7,10,50,2,3,12,1,56.0,0.0
10292017,Towson,L 1 - 3,4,66,26,175,0.22899999999999998,62,2,12,80,7,0,4,3,70.0,0.0
11032017,@ William & Mary,W 3 - 1,4,53,22,147,0.21100000000000002,49,7,7,64,4,0,18,1,69.0,0.0
11052017,@ Elon,L 0 - 3,3,41,22,129,0.147,39,2,3,53,3,0,12,0,49.0,0.0
11082017,Hofstra,L 0 - 3,3,45,30,123,0.122,40,6,6,54,5,0,6,2,54.0,0.0
11102017,@ James Madison,L 0 - 3,3,32,24,123,0.065,31,0,10,52,3,2,8,1,38.0,0.0
11162017,"Hofstra @ Harrisonburg, Va.",L 2 - 3,5,63,31,174,0.184,58,1,13,73,6,1,29,1,79.5,0.0
