Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Eastern Ky.,L 1 - 3,4,55,22,142,0.23199999999999998,51,2,12,54,4,0,14,3,64.0,0.0
08262017,CSUN,L 0 - 3,3,38,20,100,0.18,32,1,12,28,6,4,6,4,46.0,0.0
08262017,Portland St.,W 3 - 0,3,46,16,96,0.312,44,4,6,29,2,0,14,2,57.0,0.0
09012017,@ Michigan St.,L 0 - 3,3,28,19,91,0.099,28,5,2,35,7,1,6,2,37.0,0.0
09012017,"A&M-Corpus Christi @ East Lansing, Mich.",W 3 - 0,3,48,15,96,0.344,46,8,8,39,2,0,6,3,59.0,0.0
09022017,"Marshall @ East Lansing, Mich.",L 0 - 3,3,44,19,109,0.22899999999999998,43,5,4,38,6,0,8,8,53.0,0.0
09082017,LMU (CA),L 0 - 3,3,41,18,103,0.223,41,3,9,36,4,1,10,1,50.0,0.0
09092017,Pacific,W 3 - 0,3,42,18,95,0.253,41,2,7,45,4,0,8,0,48.0,0.0
09092017,Long Beach St.,W 3 - 2,5,63,20,150,0.287,55,6,6,67,7,1,16,4,78.0,0.0
09122017,@ San Diego,L 0 - 3,3,32,20,99,0.121,31,5,5,32,1,1,10,0,43.0,0.0
09152017,"UC Riverside @ Denver, Colo.",L 2 - 3,5,61,35,179,0.145,56,3,9,66,3,1,20,1,75.0,0.0
09162017,@ Denver,W 3 - 1,4,63,25,148,0.257,55,2,5,57,5,4,8,4,73.0,0.0
09162017,"Gonzaga @ Denver, Colo.",W 3 - 2,5,61,27,150,0.22699999999999998,58,4,8,62,5,0,22,4,76.0,0.0
09212017,@ Utah St.,L 1 - 3,4,46,30,155,0.10300000000000001,44,2,5,64,3,0,14,3,55.0,0.0
09232017,@ Boise St.,L 0 - 3,3,33,23,103,0.09699999999999999,32,1,5,40,6,2,6,1,39.0,0.0
09282017,San Jose St.,L 2 - 3,5,66,30,162,0.222,51,3,11,58,7,5,16,1,82.0,0.0
09302017,Nevada,W 3 - 0,3,45,16,92,0.315,41,1,5,34,4,1,17,3,55.5,0.0
10032017,@ Fresno St.,L 1 - 3,4,53,36,149,0.114,48,5,10,63,7,0,16,0,66.0,0.0
10072017,Air Force,W 3 - 1,4,53,20,116,0.284,47,5,8,47,4,0,26,1,71.0,0.0
10122017,@ New Mexico,W 3 - 1,4,66,32,168,0.20199999999999999,61,4,7,68,1,1,24,1,83.0,0.0
10142017,@ UNLV,L 1 - 3,4,53,38,167,0.09,48,3,7,78,6,2,14,3,65.0,0.0
10192017,Boise St.,W 3 - 2,5,73,23,183,0.273,64,3,6,83,5,1,14,3,84.0,0.0
10212017,Utah St.,W 3 - 1,4,61,30,149,0.20800000000000002,56,6,7,50,4,0,28,1,81.0,0.0
10262017,@ Nevada,W 3 - 1,4,53,18,133,0.263,50,4,4,57,6,3,6,3,63.0,0.0
10282017,@ San Jose St.,W 3 - 0,3,46,17,107,0.271,46,1,4,47,2,3,8,2,54.0,0.0
10312017,Fresno St.,W 3 - 0,3,45,16,89,0.326,38,6,7,21,1,0,10,3,56.0,0.0
11052017,@ Air Force,L 2 - 3,5,60,42,179,0.10099999999999999,57,1,4,81,5,2,19,3,72.5,0.0
11092017,UNLV,W 3 - 1,4,60,22,129,0.295,55,3,9,66,4,0,16,2,71.0,0.0
11112017,New Mexico,W 3 - 1,4,58,18,135,0.29600000000000004,49,4,6,55,1,0,34,3,79.0,0.0
11152017,@ Wyoming,L 1 - 3,4,65,29,172,0.209,60,0,8,69,3,0,20,4,75.0,0.0
11182017,Colorado St.,L 0 - 3,3,38,23,87,0.172,35,5,5,29,4,1,4,3,46.0,0.0
