Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Nebraska @ Gainesville, Fla.",W 3 - 1,4,62,23,176,0.222,55,3,7,73,5,1,18,2,75.0,0.0
08262017,"Texas @ Gainesville, Fla.",L 1 - 3,4,56,33,145,0.159,53,2,12,61,5,1,12,3,65.0,0.0
08312017,UTRGV,W 3 - 0,3,41,12,86,0.337,37,6,5,36,2,0,14,2,54.0,0.0
09012017,LMU (CA),W 3 - 2,5,67,22,154,0.292,63,4,5,61,7,1,30,3,87.0,0.0
09022017,Northern Ill.,W 3 - 0,3,47,9,86,0.442,45,8,6,41,1,0,14,2,62.0,0.0
09072017,Cal Poly,W 3 - 0,3,43,17,90,0.289,40,6,4,42,3,2,22,2,62.0,0.0
09082017,Wichita St.,W 3 - 0,3,47,8,99,0.39399999999999996,37,5,10,43,0,0,8,1,56.0,0.0
09092017,Duquesne,W 3 - 0,3,46,9,81,0.457,41,7,5,32,0,0,17,1,61.5,0.0
09192017,Oregon St.,W 3 - 0,3,55,10,114,0.395,49,3,8,52,2,3,4,1,63.0,0.0
09222017,@ UCLA,L 1 - 3,4,53,18,146,0.24,49,7,8,51,5,0,24,2,72.0,0.0
09292017,@ Utah,W 3 - 2,5,63,18,150,0.3,59,7,13,54,5,1,16,2,79.0,0.0
09302017,@ Colorado,L 1 - 3,4,52,27,173,0.145,49,3,9,60,3,1,16,1,64.0,0.0
10062017,Stanford,L 0 - 3,3,37,19,91,0.198,34,0,8,37,5,0,10,2,42.0,0.0
10082017,California,W 3 - 0,3,30,13,83,0.205,27,6,8,38,4,1,26,1,50.0,0.0
10112017,@ Washington,L 2 - 3,5,66,22,171,0.257,61,6,12,78,6,1,23,1,84.5,0.0
10132017,@ Washington St.,W 3 - 2,5,63,30,189,0.175,58,7,9,77,7,0,20,1,80.0,0.0
10202017,Arizona,W 3 - 2,5,62,21,160,0.256,59,4,6,72,4,1,28,1,81.0,0.0
10212017,Arizona St.,W 3 - 0,3,42,10,99,0.32299999999999995,38,7,5,38,3,0,22,1,60.0,0.0
10252017,Utah,W 3 - 1,4,61,15,160,0.287,58,5,6,60,4,1,16,2,75.0,0.0
10272017,Colorado,L 2 - 3,5,62,18,148,0.297,61,6,9,52,3,3,25,3,83.5,0.0
11032017,@ California,W 3 - 0,3,41,8,90,0.36700000000000005,38,5,6,35,3,1,16,1,55.0,0.0
11052017,@ Stanford,L 0 - 3,3,28,12,74,0.21600000000000003,28,1,3,16,8,0,6,0,32.0,0.0
11092017,@ Arizona St.,W 3 - 0,3,45,12,110,0.3,44,4,9,35,5,4,4,1,55.0,0.0
11122017,@ Arizona,L 2 - 3,5,68,15,168,0.315,64,5,12,82,10,2,17,2,83.5,0.0
11172017,Washington St.,L 1 - 3,4,65,22,160,0.26899999999999996,60,5,11,61,4,2,10,1,77.0,0.0
11192017,Washington,L 0 - 3,3,35,15,108,0.185,34,4,6,51,8,2,12,0,47.0,0.0
11222017,Southern California,L 1 - 3,4,51,24,137,0.19699999999999998,50,4,6,59,5,1,8,3,60.0,0.0
11242017,@ Oregon St.,W 3 - 2,5,60,26,205,0.166,56,6,7,91,3,2,20,4,78.0,0.0
12012017,"Kennesaw St. @ Provo, Utah",W 3 - 0,3,41,12,115,0.252,39,2,2,47,2,2,20,2,55.0,0.0
12022017,@ BYU,L 0 - 3,3,39,13,98,0.265,38,2,5,31,4,1,16,1,50.0,0.0
