Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Idaho St.,W 3 - 2,5,56,16,148,0.27,52,11,7,68,9,2,18,0,78.0,0.0
08252017,South Dakota St.,L 0 - 3,3,48,22,125,0.20800000000000002,47,2,4,38,1,0,14,2,57.0,0.0
08262017,Virginia Tech,L 2 - 3,5,64,23,157,0.261,60,6,8,65,6,1,12,1,77.0,0.0
08282017,Northern Ill.,W 3 - 0,3,44,10,99,0.34299999999999997,42,7,7,42,1,0,14,1,58.0,0.0
09012017,"Samford @ Chicago, Ill.",W 3 - 0,3,41,13,111,0.252,39,5,5,57,5,4,10,0,55.0,0.0
09012017,"Fairfield @ Chicago, Ill.",W 3 - 2,5,64,33,173,0.179,62,4,7,72,3,0,14,5,75.0,0.0
09022017,@ Loyola Chicago,W 3 - 0,3,37,8,82,0.354,34,11,1,33,1,0,14,2,55.0,0.0
09082017,"Northwestern @ Chicago, Ill.",L 0 - 3,3,35,21,106,0.132,33,2,4,34,5,3,14,2,47.0,0.0
09092017,@ DePaul,W 3 - 0,3,48,14,105,0.324,47,9,3,54,3,1,6,0,61.0,0.0
09092017,"Army West Point @ Chicago, Ill.",W 3 - 1,4,68,22,151,0.305,64,6,6,67,4,2,10,1,81.0,0.0
09122017,Marquette,L 0 - 3,3,37,25,102,0.11800000000000001,36,3,6,29,2,0,4,1,42.0,0.0
09152017,"Cincinnati @ Ann Arbor, Mich.",L 0 - 3,3,30,20,92,0.109,28,0,5,34,5,1,9,1,35.5,0.0
09162017,"NC State @ Ann Arbor, Mich.",L 0 - 3,3,31,27,101,0.04,31,1,3,35,3,9,16,2,49.0,0.0
09162017,@ Michigan,L 0 - 3,3,33,18,92,0.163,31,3,8,29,5,4,8,4,44.0,0.0
09222017,Cleveland St.,L 1 - 3,4,56,23,146,0.226,53,4,3,50,8,1,10,5,66.0,0.0
09232017,Oakland,W 3 - 1,4,60,21,155,0.252,58,11,8,53,5,2,12,2,79.0,0.0
09292017,@ Green Bay,L 0 - 3,3,40,19,109,0.193,34,1,5,32,3,1,16,2,50.0,0.0
10012017,UIC,L 2 - 3,5,67,26,183,0.22399999999999998,59,3,7,70,4,4,18,1,83.0,0.0
10062017,@ IUPUI,L 0 - 3,3,35,22,113,0.115,33,4,1,51,2,0,4,1,41.0,0.0
10072017,@ Northern Ky.,L 1 - 3,4,56,26,151,0.19899999999999998,54,1,4,66,11,3,12,1,66.0,0.0
10142017,Youngstown St.,W 3 - 0,3,51,19,140,0.22899999999999998,47,3,5,68,1,1,8,2,59.0,0.0
10152017,Wright St.,W 3 - 2,5,74,29,176,0.256,67,2,3,80,5,3,12,3,85.0,0.0
10202017,@ Oakland,W 3 - 2,5,69,36,197,0.168,65,6,5,69,3,2,14,0,84.0,0.0
10212017,@ Cleveland St.,L 1 - 3,4,61,27,171,0.19899999999999998,60,0,7,63,4,2,10,1,68.0,0.0
10282017,Green Bay,L 0 - 3,3,47,20,125,0.21600000000000003,45,1,4,46,1,1,6,1,52.0,0.0
10292017,@ UIC,L 2 - 3,5,63,22,160,0.256,61,1,6,70,7,3,14,4,74.0,0.0
11032017,Northern Ky.,W 3 - 0,3,55,20,134,0.261,54,4,7,62,3,2,10,0,66.0,0.0
11042017,IUPUI,L 1 - 3,4,58,25,149,0.221,56,6,5,64,5,3,6,1,70.0,0.0
11102017,@ Wright St.,L 1 - 3,4,51,29,172,0.128,48,5,10,78,7,2,8,0,62.0,0.0
11112017,@ Youngstown St.,L 1 - 3,4,55,30,143,0.175,53,1,5,66,9,3,12,0,65.0,0.0
