Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,UCF,L 2 - 3,5,64,27,182,0.203,62,3,8,83,3,3,8,4,74.0,0.0
08262017,Duke,L 0 - 3,3,30,18,79,0.152,28,1,7,28,3,1,0,3,32.0,0.0
08292017,@ Colorado St.,L 0 - 3,3,31,19,86,0.14,28,4,9,25,5,0,4,3,37.0,0.0
09012017,"San Francisco @ Fargo, ND",W 3 - 0,3,46,8,87,0.43700000000000006,40,4,11,37,4,3,8,4,57.0,0.0
09012017,@ North Dakota St.,L 0 - 3,3,29,18,119,0.092,26,6,12,52,9,5,8,1,44.0,0.0
09022017,"Florida A&M @ Fargo, ND",W 3 - 1,4,53,17,146,0.247,47,8,10,60,4,4,14,1,72.0,0.0
09082017,"UT Arlington @ Albuquerque, N.M.",W 3 - 1,4,58,23,140,0.25,52,5,9,49,4,4,10,1,72.0,0.0
09082017,"Portland @ Albuquerque, N.M.",L 1 - 3,4,38,23,129,0.11599999999999999,35,6,9,49,1,6,16,2,58.0,0.0
09092017,@ New Mexico,W 3 - 0,3,45,13,110,0.29100000000000004,43,3,8,53,2,2,18,0,59.0,0.0
09122017,Ole Miss,L 0 - 3,3,39,24,105,0.14300000000000002,35,3,4,41,2,3,8,0,49.0,0.0
09152017,Air Force,W 3 - 0,3,36,11,99,0.253,31,4,6,42,2,1,10,1,46.0,0.0
09152017,South Dakota,W 3 - 2,5,58,35,186,0.124,53,4,8,66,7,4,10,2,71.0,0.0
09162017,Ark.-Pine Bluff,W 3 - 0,3,43,6,78,0.474,40,10,6,35,0,1,2,0,55.0,0.0
09212017,@ Northern Ariz.,W 3 - 2,5,69,26,176,0.244,66,5,9,68,3,3,8,5,81.0,0.0
09232017,North Dakota,L 0 - 3,3,43,24,120,0.158,40,1,7,42,1,2,6,0,49.0,0.0
09282017,Eastern Wash.,W 3 - 1,4,53,18,155,0.226,52,6,8,82,7,3,12,0,68.0,0.0
09302017,Idaho,L 0 - 3,3,44,28,125,0.128,40,3,6,46,1,0,6,0,50.0,0.0
10052017,@ Portland St.,L 1 - 3,4,50,21,155,0.187,48,1,8,62,2,2,10,3,58.0,0.0
10072017,@ Sacramento St.,L 0 - 3,3,41,13,117,0.239,37,5,11,57,7,0,12,2,52.0,0.0
10132017,@ Montana,W 3 - 0,3,40,16,103,0.233,36,5,5,38,2,3,8,2,52.0,0.0
10142017,@ Montana St.,W 3 - 0,3,47,18,129,0.225,42,4,7,65,2,2,6,1,56.0,0.0
10192017,Weber St.,L 1 - 3,4,56,34,178,0.124,54,6,8,84,4,2,14,3,71.0,0.0
10212017,Idaho St.,L 0 - 3,3,43,17,115,0.226,40,3,8,45,5,2,4,1,50.0,0.0
10262017,Montana St.,W 3 - 0,3,56,17,119,0.32799999999999996,53,3,4,58,3,5,6,0,67.0,0.0
10282017,Montana,W 3 - 0,3,39,10,100,0.29,33,6,6,45,2,2,10,1,52.0,0.0
11022017,@ Idaho,L 0 - 3,3,29,18,115,0.096,28,2,6,44,2,2,6,5,36.0,0.0
11032017,@ Eastern Wash.,L 2 - 3,5,56,36,206,0.09699999999999999,56,4,6,102,3,9,6,4,72.0,0.0
11092017,Southern Utah,W 3 - 1,4,72,25,167,0.281,68,4,13,75,3,2,8,2,82.0,0.0
11112017,@ North Dakota,L 1 - 3,4,53,25,157,0.17800000000000002,49,5,10,71,6,5,8,1,67.0,0.0
11162017,@ Sacramento St.,L 1 - 3,4,51,29,158,0.139,47,3,5,77,11,2,8,1,60.0,0.0
