Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Northern Ill.,W 3 - 1,4,59,20,125,0.312,55,9,15,50,4,4,16,1,80.0,0.0
08252017,"Cal Poly @ DeKalb, Ill.",L 0 - 3,3,39,14,103,0.243,36,2,9,40,5,2,14,1,50.0,0.0
08262017,"Dayton @ DeKalb, Ill.",L 1 - 3,4,50,24,152,0.171,47,6,9,61,8,0,8,5,60.0,0.0
09012017,"Oklahoma @ Athens, Ohio",W 3 - 0,3,39,13,104,0.25,36,5,7,43,3,0,10,0,49.0,0.0
09012017,"Georgia @ Athens, Ohio",W 3 - 1,4,53,20,152,0.217,53,8,5,68,4,3,10,0,69.0,0.0
09022017,@ Ohio,W 3 - 2,5,67,27,202,0.198,67,3,4,88,6,5,18,0,84.0,0.0
09052017,VCU,L 2 - 3,5,54,30,160,0.15,52,4,11,70,11,3,10,2,66.0,0.0
09082017,LSU,L 2 - 3,5,75,20,186,0.29600000000000004,72,5,10,75,3,4,14,8,91.0,0.0
09092017,NC State,L 0 - 3,3,35,14,104,0.20199999999999999,32,1,7,38,5,2,8,0,42.0,0.0
09102017,UNCW,W 3 - 0,3,41,20,118,0.17800000000000002,37,8,5,58,2,2,8,1,55.0,0.0
09152017,@ UNC Greensboro,L 2 - 3,5,57,28,153,0.19,53,7,9,69,4,2,16,0,74.0,0.0
09162017,Navy,W 3 - 1,4,52,18,157,0.217,48,8,5,75,3,3,14,5,70.0,0.0
09162017,Elon,W 3 - 0,3,35,8,99,0.273,30,5,2,51,4,3,6,3,46.0,0.0
09192017,@ Liberty,W 3 - 1,4,65,26,156,0.25,62,4,5,67,0,4,6,2,76.0,0.0
09232017,@ Charleston So.,W 3 - 1,4,52,20,126,0.254,46,11,7,57,3,1,8,1,68.0,0.0
09262017,@ Campbell,W 3 - 0,3,44,13,93,0.33299999999999996,38,14,3,44,1,0,2,0,59.0,0.0
09302017,Radford,W 3 - 0,3,48,8,106,0.377,48,5,7,46,1,1,10,0,59.0,0.0
10062017,@ Presbyterian,W 3 - 0,3,48,16,113,0.28300000000000003,43,4,4,42,3,2,6,5,57.0,0.0
10072017,@ Gardner-Webb,W 3 - 0,3,30,9,75,0.28,26,8,8,38,0,3,14,0,48.0,0.0
10102017,Liberty,W 3 - 0,3,49,15,112,0.304,45,6,3,49,4,0,6,0,58.0,0.0
10142017,UNC Asheville,W 3 - 0,3,40,18,113,0.195,38,5,4,55,0,3,12,1,54.0,0.0
10172017,Gardner-Webb,W 3 - 0,3,39,11,94,0.298,34,8,6,51,0,1,12,1,54.0,0.0
10202017,@ UNC Asheville,W 3 - 0,3,37,9,82,0.341,35,4,7,38,3,4,6,0,48.0,0.0
10212017,@ Winthrop,W 3 - 1,4,55,15,150,0.267,52,9,8,63,6,3,8,0,71.0,0.0
10272017,Campbell,W 3 - 0,3,38,9,105,0.276,36,5,6,46,2,2,12,0,51.0,0.0
10282017,Presbyterian,W 3 - 0,3,38,9,91,0.319,36,5,4,48,0,4,10,2,52.0,0.0
11032017,Charleston So.,W 3 - 0,3,47,16,109,0.284,45,5,5,56,1,3,6,1,58.0,0.0
11042017,Winthrop,W 3 - 0,3,53,8,105,0.429,50,8,6,50,3,1,8,2,66.0,0.0
11112017,@ Radford,W 3 - 1,4,58,17,134,0.306,50,7,9,70,7,3,10,0,73.0,0.0
11182017,"Liberty @ Radford, Va.",W 3 - 0,3,43,17,117,0.222,41,3,7,46,2,3,12,1,55.0,0.0
11192017,@ Radford,L 1 - 3,4,55,21,156,0.218,51,8,8,60,5,0,2,3,64.0,0.0
11302017,"Purdue @ Salt Lake City, Utah",L 1 - 3,4,41,31,137,0.073,37,4,7,51,4,0,6,1,48.0,0.0
