Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Louisiana Tech @ Oxford, MS",L 2 - 3,5,61,24,188,0.19699999999999998,56,6,9,97,4,2,14,2,76.0,0.0
08252017,"Chattanooga @ Oxford, MS",L 1 - 3,4,44,27,185,0.092,40,7,6,82,3,0,14,5,58.0,0.0
08262017,"North Dakota @ Oxford, MS",L 2 - 3,5,67,38,194,0.149,65,8,3,83,3,0,10,4,80.0,0.0
08272017,@ Ole Miss,L 0 - 3,3,31,22,122,0.07400000000000001,26,4,6,47,1,1,4,0,38.0,0.0
09012017,"San Francisco @ Fargo, ND",W 3 - 0,3,36,12,87,0.276,30,6,5,33,1,1,16,2,51.0,0.0
09022017,"Northern Colo. @ Fargo, ND",L 1 - 3,4,45,26,147,0.129,41,4,7,64,8,0,0,3,49.0,0.0
09022017,@ North Dakota St.,L 1 - 3,4,44,26,148,0.122,42,2,7,66,11,2,10,0,53.0,0.0
09152017,@ Florida,L 0 - 3,3,21,22,108,-0.009000000000000001,18,3,3,43,4,1,6,0,28.0,0.0
09152017,"Lipscomb @ Gainesville, Fla.",L 0 - 3,3,32,8,94,0.255,32,3,8,46,5,0,24,0,47.0,0.0
09162017,"Northern Ky. @ Gainesville, Fla.",W 3 - 1,4,54,19,193,0.18100000000000002,51,6,8,108,5,0,24,0,72.0,0.0
09192017,North Florida,W 3 - 2,5,63,27,158,0.228,55,9,11,58,1,5,14,5,84.0,0.0
09272017,@ North Florida,L 0 - 3,3,35,15,118,0.16899999999999998,33,3,6,41,5,0,8,2,42.0,0.0
09292017,@ South Carolina St.,W 3 - 0,3,41,17,92,0.261,40,4,5,28,6,2,4,2,49.0,0.0
10012017,@ Savannah St.,W 3 - 2,5,57,19,138,0.275,56,6,16,63,4,2,16,3,73.0,0.0
10062017,@ Bethune-Cookman,L 0 - 3,3,33,36,132,-0.023,32,5,6,47,2,1,12,1,45.0,0.0
10132017,N.C. Central,W 3 - 0,3,42,9,76,0.434,36,6,7,36,2,2,4,2,52.0,0.0
10152017,N.C. A&T,W 3 - 0,3,40,15,91,0.275,36,5,5,37,3,4,6,2,52.0,0.0
10182017,@ UAB,L 1 - 3,4,38,21,127,0.134,34,5,5,53,10,3,20,1,56.0,0.0
10272017,South Carolina St.,W 3 - 0,3,35,12,77,0.299,28,6,5,36,5,3,8,0,48.0,0.0
10292017,Savannah St.,W 3 - 1,4,52,19,101,0.327,43,9,8,44,6,4,0,2,65.0,0.0
11052017,Bethune-Cookman,W 3 - 1,4,52,17,144,0.243,49,9,8,69,0,6,2,1,68.0,0.0
11082017,Alabama St.,W 3 - 2,5,67,21,149,0.309,57,5,10,48,4,5,2,4,78.0,0.0
11102017,@ N.C. Central,W 3 - 0,3,43,12,113,0.27399999999999997,37,4,9,46,5,1,16,2,56.0,0.0
11122017,@ N.C. A&T,W 3 - 0,3,34,15,115,0.165,30,7,4,61,3,1,16,1,50.0,0.0
11172017,"Morgan St. @ Princess Anne, Md.",W 3 - 1,4,62,24,156,0.244,61,8,10,60,3,4,8,0,78.0,0.0
11182017,@ UMES,W 3 - 0,3,35,9,98,0.265,33,3,3,51,4,1,8,0,43.0,0.0
11192017,@ Howard,L 0 - 3,3,44,18,132,0.19699999999999998,42,2,6,48,3,1,8,1,51.0,0.0
