Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Indiana St. @ Bloomington, Ind.",L 0 - 3,3,45,19,128,0.203,42,5,6,41,2,1,4,1,53.0,0.0
08262017,@ Indiana,L 1 - 3,4,46,22,132,0.182,43,5,7,42,10,1,16,3,60.0,0.0
08262017,"Ball St. @ Bloomington, Ind.",L 1 - 3,4,44,26,126,0.14300000000000002,43,9,7,49,8,1,6,2,57.0,0.0
08312017,"Idaho @ Chicago, Ill.",W 3 - 1,4,58,26,168,0.19,55,2,9,83,9,5,6,1,68.0,0.0
09022017,@ UIC,W 3 - 1,4,60,26,157,0.217,51,6,6,60,4,1,16,2,75.0,0.0
09082017,Army West Point,L 1 - 3,4,50,19,134,0.231,45,3,6,60,2,2,17,2,63.5,0.0
09092017,Northwestern,L 0 - 3,3,29,17,101,0.11900000000000001,28,1,4,35,7,2,4,0,34.0,0.0
09092017,Milwaukee,L 0 - 3,3,34,10,103,0.233,30,4,4,34,8,0,10,0,43.0,0.0
09122017,@ Loyola Chicago,W 3 - 0,3,31,6,81,0.309,30,7,6,46,4,1,18,0,48.0,0.0
09152017,@ Saint Louis,W 3 - 1,4,55,17,138,0.275,50,10,10,58,9,1,4,2,68.0,0.0
09162017,"Little Rock @ St. Louis, Mo.",W 3 - 2,5,65,30,184,0.19,61,7,9,87,2,6,14,2,85.0,0.0
09162017,"Louisiana Tech @ St. Louis, Mo.",W 3 - 2,5,73,19,190,0.284,69,7,11,84,5,1,12,4,87.0,0.0
09202017,@ Xavier,L 2 - 3,5,53,36,178,0.096,47,10,6,69,2,3,12,0,72.0,0.0
09222017,St. John's (NY),W 3 - 2,5,71,26,176,0.256,67,8,11,68,3,1,14,3,87.0,0.0
09232017,Seton Hall,L 0 - 3,3,39,15,111,0.21600000000000003,37,0,8,47,3,0,18,1,48.0,0.0
09272017,@ Butler,L 0 - 3,3,35,25,119,0.084,32,4,5,53,3,1,2,0,41.0,0.0
09302017,@ Marquette,L 0 - 3,3,36,15,124,0.16899999999999998,33,4,3,47,7,1,4,0,43.0,0.0
10062017,Creighton,L 0 - 3,3,18,18,89,0.0,17,1,6,27,3,1,6,1,23.0,0.0
10072017,Providence,L 0 - 3,3,32,15,108,0.157,32,1,2,43,5,0,6,2,36.0,0.0
10142017,@ Georgetown,W 3 - 2,5,62,27,152,0.23,57,13,8,49,9,1,16,2,84.0,0.0
10152017,@ Villanova,L 2 - 3,5,61,22,172,0.22699999999999998,55,5,6,70,10,0,20,4,76.0,0.0
10202017,Butler,L 0 - 3,3,34,20,122,0.115,34,5,7,51,1,1,4,1,42.0,0.0
10212017,Xavier,L 0 - 3,3,40,20,108,0.185,40,4,5,45,5,2,10,1,51.0,0.0
10272017,@ Seton Hall,L 0 - 3,3,35,19,112,0.14300000000000002,30,3,6,38,2,3,6,0,44.0,0.0
10282017,@ St. John's (NY),L 1 - 3,4,49,21,129,0.217,47,4,5,51,4,0,10,3,58.0,0.0
11032017,@ Providence,L 0 - 3,3,35,24,122,0.09,33,3,4,61,3,2,6,0,43.0,0.0
11052017,@ Creighton,L 0 - 3,3,26,17,97,0.09300000000000001,23,1,4,30,9,0,8,2,31.0,0.0
11102017,Villanova,L 0 - 3,3,35,19,101,0.158,33,6,3,41,3,1,6,2,45.0,0.0
11122017,Georgetown,L 1 - 3,4,49,31,140,0.129,47,9,4,54,5,1,16,2,67.0,0.0
11182017,Marquette,L 0 - 3,3,43,22,122,0.172,38,1,9,53,7,0,12,0,50.0,0.0
