Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Chattanooga @ Oxford, MS",W 3 - 0,3,34,14,106,0.18899999999999997,31,6,6,55,1,2,12,1,48.0,0.0
08252017,@ Ole Miss,W 3 - 2,5,51,24,198,0.136,47,5,11,89,2,1,26,1,70.0,0.0
08262017,"Florida A&M @ Oxford, MS",W 3 - 2,5,67,16,175,0.29100000000000004,60,3,3,73,8,4,28,0,88.0,0.0
08262017,"Louisiana Tech @ Oxford, MS",W 3 - 1,4,61,18,164,0.262,59,8,6,73,7,0,12,0,75.0,0.0
08272017,@ Georgia Tech,L 0 - 3,3,37,22,116,0.129,36,3,5,41,4,2,18,1,51.0,0.0
08312017,@ New Mexico St.,W 3 - 2,5,51,36,179,0.084,46,2,4,86,3,5,12,2,64.0,0.0
09012017,"Youngstown St. @ El Paso, Texas",W 3 - 0,3,51,14,115,0.322,49,5,2,59,4,3,6,0,62.0,0.0
09012017,"UNLV @ Las Cruces, N.M.",W 3 - 1,4,52,22,139,0.21600000000000003,51,1,7,68,3,0,24,0,65.0,0.0
09022017,"New Mexico @ El Paso, Texas",W 3 - 0,3,48,10,122,0.311,45,5,7,65,3,3,4,0,58.0,0.0
09022017,@ UTEP,W 3 - 0,3,40,15,94,0.266,35,3,2,30,2,2,12,0,51.0,0.0
09062017,North Dakota St.,W 3 - 0,3,37,10,113,0.239,36,3,1,68,1,2,18,0,51.0,0.0
09082017,"App State @ Grand Forks, N.D.",W 3 - 0,3,46,9,122,0.303,41,3,4,56,1,1,18,2,59.0,0.0
09082017,George Washington,W 3 - 0,3,42,7,100,0.35,39,7,7,53,2,4,4,3,55.0,0.0
09092017,South Dakota St.,W 3 - 0,3,43,15,104,0.26899999999999996,42,6,4,54,1,4,16,2,61.0,0.0
09152017,@ Green Bay,W 3 - 0,3,39,14,108,0.231,35,0,4,56,1,2,12,0,47.0,0.0
09152017,"Cal Poly @ Green Bay, Wis.",L 0 - 3,3,31,15,84,0.19,29,2,6,32,2,1,2,1,35.0,0.0
09162017,"IUPUI @ Green Bay, Wis.",W 3 - 2,5,72,20,185,0.281,69,6,11,81,6,1,18,3,88.0,0.0
09212017,@ Southern Utah,W 3 - 1,4,59,26,156,0.212,54,3,3,72,1,0,14,1,69.0,0.0
09232017,@ Northern Colo.,W 3 - 0,3,40,16,105,0.22899999999999998,37,1,1,45,1,0,8,1,45.0,0.0
09282017,Idaho,W 3 - 0,3,52,16,120,0.3,45,3,6,43,2,3,6,1,61.0,0.0
09302017,Eastern Wash.,W 3 - 0,3,35,7,114,0.24600000000000002,30,5,3,68,2,3,18,0,52.0,0.0
10052017,@ Sacramento St.,L 2 - 3,5,56,29,205,0.132,52,3,6,98,4,0,28,5,73.0,0.0
10072017,@ Portland St.,L 1 - 3,4,53,21,167,0.192,50,5,5,82,3,2,16,1,68.0,0.0
10132017,@ Montana St.,W 3 - 0,3,38,12,113,0.23,36,2,4,51,0,5,18,1,54.0,0.0
10142017,@ Montana,W 3 - 0,3,48,7,97,0.423,44,3,5,44,2,3,12,2,60.0,0.0
10192017,Idaho St.,W 3 - 0,3,44,17,157,0.172,43,3,7,76,4,1,26,3,61.0,0.0
10212017,Weber St.,W 3 - 0,3,50,13,145,0.255,47,5,6,69,2,1,10,0,61.0,0.0
10262017,Montana,W 3 - 1,4,47,22,154,0.162,44,5,4,74,4,3,22,0,66.0,0.0
10282017,Montana St.,L 2 - 3,5,68,25,178,0.242,68,6,6,98,6,2,18,2,85.0,0.0
10302017,@ Iowa St.,L 0 - 3,3,27,18,120,0.075,26,1,6,59,6,2,4,1,32.0,0.0
11022017,@ Eastern Wash.,W 3 - 0,3,46,8,112,0.33899999999999997,46,1,3,67,1,6,4,1,55.0,0.0
11042017,@ Idaho,L 2 - 3,5,68,20,194,0.247,66,1,3,90,5,3,20,1,82.0,0.0
11092017,Northern Ariz.,W 3 - 0,3,43,12,131,0.237,39,0,2,78,0,1,20,1,54.0,0.0
11112017,Northern Colo.,W 3 - 1,4,52,16,144,0.25,50,6,6,68,5,5,8,4,67.0,0.0
11162017,"Weber St. @ Sacramento, Calif.",W 3 - 1,4,58,16,145,0.29,56,4,6,65,0,3,26,2,78.0,0.0
11172017,"Idaho @ Sacramento, Calif.",W 3 - 1,4,60,15,162,0.278,55,3,4,94,4,1,17,2,72.5,0.0
11182017,@ Sacramento St.,W 3 - 2,5,74,19,189,0.29100000000000004,71,4,6,104,4,4,20,2,92.0,0.0
12012017,@ Minnesota,L 0 - 3,3,31,16,107,0.14,30,2,4,46,5,3,12,1,42.0,0.0
