Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Saint Peter's @ Bethlehem, Pa.",W 3 - 0,3,35,15,112,0.179,35,9,10,63,7,1,4,0,47.0,0.0
08292017,@ La Salle,L 0 - 3,3,23,16,117,0.06,21,3,6,53,8,0,8,0,30.0,0.0
09012017,Central Conn. St.,L 0 - 3,3,30,25,121,0.040999999999999995,30,6,8,58,2,0,6,2,39.0,0.0
09022017,Saint Francis (PA),L 0 - 3,3,34,19,110,0.136,29,2,6,42,5,1,2,2,38.0,0.0
09022017,Norfolk St.,L 1 - 3,4,36,25,125,0.08800000000000001,35,11,14,57,10,2,2,2,50.0,0.0
09082017,"Cal St. Fullerton @ Towson, Md.",L 0 - 3,3,24,15,85,0.106,22,4,3,31,9,1,8,0,33.0,0.0
09082017,"Quinnipiac @ Towson, Md.",L 0 - 3,3,31,16,87,0.172,29,1,7,27,13,0,6,0,35.0,0.0
09092017,"Eastern Mich. @ Towson, Md.",L 1 - 3,4,31,23,117,0.068,31,7,10,49,11,3,8,0,45.0,0.0
09092017,"George Mason @ Towson, Md.",L 0 - 3,3,31,17,111,0.126,28,2,4,56,11,1,8,2,38.0,0.0
09102017,@ Towson,L 0 - 3,3,21,22,109,-0.009000000000000001,22,0,5,52,7,0,12,3,27.0,0.0
09152017,NJIT,L 0 - 3,3,27,22,99,0.051,27,2,8,38,5,2,8,0,35.0,0.0
09162017,Fairleigh Dickinson,W 3 - 1,4,56,31,168,0.149,52,17,6,71,6,2,12,0,81.0,0.0
09222017,Holy Cross,W 3 - 1,4,53,19,177,0.192,47,6,14,74,9,3,8,1,66.0,0.0
09232017,Army West Point,L 0 - 3,3,33,14,106,0.179,29,3,5,29,5,3,4,3,41.0,0.0
09292017,@ Bucknell,L 0 - 3,3,33,19,98,0.14300000000000002,32,4,6,29,7,1,4,5,40.0,0.0
09302017,@ Lehigh,L 1 - 3,4,45,21,115,0.209,43,5,4,43,8,3,2,1,54.0,0.0
10062017,@ Navy,L 0 - 3,3,18,20,95,-0.021,18,2,7,36,6,4,4,2,26.0,0.0
10072017,@ American,L 0 - 3,3,26,16,99,0.10099999999999999,25,5,4,38,7,0,6,4,34.0,0.0
10082017,@ Coppin St.,W 3 - 1,4,32,17,120,0.125,28,3,5,54,12,2,8,0,41.0,0.0
10102017,Loyola Maryland,W 3 - 1,4,50,18,135,0.237,46,4,11,60,6,2,10,1,61.0,0.0
10132017,Colgate,L 1 - 3,4,34,19,132,0.114,31,9,7,58,9,0,6,1,46.0,0.0
10202017,@ Army West Point,L 1 - 3,4,40,19,138,0.152,40,4,5,58,6,2,2,2,47.0,0.0
10212017,@ Holy Cross,L 0 - 3,3,22,20,101,0.02,19,5,1,31,4,0,8,0,31.0,0.0
10282017,Lehigh,L 0 - 3,3,28,20,93,0.086,27,2,7,28,3,1,6,0,34.0,0.0
10292017,Bucknell,L 1 - 3,4,36,24,151,0.079,33,5,6,50,6,0,14,0,48.0,0.0
11032017,American,L 0 - 3,3,34,19,110,0.136,33,2,7,40,6,0,2,4,37.0,0.0
11042017,Navy,L 0 - 3,3,21,18,82,0.037000000000000005,21,3,6,27,7,1,2,1,26.0,0.0
11072017,@ Loyola Maryland,L 0 - 3,3,36,15,104,0.20199999999999999,34,4,6,37,10,4,0,4,44.0,0.0
11122017,@ Colgate,L 0 - 3,3,33,13,100,0.2,33,0,5,42,8,0,6,0,36.0,0.0
