Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Canisius,W 3 - 2,5,60,21,137,0.285,59,8,14,63,1,0,10,1,73.0,0.0
08252017,Hampton,W 3 - 0,3,39,12,85,0.318,39,10,4,38,3,0,8,2,53.0,0.0
08262017,Central Ark.,L 0 - 3,3,32,21,109,0.10099999999999999,32,4,3,44,0,3,10,1,44.0,0.0
09012017,@ Seton Hall,L 2 - 3,5,67,24,176,0.244,62,6,17,71,1,2,10,1,80.0,0.0
09022017,"Rutgers @ South Orange, N.J.",W 3 - 2,5,57,19,143,0.266,56,9,7,59,13,2,10,4,73.0,0.0
09082017,"Coppin St. @ Washington, D.C.",W 3 - 0,3,38,13,96,0.26,35,3,11,42,3,1,8,5,46.0,0.0
09092017,@ Georgetown,W 3 - 2,5,55,25,158,0.19,53,5,8,59,5,1,12,3,67.0,0.0
09092017,"James Madison @ Washington, D.C.",L 0 - 3,3,32,19,95,0.13699999999999998,32,1,4,39,9,2,8,1,39.0,0.0
09152017,"Mercer @ Charleston, S.C.",W 3 - 1,4,48,24,113,0.212,45,11,6,47,6,3,4,2,64.0,0.0
09162017,"App State @ Charleston, S.C.",W 3 - 2,5,76,30,183,0.251,69,12,10,83,4,1,12,6,95.0,0.0
09162017,@ Col. of Charleston,L 0 - 3,3,35,22,108,0.12,35,3,5,47,1,2,8,3,44.0,0.0
09222017,Ohio,W 3 - 1,4,56,21,130,0.26899999999999996,50,10,5,53,5,4,14,3,77.0,0.0
09232017,Kent St.,W 3 - 0,3,44,14,97,0.309,43,5,4,40,1,1,10,3,55.0,0.0
09282017,Akron,L 1 - 3,4,47,23,149,0.161,45,3,10,61,8,3,4,6,55.0,0.0
09302017,@ Ball St.,L 0 - 3,3,32,12,98,0.204,31,6,9,37,7,3,0,3,41.0,0.0
10052017,@ Miami (OH),L 1 - 3,4,49,22,146,0.185,45,2,14,69,6,3,14,3,61.0,0.0
10062017,@ Bowling Green,L 1 - 3,4,50,19,159,0.195,47,5,8,76,5,3,14,4,65.0,0.0
10132017,Northern Ill.,W 3 - 0,3,48,15,101,0.327,44,8,6,49,3,1,4,3,59.0,0.0
10142017,Western Mich.,W 3 - 1,4,63,18,143,0.315,61,1,8,69,3,3,12,6,73.0,0.0
10202017,@ Central Mich.,W 3 - 0,3,33,19,82,0.171,30,5,5,34,5,3,6,1,44.0,0.0
10212017,@ Eastern Mich.,W 3 - 0,3,40,13,102,0.265,36,7,2,51,3,4,8,1,55.0,0.0
10272017,@ Kent St.,W 3 - 0,3,59,23,137,0.263,56,3,7,73,4,3,4,3,67.0,0.0
10282017,@ Ohio,L 0 - 3,3,36,14,111,0.198,34,1,4,47,7,2,4,0,41.0,0.0
11022017,@ Akron,W 3 - 1,4,55,18,128,0.289,49,7,9,48,4,7,6,0,72.0,0.0
11042017,Toledo,L 2 - 3,5,58,31,167,0.162,57,6,12,60,7,2,12,3,72.0,0.0
11102017,Miami (OH),L 1 - 3,4,50,18,157,0.204,47,2,3,70,7,2,10,1,59.0,0.0
11112017,Bowling Green,L 1 - 3,4,49,28,147,0.14300000000000002,48,5,11,68,9,4,24,1,70.0,0.0
11162017,"Eastern Mich. @ Oxford, Ohio",L 1 - 3,4,55,24,163,0.19,52,3,13,66,3,2,8,8,64.0,0.0
