Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Northeastern @ College Park, Md.",W 3 - 0,3,44,13,112,0.27699999999999997,39,4,4,51,1,3,16,0,59.0,0.0
08262017,@ Maryland,L 2 - 3,5,45,18,135,0.2,44,7,9,53,5,0,37,0,70.5,0.0
08262017,"UMBC @ College Park, Md.",L 1 - 3,4,55,27,161,0.174,48,4,10,63,4,4,14,1,70.0,0.0
09012017,"Colgate @ Albany, N.Y.",L 0 - 3,3,22,18,88,0.045,22,2,3,36,7,1,4,4,27.0,0.0
09022017,"St. John's (NY) @ Albany, N.Y.",W 3 - 0,3,48,14,118,0.28800000000000003,42,4,9,51,1,1,20,2,63.0,0.0
09022017,@ Albany (NY),W 3 - 0,3,42,8,90,0.37799999999999995,40,4,5,48,1,2,18,2,57.0,0.0
09082017,Boston College,W 3 - 0,3,40,11,104,0.27899999999999997,37,2,3,40,6,2,18,0,53.0,0.0
09152017,@ Villanova,L 1 - 3,4,49,24,160,0.156,44,6,6,56,3,3,10,4,63.0,0.0
09222017,Wichita St.,L 1 - 3,4,71,28,170,0.253,67,3,7,61,3,1,8,2,79.0,0.0
09242017,Memphis,W 3 - 0,3,45,15,114,0.263,44,3,4,64,3,2,18,1,59.0,0.0
09292017,@ Tulane,W 3 - 1,4,57,12,133,0.33799999999999997,57,11,15,64,8,2,14,1,77.0,0.0
10012017,@ Houston,W 3 - 2,5,64,20,170,0.259,61,5,7,79,6,3,12,3,78.0,0.0
10062017,East Carolina,L 1 - 3,4,51,22,164,0.177,43,2,9,65,4,1,6,1,57.0,0.0
10082017,Cincinnati,W 3 - 1,4,62,22,162,0.247,60,2,4,81,1,2,24,2,78.0,0.0
10132017,@ South Fla.,W 3 - 0,3,47,14,116,0.284,45,4,7,42,3,2,8,3,57.0,0.0
10152017,@ UCF,W 3 - 2,5,65,21,161,0.273,61,8,8,72,3,0,6,1,76.0,0.0
10202017,Tulsa,W 3 - 1,4,63,16,165,0.285,59,6,10,95,4,0,12,4,75.0,0.0
10222017,SMU,W 3 - 1,4,67,21,157,0.293,64,5,8,69,3,1,26,3,86.0,0.0
10272017,Houston,W 3 - 0,3,49,14,126,0.278,46,1,6,61,1,0,14,1,57.0,0.0
10292017,Tulane,W 3 - 0,3,44,11,111,0.297,42,2,6,53,4,1,12,1,53.0,0.0
11032017,@ Memphis,L 2 - 3,5,54,26,163,0.172,52,5,7,77,4,2,16,2,69.0,0.0
11052017,@ Wichita St.,L 0 - 3,3,38,15,115,0.2,37,2,8,45,4,1,8,1,45.0,0.0
11092017,@ SMU,W 3 - 2,5,65,24,186,0.22,63,3,11,95,6,0,28,1,82.0,0.0
11112017,@ Tulsa,W 3 - 2,5,65,22,192,0.22399999999999998,63,5,9,95,4,2,22,1,83.0,0.0
11172017,UCF,L 0 - 3,3,45,16,112,0.259,42,1,3,44,5,0,4,1,48.0,0.0
11192017,South Fla.,W 3 - 1,4,68,15,166,0.319,66,3,5,82,2,0,12,1,77.0,0.0
11222017,UConn,W 3 - 0,3,48,8,85,0.47100000000000003,45,7,6,46,0,3,10,2,63.0,0.0
11242017,@ UConn,W 3 - 2,5,58,23,207,0.16899999999999998,53,1,13,97,3,4,24,0,75.0,0.0
11282017,"Campbell @ Morgantown, W.Va.",W 3 - 0,3,38,8,95,0.316,35,6,8,37,3,3,20,0,57.0,0.0
11292017,@ West Virginia,L 0 - 3,3,37,16,104,0.20199999999999999,34,2,4,44,7,1,10,1,45.0,0.0
