Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Western Caro.,L 0 - 3,3,34,20,115,0.122,32,1,5,57,7,0,4,0,37.0,0.0
08262017,"Towson @ Cullowhee, N.C.",L 1 - 3,4,31,26,166,0.03,31,2,8,76,1,4,10,3,42.0,0.0
08262017,"Jacksonville St. @ Cullowhee, N.C.",L 1 - 3,4,59,19,171,0.23399999999999999,53,5,10,75,2,3,12,0,73.0,0.0
08292017,@ Col. of Charleston,L 0 - 3,3,32,11,105,0.2,30,3,7,45,7,2,8,1,41.0,0.0
09012017,"Georgia St. @ Birmingham, Ala.",L 2 - 3,5,48,19,159,0.182,40,8,5,83,7,4,10,5,65.0,0.0
09012017,@ UAB,L 1 - 3,4,36,27,150,0.06,32,5,8,57,3,0,0,0,41.0,0.0
09022017,"Western Ill. @ Birmingham, Ala.",L 2 - 3,5,51,23,180,0.156,39,1,5,74,7,3,6,1,58.0,0.0
09052017,South Carolina St.,W 3 - 0,3,34,14,103,0.19399999999999998,31,5,5,44,0,2,12,0,47.0,0.0
09082017,@ Elon,L 0 - 3,3,31,18,96,0.135,30,3,5,42,3,3,2,0,38.0,0.0
09092017,"Norfolk St. @ Elon, N.C.",W 3 - 1,4,37,15,107,0.20600000000000002,34,9,9,48,1,0,10,0,51.0,0.0
09092017,"N.C. Central @ Elon, N.C.",W 3 - 1,4,55,22,155,0.213,55,7,10,75,1,2,16,0,72.0,0.0
09152017,Alabama A&M,W 3 - 0,3,49,10,126,0.31,47,6,10,49,4,1,14,2,63.0,0.0
09162017,"Jacksonville St. @ Charleston, S.C.",L 2 - 3,5,56,28,199,0.141,54,5,11,84,3,0,34,5,78.0,0.0
09162017,@ The Citadel,W 3 - 2,5,67,25,210,0.2,62,7,11,101,5,2,12,1,82.0,0.0
09192017,@ Presbyterian,L 1 - 3,4,47,31,165,0.09699999999999999,45,5,7,83,4,4,12,2,62.0,0.0
09232017,High Point,L 1 - 3,4,41,22,126,0.151,39,3,6,52,11,2,14,2,53.0,0.0
09292017,Gardner-Webb,W 3 - 0,3,39,16,114,0.20199999999999999,35,3,8,36,1,3,12,0,51.0,0.0
09302017,Presbyterian,W 3 - 2,5,59,29,189,0.159,56,6,14,73,1,4,16,1,77.0,0.0
10032017,Campbell,L 1 - 3,4,44,16,140,0.2,41,8,15,59,9,4,8,0,60.0,0.0
10072017,@ UNC Asheville,L 0 - 3,3,21,19,87,0.023,19,0,8,36,9,3,4,0,26.0,0.0
10132017,@ Gardner-Webb,W 3 - 1,4,57,23,161,0.21100000000000002,52,5,5,72,5,3,8,0,69.0,0.0
10142017,@ Liberty,L 0 - 3,3,33,17,116,0.138,31,6,4,41,1,1,14,1,47.0,0.0
10202017,Radford,L 0 - 3,3,34,17,123,0.138,30,4,6,50,4,0,8,5,42.0,0.0
10212017,Liberty,L 1 - 3,4,43,18,153,0.163,37,4,9,61,5,1,16,2,56.0,0.0
10242017,@ Winthrop,L 0 - 3,3,23,13,102,0.098,20,2,2,49,9,2,4,1,29.0,0.0
10272017,UNC Asheville,L 1 - 3,4,42,24,171,0.105,39,3,9,81,8,1,18,1,55.0,0.0
10312017,Winthrop,L 0 - 3,3,31,17,113,0.124,26,1,7,43,2,4,6,1,39.0,0.0
11032017,@ High Point,L 0 - 3,3,22,18,103,0.039,21,1,2,43,5,2,12,1,31.0,0.0
11042017,@ Radford,L 0 - 3,3,25,14,95,0.11599999999999999,21,2,5,44,9,1,4,1,30.0,0.0
11112017,@ Campbell,L 0 - 3,3,25,16,125,0.07200000000000001,23,4,5,57,4,0,12,0,35.0,0.0
