Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Georgia Tech,W 3 - 0,3,43,8,83,0.42200000000000004,42,6,8,39,1,2,8,0,55.0,0.0
08262017,"Furman @ Atlanta, Ga.",W 3 - 1,4,58,22,160,0.225,54,8,7,68,2,2,6,3,71.0,0.0
08262017,"Michigan St. @ Atlanta, Ga.",L 0 - 3,3,27,22,103,0.049,27,4,9,43,10,1,4,2,34.0,0.0
08292017,Alabama St.,W 3 - 0,3,50,23,109,0.248,49,4,8,48,2,0,6,3,57.0,0.0
09022017,"North Carolina @ Bayamon, Puerto Rico",W 3 - 1,4,55,21,164,0.207,54,4,17,68,5,1,10,1,65.0,0.0
09032017,"NC State @ Bayamon, P.R.",W 3 - 2,5,55,17,167,0.228,53,3,9,66,5,1,8,6,63.0,0.0
09082017,South Alabama,W 3 - 0,3,45,16,131,0.221,42,6,10,61,2,2,8,3,57.0,0.0
09092017,Clemson,W 3 - 0,3,48,13,109,0.321,45,3,6,45,1,2,10,3,58.0,0.0
09162017,@ Florida St.,L 2 - 3,5,68,28,180,0.222,64,6,14,74,2,1,6,0,78.0,0.0
09222017,@ Ole Miss,W 3 - 1,4,52,17,159,0.22,51,7,15,62,4,0,14,0,66.0,0.0
09242017,@ Georgia,W 3 - 0,3,38,14,104,0.231,35,4,13,42,1,1,14,0,50.0,0.0
09292017,Missouri,L 2 - 3,5,69,33,199,0.18100000000000002,59,2,14,81,3,4,12,0,81.0,0.0
10012017,Arkansas,W 3 - 0,3,50,17,133,0.248,45,2,11,61,5,0,2,0,53.0,0.0
10042017,@ Tennessee,W 3 - 2,5,69,34,201,0.174,66,8,10,97,1,4,14,1,88.0,0.0
10082017,@ Kentucky,L 1 - 3,4,56,26,164,0.183,52,5,12,58,1,1,12,2,68.0,0.0
10132017,LSU,L 0 - 3,3,44,24,118,0.16899999999999998,38,1,12,40,1,1,6,0,49.0,0.0
10152017,@ Texas A&M,L 1 - 3,4,51,21,150,0.2,50,8,13,64,4,0,6,0,62.0,0.0
10182017,South Carolina,L 1 - 3,4,56,24,162,0.198,52,7,19,56,3,0,6,0,66.0,0.0
10222017,Florida,L 1 - 3,4,40,24,139,0.115,37,6,10,49,5,0,6,3,49.0,0.0
10292017,@ South Carolina,W 3 - 1,4,56,30,140,0.18600000000000003,53,7,18,64,4,1,18,1,73.0,0.0
11012017,Alabama,W 3 - 2,5,68,23,175,0.257,61,5,9,80,7,1,10,3,79.0,0.0
11092017,Tennessee,W 3 - 1,4,65,23,191,0.22,62,2,8,93,4,4,4,2,73.0,0.0
11122017,Kentucky,L 0 - 3,3,49,16,136,0.243,44,3,6,52,3,1,0,1,53.0,0.0
11152017,@ LSU,L 1 - 3,4,42,30,164,0.073,41,6,8,68,3,0,14,1,55.0,0.0
11192017,Mississippi St.,W 3 - 0,3,45,8,89,0.41600000000000004,43,9,11,41,2,2,10,1,61.0,0.0
11222017,@ Florida,L 1 - 3,4,51,20,156,0.19899999999999998,48,2,7,68,4,1,6,2,57.0,0.0
11252017,@ Arkansas,L 0 - 3,3,45,23,137,0.161,41,3,6,57,1,1,4,2,51.0,0.0
