Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"George Mason @ Athens, Ga.",W 3 - 0,3,39,8,86,0.36,35,5,10,38,1,1,6,0,48.0,0.0
08252017,"LIU @ Athens, Ga.",L 0 - 3,3,42,24,138,0.13,33,2,3,54,1,3,4,3,49.0,0.0
08262017,@ Georgia,L 0 - 3,3,22,14,85,0.094,18,3,7,31,7,1,4,0,28.0,0.0
09012017,"Colorado St. @ Tallahassee, Fla.",L 0 - 3,3,33,18,87,0.172,32,5,6,31,8,0,2,3,39.0,0.0
09012017,@ Florida St.,L 0 - 3,3,28,16,106,0.113,27,4,5,40,5,2,4,0,36.0,0.0
09022017,"TCU @ Tallahassee, Fla.",L 0 - 3,3,22,20,92,0.022000000000000002,22,2,4,34,9,0,0,3,24.0,0.0
09052017,Montreat,W 3 - 0,3,45,13,90,0.35600000000000004,41,9,15,33,0,1,6,0,58.0,0.0
09122017,@ Western Caro.,L 0 - 3,3,33,23,123,0.081,30,0,3,52,3,1,4,3,36.0,0.0
09152017,@ Delaware St.,W 3 - 2,5,57,16,135,0.304,54,8,8,58,10,0,10,5,70.0,0.0
09162017,Coppin St.,W 3 - 2,5,55,18,153,0.242,51,10,16,65,6,1,10,3,71.0,0.0
09162017,@ UMES,L 1 - 3,4,28,26,88,0.023,26,9,6,32,15,1,8,4,42.0,0.0
09192017,Gardner-Webb,W 3 - 1,4,56,23,132,0.25,49,10,7,54,2,0,2,0,67.0,0.0
09222017,Campbell,W 3 - 1,4,51,9,107,0.39299999999999996,48,8,11,42,3,6,10,0,70.0,0.0
09262017,@ Gardner-Webb,L 2 - 3,5,51,28,157,0.146,46,12,9,59,6,1,14,2,71.0,0.0
09302017,@ Liberty,L 2 - 3,5,61,14,161,0.292,57,6,9,71,4,3,12,1,76.0,0.0
10062017,Winthrop,W 3 - 0,3,43,16,107,0.252,37,10,9,36,3,0,4,0,55.0,0.0
10072017,Charleston So.,W 3 - 0,3,35,10,90,0.278,29,9,9,42,0,4,4,0,50.0,0.0
10132017,@ Radford,L 1 - 3,4,36,14,116,0.19,32,2,7,44,3,2,2,0,41.0,0.0
10142017,@ High Point,L 0 - 3,3,38,21,123,0.138,35,0,8,49,5,1,10,1,44.0,0.0
10172017,@ Presbyterian,W 3 - 1,4,61,11,158,0.316,57,11,14,74,10,1,12,0,79.0,0.0
10202017,High Point,L 0 - 3,3,31,22,97,0.09300000000000001,27,3,10,31,4,1,4,0,37.0,0.0
10212017,Radford,L 0 - 3,3,27,18,109,0.083,25,6,1,41,3,2,0,0,35.0,0.0
10272017,@ Charleston So.,W 3 - 1,4,53,25,166,0.16899999999999998,50,8,9,95,3,3,12,2,70.0,0.0
10282017,@ Winthrop,W 3 - 2,5,60,22,176,0.21600000000000003,50,5,5,67,8,3,15,0,75.5,0.0
11042017,@ Campbell,L 0 - 3,3,29,14,108,0.139,28,2,2,53,11,0,4,0,33.0,0.0
11072017,Presbyterian,W 3 - 1,4,51,24,148,0.182,47,9,9,90,5,3,10,0,68.0,0.0
11092017,Liberty,W 3 - 1,4,60,14,153,0.301,58,6,11,71,1,2,10,0,73.0,0.0
11172017,"Liberty @ Radford, Va.",L 0 - 3,3,37,12,103,0.243,33,3,4,26,5,0,4,1,42.0,0.0
