Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"UConn @ Queens, N.Y.",L 1 - 3,4,49,22,164,0.165,48,2,15,69,6,0,4,2,53.0,0.0
08252017,"Holy Cross @ Queens, N.Y.",W 3 - 0,3,37,18,122,0.156,36,9,10,64,6,0,8,1,50.0,0.0
08262017,@ St. John's (NY),L 0 - 3,3,45,22,125,0.184,43,7,9,51,4,0,6,1,55.0,0.0
08262017,"Sacramento St. @ Queens, N.Y.",L 1 - 3,4,40,23,136,0.125,37,3,10,52,8,3,8,3,50.0,0.0
09012017,"Green Bay @ Ann Arbor, Mich.",L 1 - 3,4,52,24,146,0.192,48,4,3,48,4,1,0,1,57.0,0.0
09022017,@ Michigan,L 0 - 3,3,29,15,94,0.149,28,3,3,36,5,0,4,2,34.0,0.0
09022017,"Butler @ Ann Arbor, Mich.",L 1 - 3,4,38,25,135,0.096,37,10,14,54,9,1,4,1,51.0,0.0
09052017,Bryant,W 3 - 0,3,41,18,109,0.21100000000000002,41,7,8,41,3,5,2,1,54.0,0.0
09082017,"Washington St. @ Fairfield, Conn.",L 0 - 3,3,26,23,97,0.031,23,2,6,39,7,0,2,0,29.0,0.0
09092017,@ Fairfield,L 1 - 3,4,38,18,168,0.11900000000000001,36,9,11,77,8,0,24,4,59.0,0.0
09122017,@ Northeastern,L 2 - 3,5,48,25,164,0.14,48,11,9,64,6,2,12,1,67.0,0.0
09152017,Siena,W 3 - 0,3,49,20,115,0.252,47,5,10,40,5,0,6,1,57.0,0.0
09162017,Rhode Island,W 3 - 2,5,53,24,146,0.19899999999999998,48,2,15,66,12,1,10,2,61.0,0.0
09162017,Dartmouth,W 3 - 0,3,44,22,114,0.193,42,5,3,50,4,2,10,1,56.0,0.0
09222017,@ UMass Lowell,W 3 - 2,5,55,26,159,0.182,54,8,5,69,6,3,8,3,70.0,0.0
09292017,@ Albany (NY),W 3 - 2,5,63,19,164,0.268,58,9,13,88,7,1,6,0,76.0,0.0
10012017,@ Binghamton,L 1 - 3,4,47,21,134,0.19399999999999998,38,7,5,54,8,5,12,0,65.0,0.0
10062017,Stony Brook,W 3 - 2,5,59,26,186,0.177,55,10,9,90,6,6,12,2,81.0,0.0
10132017,UMBC,L 2 - 3,5,55,22,161,0.205,54,10,16,76,4,1,6,1,69.0,0.0
10142017,Hartford,W 3 - 0,3,40,12,96,0.292,31,10,7,35,2,1,6,0,54.0,0.0
10202017,UMass Lowell,W 3 - 0,3,41,8,83,0.39799999999999996,38,10,8,32,4,3,2,0,55.0,0.0
10272017,Binghamton,L 1 - 3,4,49,26,155,0.14800000000000002,45,5,9,65,7,4,10,1,63.0,0.0
10292017,Albany (NY),L 0 - 3,3,38,23,115,0.13,37,3,6,48,6,3,2,1,45.0,0.0
11052017,@ Stony Brook,W 3 - 2,5,70,19,183,0.27899999999999997,68,8,12,75,5,3,6,0,84.0,0.0
11092017,@ Hartford,W 3 - 0,3,43,12,97,0.32,42,5,6,44,2,1,12,0,55.0,0.0
11122017,@ UMBC,W 3 - 0,3,51,23,152,0.184,49,4,8,73,2,1,8,1,60.0,0.0
11172017,"Binghamton @ Albany, N.Y.",L 0 - 3,3,31,16,97,0.155,28,2,5,33,5,1,16,3,42.0,0.0
