Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Oregon @ Gainesville, Fla.",L 1 - 3,4,54,24,172,0.174,51,5,8,75,3,1,14,1,67.0,0.0
08262017,@ Florida,L 2 - 3,5,60,30,193,0.155,52,7,11,87,1,0,14,2,74.0,0.0
09012017,Oral Roberts,W 3 - 0,3,38,4,59,0.5760000000000001,33,5,9,25,1,2,12,0,51.0,0.0
09012017,UMBC,W 3 - 0,3,37,13,88,0.273,35,6,9,40,0,4,14,3,54.0,0.0
09022017,Saint Mary's (CA),W 3 - 0,3,47,19,120,0.233,44,1,7,57,5,2,14,2,57.0,0.0
09082017,UCLA,W 3 - 0,3,48,19,126,0.23,47,1,5,62,0,2,6,2,54.0,0.0
09092017,UCLA,W 3 - 0,3,43,12,103,0.301,40,3,5,48,1,1,12,0,53.0,0.0
09152017,"Kansas St. @ Omaha, Neb.",W 3 - 0,3,47,15,99,0.32299999999999995,45,3,1,51,1,0,18,3,59.0,0.0
09162017,@ Omaha,W 3 - 0,3,47,13,104,0.327,43,2,5,48,3,0,12,2,55.0,0.0
09162017,"UNI @ Omaha, Neb.",L 1 - 3,4,56,21,150,0.233,53,5,0,68,8,2,8,3,67.0,0.0
09222017,@ Penn St.,W 3 - 0,3,59,16,124,0.34700000000000003,53,0,7,51,0,0,14,3,66.0,0.0
09232017,@ Rutgers,W 3 - 0,3,46,10,92,0.391,41,2,5,39,2,1,10,2,54.0,0.0
09292017,Minnesota,W 3 - 0,3,52,15,123,0.301,47,5,1,54,1,1,12,2,64.0,0.0
09302017,Wisconsin,W 3 - 2,5,61,28,171,0.193,54,3,6,71,6,4,12,6,74.0,0.0
10042017,Michigan St.,W 3 - 1,4,57,22,161,0.217,54,5,6,70,0,6,10,3,73.0,0.0
10072017,@ Iowa,W 3 - 0,3,43,16,105,0.257,37,3,4,46,0,2,12,1,54.0,0.0
10112017,@ Wisconsin,L 1 - 3,4,46,24,135,0.163,42,3,13,52,2,3,10,6,57.0,0.0
10142017,@ Purdue,W 3 - 1,4,57,18,136,0.287,54,3,7,49,3,1,12,0,67.0,0.0
10202017,Northwestern,W 3 - 0,3,45,8,98,0.37799999999999995,41,4,6,46,2,0,12,2,55.0,0.0
10212017,Illinois,W 3 - 1,4,68,20,153,0.314,63,6,5,66,3,3,8,2,81.0,0.0
10272017,@ Michigan St.,W 3 - 1,4,49,16,126,0.262,47,8,7,61,6,3,14,2,67.0,0.0
10292017,@ Michigan,W 3 - 0,3,39,12,93,0.29,38,6,5,48,4,4,20,3,59.0,0.0
11032017,Purdue,W 3 - 1,4,65,22,153,0.281,60,5,9,49,2,1,10,1,76.0,0.0
11042017,Indiana,W 3 - 0,3,41,8,84,0.39299999999999996,37,9,11,36,1,4,16,0,62.0,0.0
11082017,Maryland,W 3 - 0,3,38,10,69,0.406,36,10,5,36,1,0,8,0,52.0,0.0
11122017,Rutgers,W 3 - 0,3,42,6,75,0.48,38,9,1,38,2,1,14,2,59.0,0.0
11172017,@ Ohio St.,W 3 - 1,4,60,15,132,0.341,55,6,14,59,5,0,10,0,71.0,0.0
11182017,@ Maryland,W 3 - 0,3,33,11,71,0.31,33,5,8,29,2,3,12,2,47.0,0.0
11222017,@ Northwestern,W 3 - 0,3,41,11,88,0.341,39,7,8,35,1,2,12,1,56.0,0.0
11252017,Iowa,W 3 - 0,3,41,15,102,0.255,38,3,4,45,1,1,19,1,54.5,0.0
12012017,Stony Brook,W 3 - 0,3,46,7,97,0.402,43,9,7,49,0,0,18,2,64.0,0.0
12022017,Washington St.,W 3 - 0,3,44,17,90,0.3,39,7,3,49,1,4,12,0,61.0,0.0
12082017,"Colorado @ Lexington, Ky.",W 3 - 0,3,44,13,106,0.292,43,9,7,56,2,1,18,1,63.0,0.0
12092017,@ Kentucky,W 3 - 1,4,61,19,155,0.271,52,5,8,54,1,1,22,4,78.0,0.0
12142017,"Penn St. @ Kansas City, MO",W 3 - 2,5,66,23,173,0.249,59,10,11,90,5,1,24,2,89.0,0.0
12162017,"Florida @ Kansas City, MO",W 3 - 1,4,56,23,141,0.23399999999999999,46,4,8,65,4,0,14,2,67.0,0.0
