Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Western Mich.,W 3 - 1,4,51,23,144,0.19399999999999998,42,7,4,61,7,4,20,0,72.0,0.0
08262017,George Washington,W 3 - 0,3,35,8,94,0.287,31,5,3,43,1,1,14,0,48.0,0.0
08262017,Wofford,W 3 - 0,3,29,14,81,0.185,24,9,5,36,2,3,18,0,50.0,0.0
09012017,UTSA,W 3 - 1,4,58,18,158,0.253,55,1,4,77,6,3,20,1,72.0,0.0
09022017,@ Minnesota,L 0 - 3,3,39,11,106,0.264,35,0,3,33,3,0,11,0,44.5,0.0
09022017,West Virginia @ Minneapolis,L 0 - 3,3,30,20,106,0.094,29,3,3,37,9,0,13,3,39.5,0.0
09152017,Marshall,W 3 - 0,3,36,13,102,0.225,34,3,4,47,3,0,16,2,47.0,0.0
09162017,Furman,W 3 - 2,5,45,16,142,0.204,43,8,7,59,3,3,32,0,72.0,0.0
09162017,USC Upstate,W 3 - 1,4,67,15,156,0.33299999999999996,62,6,8,66,3,1,14,1,81.0,0.0
09202017,@ Arkansas,L 0 - 3,3,35,14,102,0.20600000000000002,33,0,3,39,7,0,22,7,46.0,0.0
09242017,Mississippi St.,W 3 - 1,4,59,15,120,0.36700000000000005,58,4,8,58,4,1,20,0,74.0,0.0
09292017,@ Florida,L 0 - 3,3,34,22,123,0.098,30,3,8,48,6,1,5,0,40.5,0.0
10012017,@ South Carolina,L 1 - 3,4,58,14,144,0.306,54,5,9,64,5,3,20,1,76.0,0.0
10042017,Auburn,L 2 - 3,5,57,22,190,0.184,52,1,9,83,8,2,26,0,73.0,0.0
10082017,Alabama,L 2 - 3,5,61,22,189,0.20600000000000002,59,3,7,90,4,1,19,1,74.5,0.0
10112017,@ Georgia,W 3 - 2,5,62,19,158,0.272,59,2,4,72,6,0,20,1,74.0,0.0
10152017,Missouri,W 3 - 1,4,51,16,139,0.252,46,2,9,55,3,0,28,0,67.0,0.0
10222017,@ Kentucky,L 0 - 3,3,37,16,105,0.2,37,2,5,51,2,0,17,4,47.5,0.0
10272017,@ Texas A&M,L 2 - 3,5,57,36,212,0.099,51,0,4,101,2,3,28,1,74.0,0.0
10292017,@ LSU,W 3 - 0,3,45,12,106,0.311,42,1,4,40,0,3,8,2,53.0,0.0
11032017,South Carolina,L 1 - 3,4,51,15,145,0.248,47,3,7,55,4,1,6,3,58.0,0.0
11052017,Florida,L 0 - 3,3,30,23,131,0.053,26,3,2,55,3,1,6,0,37.0,0.0
11092017,@ Auburn,L 1 - 3,4,48,20,169,0.166,46,4,7,88,2,0,25,3,64.5,0.0
11122017,@ Alabama,L 2 - 3,5,59,19,148,0.27,56,5,5,60,5,2,18,3,75.0,0.0
11172017,Ole Miss,W 3 - 1,4,53,16,157,0.23600000000000002,51,5,6,68,2,2,17,0,68.5,0.0
11192017,Georgia,L 0 - 3,3,31,17,116,0.121,28,2,7,46,2,2,18,1,44.0,0.0
11242017,LSU,L 2 - 3,5,64,24,171,0.23399999999999999,60,6,10,84,3,1,14,0,78.0,0.0
