Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Kansas,L 1 - 3,4,51,19,159,0.201,47,5,7,73,4,1,16,2,65.0,0.0
08262017,Kansas,L 2 - 3,5,62,24,158,0.24100000000000002,60,4,6,59,5,0,16,1,74.0,0.0
08262017,Missouri St.,L 2 - 3,5,78,22,192,0.292,75,1,5,86,4,2,24,0,93.0,0.0
09022017,"Florida @ Bayamon, Puerto Rico",L 0 - 3,3,33,16,99,0.172,32,2,5,29,5,3,6,1,41.0,0.0
09032017,"Auburn @ Bayamon, P.R.",L 2 - 3,5,72,23,168,0.292,68,5,8,83,3,1,14,2,85.0,0.0
09092017,"UNCW @ High Point, N.C.",W 3 - 2,5,69,27,174,0.24100000000000002,66,3,3,85,3,2,16,2,82.0,0.0
09092017,@ High Point,W 3 - 0,3,48,15,105,0.314,43,5,7,48,1,2,10,0,60.0,0.0
09102017,LIU,W 3 - 0,3,46,16,92,0.326,41,6,6,37,0,3,18,0,64.0,0.0
09152017,@ Michigan,L 0 - 3,3,40,15,86,0.29100000000000004,37,4,9,24,3,2,10,1,51.0,0.0
09152017,"Cincinnati @ Ann Arbor, Mich.",W 3 - 0,3,47,9,85,0.447,40,7,7,38,3,1,12,0,61.0,0.0
09162017,"Milwaukee @ Ann Arbor, Mich.",W 3 - 0,3,43,22,111,0.18899999999999997,38,3,6,36,1,1,20,2,57.0,0.0
09222017,North Carolina,W 3 - 2,5,64,20,150,0.293,63,1,9,58,5,1,20,1,76.0,0.0
09242017,Notre Dame,W 3 - 2,5,62,29,179,0.184,62,2,6,94,4,1,35,4,82.5,0.0
09292017,@ Georgia Tech,W 3 - 1,4,69,25,160,0.275,68,3,9,57,0,0,12,0,78.0,0.0
10012017,@ Clemson,W 3 - 0,3,42,18,102,0.235,40,2,1,46,6,2,25,0,58.5,0.0
10062017,Wake Forest,W 3 - 0,3,42,13,85,0.341,39,4,5,29,5,1,20,2,57.0,0.0
10082017,Duke,W 3 - 0,3,48,21,124,0.218,47,1,4,59,0,2,14,2,58.0,0.0
10132017,Virginia,W 3 - 0,3,42,8,94,0.36200000000000004,40,4,4,42,2,1,18,1,56.0,0.0
10152017,Virginia Tech,W 3 - 1,4,62,17,136,0.331,59,0,3,49,2,4,20,3,76.0,0.0
10182017,@ North Carolina,L 1 - 3,4,41,22,128,0.14800000000000002,40,5,5,52,7,1,16,1,55.0,0.0
10222017,@ Pittsburgh,W 3 - 1,4,49,20,118,0.24600000000000002,45,5,6,37,7,2,16,2,64.0,0.0
10272017,@ Miami (FL),L 0 - 3,3,38,21,131,0.13,35,6,4,49,5,1,8,0,49.0,0.0
10292017,@ Florida St.,W 3 - 2,5,80,31,191,0.257,78,5,9,62,1,4,10,1,94.0,0.0
11032017,Syracuse,W 3 - 0,3,58,16,119,0.353,55,6,11,53,2,1,8,1,69.0,0.0
11052017,Boston College,W 3 - 0,3,56,14,112,0.375,50,3,4,54,2,0,8,0,63.0,0.0
11092017,Clemson,W 3 - 1,4,60,24,140,0.257,56,1,7,52,4,2,12,1,69.0,0.0
11112017,Georgia Tech,W 3 - 0,3,52,13,121,0.322,48,3,1,45,1,0,12,1,61.0,0.0
11172017,@ Louisville,L 0 - 3,3,37,24,118,0.11,35,2,6,45,3,1,4,0,42.0,0.0
11192017,@ Notre Dame,L 2 - 3,5,71,40,215,0.14400000000000002,66,3,11,106,10,2,22,2,87.0,0.0
11222017,@ Duke,L 2 - 3,5,46,40,192,0.031,44,2,4,77,4,4,22,5,63.0,0.0
11242017,@ Wake Forest,W 3 - 1,4,53,26,131,0.20600000000000002,48,3,8,51,4,1,24,1,69.0,0.0
12012017,"Oregon St. @ Austin, Texas",W 3 - 2,5,73,25,204,0.235,70,4,8,105,6,2,18,4,88.0,0.0
12022017,@ Texas,L 0 - 3,3,34,19,114,0.132,32,2,5,54,3,1,2,3,38.0,0.0
