Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Murray St. @ Birmingham, Ala.",L 0 - 3,3,23,18,96,0.052000000000000005,22,3,6,36,5,0,8,2,30.0,0.0
08252017,@ Samford,L 0 - 3,3,25,20,93,0.054000000000000006,22,3,7,37,7,0,8,1,32.0,0.0
08262017,"Ohio @ Birmingham, Ala.",L 0 - 3,3,25,16,82,0.11,22,4,5,26,5,2,6,2,34.0,0.0
09012017,@ Toledo,L 0 - 3,3,34,22,115,0.10400000000000001,33,3,13,47,9,0,2,1,38.0,0.0
09022017,@ Bowling Green,L 0 - 3,3,24,22,92,0.022000000000000002,24,1,2,33,5,1,4,0,28.0,0.0
09022017,@ VCU,L 0 - 3,3,30,22,97,0.08199999999999999,28,1,4,33,4,0,6,1,34.0,0.0
09082017,@ Alabama St.,W 3 - 2,5,58,35,178,0.129,55,7,9,69,1,1,18,0,75.0,0.0
09092017,"Jacksonville @ Montgomery, Ala.",L 1 - 3,4,42,20,145,0.152,33,3,6,56,7,2,8,0,51.0,0.0
09092017,"Western Caro. @ Montgomery, Ala.",L 0 - 3,3,34,23,105,0.105,32,2,8,35,3,0,8,0,40.0,0.0
09122017,Southern Miss.,L 0 - 3,3,23,17,101,0.059000000000000004,19,3,3,37,3,2,6,1,31.0,0.0
09152017,@ Jackson St.,W 3 - 0,3,39,12,85,0.318,35,4,4,35,6,3,2,0,47.0,0.0
09152017,"North Texas @ Starkville, Miss.",L 1 - 3,4,44,25,135,0.141,41,2,5,45,7,2,6,0,51.0,0.0
09162017,@ Mississippi St.,L 0 - 3,3,30,18,91,0.132,30,1,3,39,8,1,10,0,37.0,0.0
09212017,A&M-Corpus Christi,L 0 - 3,3,39,17,115,0.191,35,4,8,36,2,0,10,1,48.0,0.0
09232017,UIW,L 1 - 3,4,46,25,145,0.145,41,0,10,51,2,0,10,2,51.0,0.0
09282017,@ Abilene Christian,L 0 - 3,3,32,20,97,0.124,31,1,9,39,12,0,10,0,38.0,0.0
09302017,@ Sam Houston St.,L 0 - 3,3,20,22,101,-0.02,18,2,1,43,6,1,12,1,29.0,0.0
10032017,@ Louisiana,L 0 - 3,3,40,16,129,0.18600000000000003,37,3,4,71,5,0,2,4,44.0,0.0
10052017,Houston Baptist,L 0 - 3,3,36,21,143,0.105,36,2,2,70,5,0,0,1,38.0,0.0
10102017,@ Lamar University,L 1 - 3,4,46,19,136,0.19899999999999998,43,10,4,50,4,1,10,1,62.0,0.0
10142017,New Orleans,L 2 - 3,5,54,20,154,0.221,51,12,10,64,10,2,8,0,72.0,0.0
10172017,@ SFA,L 0 - 3,3,26,21,104,0.048,26,4,3,31,6,0,10,1,35.0,0.0
10192017,Central Ark.,L 0 - 3,3,39,21,103,0.175,37,2,2,35,6,0,8,0,45.0,0.0
10212017,Northwestern St.,L 0 - 3,3,28,16,99,0.121,25,2,4,44,7,1,6,0,34.0,0.0
10262017,Lamar University,L 2 - 3,5,71,28,183,0.235,65,4,12,75,5,1,10,2,81.0,0.0
10282017,SFA,L 0 - 3,3,24,17,105,0.067,24,1,4,46,7,0,10,1,30.0,0.0
11022017,@ Nicholls St.,W 3 - 1,4,64,20,133,0.331,61,9,9,68,6,1,14,3,81.0,0.0
11042017,@ McNeese,L 0 - 3,3,25,21,99,0.04,24,5,1,34,7,2,13,4,38.5,0.0
11072017,@ New Orleans,L 1 - 3,4,44,21,121,0.19,44,3,5,44,5,1,12,1,54.0,0.0
11112017,@ Houston Baptist,L 1 - 3,4,45,24,129,0.163,40,3,6,60,7,2,10,1,55.0,0.0
