Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"LSU @ Tampa, Fla.",L 0 - 3,3,10,18,67,-0.11900000000000001,10,3,5,26,8,0,6,2,16.0,0.0
08262017,@ South Fla.,L 0 - 3,3,21,14,85,0.08199999999999999,20,1,3,23,9,0,8,5,26.0,0.0
08262017,"Northwestern @ Tampa, Fla.",L 0 - 3,3,16,14,68,0.028999999999999998,14,1,5,23,10,1,2,1,19.0,0.0
08292017,Central Baptist,W 3 - 0,3,32,8,92,0.261,30,7,6,48,3,7,0,3,46.0,0.0
09012017,@ Evansville,L 0 - 3,3,30,19,112,0.098,28,2,5,45,13,1,8,0,37.0,0.0
09012017,@ Southeast Mo. St.,L 0 - 3,3,24,20,89,0.045,21,2,6,29,9,1,6,0,30.0,0.0
09022017,@ Morgan St.,L 1 - 3,4,40,23,107,0.159,37,8,4,33,5,1,16,0,57.0,0.0
09082017,@ Louisiana Tech,L 0 - 3,3,23,27,110,-0.036000000000000004,22,1,6,50,4,1,6,2,28.0,0.0
09082017,"Sam Houston St. @ Ruston, La.",L 0 - 3,3,23,16,102,0.069,22,3,9,44,6,1,12,3,33.0,0.0
09092017,"Memphis @ Ruston, La.",L 0 - 3,3,22,17,85,0.059000000000000004,20,1,2,31,7,0,4,3,25.0,0.0
09152017,Air Force @ Greeley,L 0 - 3,3,28,22,94,0.064,26,4,3,27,6,1,8,1,37.0,0.0
09152017,@ South Dakota,L 0 - 3,3,27,11,83,0.193,24,3,6,20,5,0,0,3,30.0,0.0
09162017,@ Northern Colo.,L 0 - 3,3,25,12,76,0.171,21,0,9,25,10,0,2,0,26.0,0.0
09222017,"Mississippi Val. @ Houston, Texas",W 3 - 0,3,44,21,110,0.209,42,7,3,52,7,1,5,1,54.5,0.0
09222017,"Jackson St. @ Houston, Texas",L 1 - 3,4,44,26,153,0.11800000000000001,42,8,10,61,9,3,6,3,58.0,0.0
09232017,"Alcorn @ Houston, Texas",W 3 - 0,3,33,11,88,0.25,32,13,4,45,1,2,8,3,52.0,0.0
09232017,"Alabama St. @ Houston, Texas",L 1 - 3,4,41,23,137,0.131,38,6,7,61,4,4,18,1,60.0,0.0
09242017,"Alabama A&M @ Houston, Texas",L 1 - 3,4,54,29,179,0.14,50,9,6,72,7,2,6,4,68.0,0.0
10052017,Southern U.,W 3 - 0,3,38,17,92,0.228,36,10,5,47,2,1,10,0,54.0,0.0
10082017,@ Texas Southern,L 0 - 3,3,29,25,101,0.04,28,2,9,37,4,0,6,0,34.0,0.0
10092017,@ Prairie View,W 3 - 1,4,56,25,174,0.17800000000000002,47,4,12,58,1,2,14,3,69.0,0.0
10202017,"Mississippi Val. @ Montgomery, Ala.",W 3 - 0,3,51,17,137,0.248,46,5,4,70,2,0,6,0,59.0,0.0
10202017,"Jackson St. @ Montgomery, Ala.",W 3 - 0,3,41,10,83,0.373,41,3,5,29,3,2,10,0,51.0,0.0
10212017,"Alcorn @ Montgomery, Ala.",W 3 - 0,3,25,13,73,0.16399999999999998,24,9,4,37,4,0,10,0,39.0,0.0
10212017,@ Alabama St.,L 0 - 3,3,28,19,102,0.08800000000000001,27,4,8,32,5,3,6,1,38.0,0.0
10222017,"Alabama A&M @ Montgomery, Ala.",W 3 - 1,4,52,18,144,0.23600000000000002,46,3,7,62,4,3,14,0,65.0,0.0
10262017,Grambling,L 2 - 3,5,52,27,151,0.166,48,4,11,63,7,4,6,0,63.0,0.0
11022017,@ Southern U.,L 2 - 3,5,44,31,176,0.07400000000000001,42,5,8,68,9,1,12,3,56.0,0.0
11052017,Texas Southern,W 3 - 0,3,44,12,99,0.32299999999999995,43,6,3,44,2,2,8,1,56.0,0.0
11062017,Prairie View,W 3 - 1,4,63,23,142,0.282,61,8,10,60,2,4,4,0,77.0,0.0
11092017,@ Grambling,W 3 - 0,3,48,21,108,0.25,46,6,5,45,3,0,10,1,59.0,0.0
11172017,"Grambling @ Jackson, Miss.",W 3 - 1,4,51,26,161,0.155,48,6,4,74,3,2,10,2,64.0,0.0
11182017,"Alabama St. @ Jackson, Miss.",L 0 - 3,3,27,24,105,0.028999999999999998,26,3,5,38,4,0,4,1,32.0,0.0
