Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ San Francisco,L 0 - 3,3,39,19,105,0.19,33,2,9,41,4,2,2,0,44.0,0.0
08262017,Utah Valley @ San Francisco,W 3 - 1,4,65,22,145,0.297,61,5,9,57,2,3,16,1,81.0,0.0
08292017,San Francisco,W 3 - 1,4,56,26,143,0.21,52,6,13,55,5,1,10,2,68.0,0.0
09012017,"Arizona St. @ Spokane, Wash.",L 1 - 3,4,53,29,163,0.147,49,6,7,65,0,0,4,2,61.0,0.0
09012017,"Portland St. @ Spokane, Wash.",L 1 - 3,4,54,24,159,0.18899999999999997,50,10,3,66,8,2,12,6,72.0,0.0
09022017,@ Gonzaga,L 0 - 3,3,33,16,98,0.17300000000000001,30,2,6,33,5,3,10,3,43.0,0.0
09072017,"Baylor @ Honolulu, HI",L 1 - 3,4,32,27,151,0.033,30,4,7,58,6,2,16,0,46.0,0.0
09082017,"BYU @ Honolulu, HI",L 0 - 3,3,30,20,101,0.099,28,3,6,44,3,0,10,2,38.0,0.0
09092017,@ Hawaii,L 0 - 3,3,30,15,113,0.133,26,2,6,46,4,1,9,3,37.5,0.0
09142017,Sacramento St.,L 1 - 3,4,55,27,156,0.179,53,7,8,72,5,1,18,5,72.0,0.0
09152017,Missouri,L 2 - 3,5,57,44,182,0.071,53,6,4,67,6,4,20,3,77.0,0.0
09162017,Pepperdine,L 1 - 3,4,57,34,162,0.142,55,4,7,68,5,1,12,7,68.0,0.0
09192017,San Jose St.,W 3 - 1,4,51,29,145,0.152,46,4,4,54,3,7,8,2,66.0,0.0
09212017,@ Air Force,W 3 - 0,3,43,17,97,0.268,36,1,3,38,2,0,12,0,50.0,0.0
09282017,@ Fresno St.,L 1 - 3,4,43,29,135,0.10400000000000001,40,5,10,45,7,0,16,5,56.0,0.0
09302017,@ San Diego St.,L 0 - 3,3,29,20,90,0.1,29,4,7,28,1,0,6,1,36.0,0.0
10052017,New Mexico,W 3 - 1,4,57,19,165,0.23,55,10,14,76,0,0,20,4,77.0,0.0
10072017,UNLV,L 2 - 3,5,56,35,192,0.109,53,12,12,80,3,2,16,3,78.0,0.0
10122017,@ Wyoming,L 0 - 3,3,33,23,111,0.09,30,3,7,42,3,0,6,1,39.0,0.0
10142017,@ Colorado St.,L 0 - 3,3,33,18,101,0.149,26,5,10,35,8,0,10,2,43.0,0.0
10172017,@ San Jose St.,L 0 - 3,3,27,17,91,0.11,24,5,11,32,4,1,10,2,38.0,0.0
10212017,Air Force,W 3 - 1,4,58,19,130,0.3,53,5,11,47,3,1,16,5,72.0,0.0
10262017,San Diego St.,L 1 - 3,4,53,23,143,0.21,48,6,8,58,4,0,16,2,67.0,0.0
10282017,Fresno St.,W 3 - 0,3,38,15,97,0.237,35,7,9,33,2,2,20,1,57.0,0.0
11022017,@ UNLV,W 3 - 1,4,74,28,181,0.254,72,5,10,82,2,1,8,1,84.0,0.0
11042017,@ New Mexico,W 3 - 1,4,57,26,172,0.18,54,3,5,68,1,4,16,5,72.0,0.0
11092017,Colorado St.,L 0 - 3,3,35,17,107,0.168,34,1,2,40,2,2,16,2,46.0,0.0
11112017,Wyoming,L 0 - 3,3,38,20,113,0.159,38,4,3,43,6,2,4,2,46.0,0.0
11162017,@ Utah St.,W 3 - 1,4,64,21,162,0.265,62,6,8,59,6,4,12,2,80.0,0.0
11182017,Boise St.,L 0 - 3,3,35,10,97,0.258,33,3,4,47,6,1,8,4,43.0,0.0
