Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,Central Conn. St.,L 2 - 3,5,51,30,179,0.11699999999999999,51,3,6,78,6,1,20,2,65.0,0.0
08262017,Fla. Atlantic,L 0 - 3,3,15,13,76,0.026000000000000002,15,3,2,31,7,2,6,2,23.0,0.0
08262017,SFA,L 1 - 3,4,52,25,148,0.182,51,2,5,70,6,1,4,4,57.0,0.0
09012017,East Carolina,L 1 - 3,4,42,24,167,0.10800000000000001,40,6,1,81,4,3,14,1,58.0,0.0
09022017,Providence,L 0 - 3,3,28,18,100,0.1,27,1,3,49,8,4,12,4,39.0,0.0
09032017,Bucknell,L 1 - 3,4,52,20,157,0.204,50,5,8,70,8,2,12,4,65.0,0.0
09082017,@ Houston,L 1 - 3,4,40,30,156,0.064,38,5,3,68,5,2,14,1,54.0,0.0
09082017,"Mississippi St. @ Houston, Texas",L 1 - 3,4,43,21,128,0.172,39,1,4,55,8,2,10,1,51.0,0.0
09092017,"McNeese @ Houston, Texas",L 1 - 3,4,44,13,157,0.19699999999999998,39,4,5,78,10,4,8,4,56.0,0.0
09152017,@ Fla. Atlantic,L 1 - 3,4,32,19,118,0.11,28,7,3,43,9,2,14,4,48.0,0.0
09152017,"North Dakota St. @ Boca Raton, FL",L 1 - 3,4,42,26,147,0.109,38,4,5,69,7,4,6,5,53.0,0.0
09162017,"Savannah St. @ Boca Raton, Fla.",W 3 - 0,3,40,11,85,0.341,37,6,2,37,1,1,2,2,48.0,0.0
09232017,FGCU,L 0 - 3,3,26,14,98,0.122,23,6,3,45,7,3,8,2,39.0,0.0
09292017,@ Lipscomb,L 0 - 3,3,23,14,80,0.113,20,4,4,34,12,1,12,2,34.0,0.0
09302017,@ Kennesaw St.,L 0 - 3,3,28,17,104,0.106,26,1,5,48,2,1,2,3,31.0,0.0
10062017,NJIT,W 3 - 2,5,53,16,170,0.218,51,5,2,73,6,3,22,7,72.0,0.0
10072017,USC Upstate,W 3 - 1,4,59,16,169,0.254,55,5,4,87,2,4,10,2,73.0,0.0
10132017,North Florida,L 2 - 3,5,53,23,179,0.168,50,9,7,72,5,2,14,1,71.0,0.0
10142017,Jacksonville,L 1 - 3,4,38,25,152,0.086,34,4,3,67,4,3,10,3,50.0,0.0
10212017,@ FGCU,L 0 - 3,3,30,11,110,0.17300000000000001,27,4,7,43,0,1,4,0,37.0,0.0
10272017,@ Jacksonville,L 1 - 3,4,42,23,166,0.114,39,7,4,80,7,8,16,3,65.0,0.0
10282017,@ North Florida,L 0 - 3,3,25,9,82,0.195,23,2,1,35,9,3,16,2,38.0,0.0
11032017,@ USC Upstate,L 0 - 3,3,46,18,143,0.196,42,4,1,81,6,0,16,1,58.0,0.0
11052017,@ NJIT,L 2 - 3,5,63,24,174,0.22399999999999998,58,7,4,82,9,1,24,7,83.0,0.0
11102017,Kennesaw St.,L 0 - 3,3,23,25,110,-0.018000000000000002,22,2,4,36,2,3,6,3,31.0,0.0
11112017,Lipscomb,L 1 - 3,4,36,20,125,0.128,33,5,5,40,3,0,16,0,49.0,0.0
