Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Wyoming,L 0 - 3,3,35,15,102,0.196,30,0,5,39,7,1,4,0,38.0,0.0
08262017,"Abilene Christian @ Laramie, Wyo.",W 3 - 0,3,51,24,133,0.203,49,3,1,71,6,1,8,0,59.0,0.0
08262017,"Portland @ Laramie, Wyo.",L 0 - 3,3,39,24,115,0.13,35,2,8,42,7,0,6,0,44.0,0.0
08312017,"Utah @ Honolulu, HI",L 0 - 3,3,30,17,88,0.14800000000000002,28,2,8,33,7,1,2,1,34.0,0.0
09012017,@ Hawaii,L 0 - 3,3,37,25,104,0.115,35,4,8,42,4,0,0,1,41.0,0.0
09022017,"Western Caro. @ Honolulu, HI",W 3 - 0,3,45,12,100,0.33,42,5,3,56,1,0,14,0,57.0,0.0
09082017,"UNI @ Kansas City, Mo.",L 1 - 3,4,61,18,202,0.213,58,3,6,89,4,1,8,3,69.0,0.0
09082017,@ Kansas City,W 3 - 2,5,55,23,170,0.188,53,6,7,74,6,1,18,1,71.0,0.0
09092017,Rutgers,W 3 - 1,4,54,23,128,0.242,52,9,9,51,2,0,12,2,69.0,0.0
09152017,@ Northern Colo.,L 2 - 3,5,38,33,160,0.031,32,7,2,71,4,1,16,2,54.0,0.0
09152017,Ark.-Pine Bluff,W 3 - 0,3,47,11,91,0.396,46,5,3,40,3,2,4,2,56.0,0.0
09162017,Air Force,W 3 - 2,5,55,28,155,0.174,51,3,7,70,1,2,14,0,67.0,0.0
09222017,Western Ill.,W 3 - 2,5,67,28,211,0.185,66,2,11,99,4,1,16,3,78.0,0.0
09232017,North Dakota St.,L 1 - 3,4,55,25,189,0.159,50,4,5,100,3,0,12,3,65.0,0.0
09292017,@ Purdue Fort Wayne,W 3 - 0,3,37,13,114,0.21100000000000002,34,2,5,65,1,2,8,4,45.0,0.0
10032017,Oral Roberts,W 3 - 1,4,67,12,133,0.414,63,6,3,60,2,0,4,4,75.0,0.0
10072017,@ Omaha,W 3 - 1,4,57,24,179,0.184,52,3,2,88,2,5,6,2,68.0,0.0
10132017,South Dakota St.,W 3 - 0,3,45,16,111,0.261,41,6,6,54,3,4,12,2,61.0,0.0
10152017,@ Denver,L 0 - 3,3,31,16,118,0.127,29,3,5,52,6,2,4,2,38.0,0.0
10202017,@ Western Ill.,W 3 - 0,3,43,14,121,0.24,38,9,2,72,5,2,6,0,57.0,0.0
10222017,@ North Dakota St.,W 3 - 0,3,39,11,130,0.215,38,6,7,59,5,4,8,4,53.0,0.0
10272017,Purdue Fort Wayne,W 3 - 0,3,52,9,114,0.377,50,1,8,70,4,0,4,1,55.0,0.0
11032017,Omaha,W 3 - 2,5,63,26,222,0.16699999999999998,57,4,5,113,2,2,8,2,73.0,0.0
11052017,@ Oral Roberts,L 1 - 3,4,38,17,133,0.158,36,1,0,51,4,0,8,1,43.0,0.0
11072017,@ South Dakota St.,W 3 - 0,3,45,13,117,0.27399999999999997,42,5,3,53,3,0,8,2,54.0,0.0
11102017,Denver,L 2 - 3,5,51,29,210,0.105,47,8,7,116,6,5,14,1,71.0,0.0
11172017,"Purdue Fort Wayne @ Denver, Colo.",W 3 - 1,4,62,19,163,0.264,59,7,0,74,5,2,6,0,74.0,0.0
11182017,"Oral Roberts @ Denver, Colo.",L 2 - 3,5,69,23,185,0.249,67,3,8,84,5,1,8,5,77.0,0.0
