Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Jacksonville St. @ Cullowhee, N.C.",W 3 - 0,3,50,15,111,0.315,49,4,5,59,1,0,4,2,56.0,0.0
08262017,"Charleston So. @ Cullowhee, N.C.",W 3 - 1,4,57,29,169,0.166,55,1,4,94,2,3,16,3,69.0,0.0
08262017,@ Western Caro.,W 3 - 1,4,71,23,157,0.306,66,1,6,94,4,1,2,0,74.0,0.0
09012017,@ App State,W 3 - 1,4,59,25,162,0.21,55,4,9,81,5,1,8,2,68.0,0.0
09022017,"Virginia @ Boone, N.C.",W 3 - 0,3,35,12,95,0.242,30,7,8,34,1,1,12,0,49.0,0.0
09022017,"ETSU @ Boone, N.C.",W 3 - 1,4,68,24,156,0.282,66,4,7,76,4,1,10,2,78.0,0.0
09072017,Cal St. Fullerton,W 3 - 0,3,45,21,128,0.188,43,7,7,60,0,0,15,0,59.5,0.0
09082017,George Mason,W 3 - 0,3,37,10,97,0.278,36,6,7,44,1,2,10,2,50.0,0.0
09092017,Quinnipiac,W 3 - 0,3,48,12,98,0.36700000000000005,47,7,3,44,4,2,8,1,61.0,0.0
09102017,Lafayette,W 3 - 0,3,41,20,123,0.171,37,7,3,61,0,1,14,2,56.0,0.0
09102017,Eastern Mich.,W 3 - 1,4,58,30,189,0.14800000000000002,57,4,7,84,5,5,18,2,76.0,0.0
09152017,"Purdue Fort Wayne @ Rochester, Mich.",W 3 - 1,4,65,35,171,0.175,61,6,8,69,2,3,22,5,85.0,0.0
09162017,"Kent St. @ Rochester, Mich.",W 3 - 0,3,47,14,141,0.23399999999999999,43,1,10,72,3,0,8,1,52.0,0.0
09162017,@ Oakland,W 3 - 2,5,58,31,167,0.162,56,5,12,68,7,1,8,1,68.0,0.0
09222017,@ Elon,W 3 - 1,4,54,15,159,0.245,52,7,6,58,3,2,2,0,64.0,0.0
09242017,@ William & Mary,W 3 - 0,3,48,12,100,0.36,41,3,3,38,1,2,12,0,59.0,0.0
09292017,Hofstra,L 0 - 3,3,40,16,115,0.209,41,1,7,54,6,0,10,1,46.0,0.0
10012017,Northeastern,L 1 - 3,4,53,22,160,0.19399999999999998,48,2,6,67,8,1,20,1,66.0,0.0
10062017,@ Col. of Charleston,L 0 - 3,3,28,23,111,0.045,28,4,4,47,4,1,9,1,37.5,0.0
10082017,@ UNCW,W 3 - 1,4,70,16,153,0.353,64,7,9,71,3,0,2,4,78.0,0.0
10112017,@ Delaware,W 3 - 1,4,50,21,128,0.22699999999999998,48,13,8,59,1,1,10,3,69.0,0.0
10152017,@ James Madison,W 3 - 1,4,64,27,154,0.24,59,6,6,61,4,0,6,1,73.0,0.0
10202017,Elon,W 3 - 0,3,42,17,112,0.223,41,2,4,54,4,2,12,0,52.0,0.0
10222017,William & Mary,W 3 - 0,3,48,13,101,0.34700000000000003,46,7,7,45,1,1,10,2,61.0,0.0
10272017,@ Hofstra,W 3 - 0,3,46,15,103,0.301,45,4,2,37,5,0,12,0,56.0,0.0
10292017,@ Northeastern,W 3 - 1,4,53,15,159,0.239,52,7,5,72,2,0,14,3,67.0,0.0
11032017,Col. of Charleston,L 1 - 3,4,49,27,156,0.141,48,2,5,62,3,0,11,1,56.5,0.0
11042017,UNCW,W 3 - 2,5,78,33,190,0.237,78,3,5,100,3,1,10,1,87.0,0.0
11062017,James Madison,W 3 - 2,5,66,40,237,0.11,62,3,11,118,2,2,18,0,80.0,0.0
11122017,Delaware,W 3 - 0,3,50,12,125,0.304,48,9,4,67,3,0,2,2,60.0,0.0
11172017,James Madison,L 0 - 3,3,37,23,136,0.10300000000000001,36,3,6,55,1,0,18,1,49.0,0.0
11302017,@ Colgate,W 3 - 2,5,55,28,186,0.145,52,2,6,79,1,2,20,0,69.0,0.0
12012017,Syracuse,L 0 - 3,3,39,26,123,0.106,35,6,2,46,1,0,6,0,48.0,0.0
