Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"ULM @ Fayetteville, Ark.",W 3 - 0,3,39,9,97,0.309,37,8,3,45,5,0,14,1,54.0,0.0
08262017,@ Arkansas,L 0 - 3,3,28,10,103,0.175,28,6,7,34,4,0,12,3,40.0,0.0
08262017,"CSU Bakersfield @ Fayetteville, AK",W 3 - 1,4,59,14,161,0.28,58,11,9,65,6,0,12,1,76.0,0.0
09012017,Pacific,W 3 - 2,5,53,17,160,0.225,51,4,6,65,7,1,26,1,71.0,0.0
09022017,UC Santa Barbara,W 3 - 0,3,36,7,105,0.276,35,4,6,53,4,2,12,1,48.0,0.0
09022017,Montana St.,L 1 - 3,4,44,33,145,0.076,42,4,9,57,11,1,16,2,57.0,0.0
09052017,Utah Valley,L 1 - 3,4,54,23,155,0.2,52,6,9,52,6,1,13,0,67.5,0.0
09082017,"CSU Bakersfield @ Flagstaff, AZ",W 3 - 0,3,45,18,118,0.22899999999999998,43,2,4,59,2,2,20,3,59.0,0.0
09082017,@ Northern Ariz.,W 3 - 1,4,59,21,141,0.27,55,6,6,67,8,1,20,1,76.0,0.0
09092017,"Arizona St. @ Flagstaff, Ariz.",L 0 - 3,3,34,22,105,0.114,34,2,8,29,4,0,14,3,43.0,0.0
09122017,@ Weber St.,W 3 - 0,3,47,16,106,0.292,46,2,2,45,3,2,14,0,58.0,0.0
09152017,@ Southern Utah,W 3 - 1,4,58,20,161,0.23600000000000002,56,3,6,84,6,0,16,1,69.0,0.0
09212017,San Diego St.,W 3 - 1,4,56,21,150,0.233,54,3,10,65,2,0,16,2,67.0,0.0
09232017,Fresno St.,W 3 - 1,4,52,23,154,0.188,50,9,10,67,1,1,21,0,72.5,0.0
09282017,@ UNLV,W 3 - 1,4,57,15,147,0.28600000000000003,54,6,7,78,6,3,18,0,75.0,0.0
09302017,@ New Mexico,L 0 - 3,3,35,18,99,0.172,31,4,7,35,4,0,10,4,44.0,0.0
10052017,Wyoming,L 0 - 3,3,26,19,92,0.076,26,5,3,24,3,1,6,2,35.0,0.0
10072017,Colorado St.,L 0 - 3,3,38,19,109,0.174,35,5,3,44,4,1,14,3,51.0,0.0
10102017,Boise St.,W 3 - 0,3,45,11,111,0.306,42,6,5,62,5,0,10,2,56.0,0.0
10122017,@ Air Force,L 1 - 3,4,44,29,129,0.11599999999999999,43,7,7,46,9,2,16,1,61.0,0.0
10192017,@ Fresno St.,L 1 - 3,4,46,24,135,0.163,43,6,5,50,5,0,22,0,63.0,0.0
10212017,@ San Diego St.,L 1 - 3,4,40,18,118,0.18600000000000003,39,4,10,46,6,1,19,0,54.5,0.0
10262017,New Mexico,L 0 - 3,3,24,23,114,0.009000000000000001,24,4,2,45,5,1,16,2,37.0,0.0
10282017,UNLV,W 3 - 0,3,45,18,120,0.225,45,6,7,62,0,2,14,1,60.0,0.0
11022017,@ Colorado St.,L 0 - 3,3,29,14,93,0.161,27,3,1,40,7,0,10,0,37.0,0.0
11042017,@ Wyoming,W 3 - 1,4,57,15,125,0.336,54,4,10,56,2,2,8,3,67.0,0.0
11072017,@ Boise St.,L 0 - 3,3,22,18,73,0.055,22,2,3,23,10,1,4,3,27.0,0.0
11112017,Air Force,W 3 - 2,5,62,26,181,0.19899999999999998,61,8,11,78,8,1,20,3,81.0,0.0
11162017,Nevada,L 1 - 3,4,57,22,144,0.243,54,6,2,65,6,0,8,4,67.0,0.0
11182017,@ San Jose St.,W 3 - 1,4,52,17,127,0.276,50,6,6,51,4,5,16,2,71.0,0.0
