Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"San Diego @ Honolulu, HI",W 3 - 0,3,39,8,90,0.344,35,3,5,33,1,3,26,0,58.0,0.0
08262017,"Marquette @ Honolulu, Hawai'i",W 3 - 1,4,57,19,147,0.259,54,6,6,67,4,2,16,1,73.0,0.0
08272017,@ Hawaii,W 3 - 2,5,68,20,191,0.251,61,6,8,82,3,6,14,2,87.0,0.0
09012017,@ New Mexico St.,W 3 - 0,3,39,13,110,0.23600000000000002,39,5,8,50,1,2,14,0,53.0,0.0
09022017,"UNLV @ Las Cruces, N.M.",W 3 - 0,3,46,12,106,0.321,44,5,8,47,3,0,2,1,52.0,0.0
09082017,@ Nebraska,L 0 - 3,3,32,20,124,0.09699999999999999,32,0,5,56,1,6,8,1,42.0,0.0
09092017,@ Nebraska,L 0 - 3,3,33,19,105,0.133,33,1,7,43,3,2,6,3,39.0,0.0
09132017,LMU (CA),W 3 - 0,3,45,12,91,0.363,42,2,6,41,5,1,14,4,55.0,0.0
09152017,@ Long Beach St.,W 3 - 1,4,61,24,145,0.255,57,6,11,63,1,2,12,1,75.0,0.0
09202017,Southern California,L 2 - 3,5,66,19,156,0.301,63,5,6,73,8,0,22,3,82.0,0.0
09222017,Oregon,W 3 - 1,4,60,16,143,0.308,56,5,4,66,7,2,12,4,73.0,0.0
09292017,Washington,L 1 - 3,4,52,23,150,0.193,51,1,7,70,10,0,10,3,58.0,0.0
10012017,Washington St.,W 3 - 1,4,61,19,143,0.294,55,4,8,69,2,2,12,0,73.0,0.0
10042017,@ Arizona,W 3 - 0,3,44,7,110,0.336,41,8,7,53,1,1,2,0,54.0,0.0
10062017,@ Arizona St.,W 3 - 1,4,63,16,158,0.297,59,2,13,72,4,2,4,4,69.0,0.0
10132017,Stanford,L 1 - 3,4,42,25,140,0.121,35,5,6,60,10,2,12,0,55.0,0.0
10142017,California,W 3 - 0,3,42,10,99,0.32299999999999995,36,5,6,42,4,2,14,0,56.0,0.0
10202017,@ Utah,L 1 - 3,4,45,24,162,0.13,42,7,5,73,2,2,12,3,60.0,0.0
10212017,@ Colorado,W 3 - 2,5,69,30,201,0.19399999999999998,68,2,5,92,5,4,18,0,84.0,0.0
10272017,@ Washington St.,L 2 - 3,5,60,36,191,0.126,55,6,6,86,1,3,14,2,76.0,0.0
10292017,@ Washington,L 0 - 3,3,37,22,124,0.121,37,4,5,65,6,3,0,3,44.0,0.0
11032017,Arizona,W 3 - 1,4,56,16,134,0.299,54,8,4,65,4,3,22,2,78.0,0.0
11042017,Arizona St.,W 3 - 0,3,50,9,112,0.366,47,6,8,42,1,4,10,0,65.0,0.0
11092017,Colorado,W 3 - 0,3,43,17,116,0.22399999999999998,40,4,6,65,0,5,12,0,58.0,0.0
11102017,Utah,L 1 - 3,4,57,25,173,0.185,56,2,13,82,8,7,12,3,72.0,0.0
11162017,@ Stanford,L 2 - 3,5,72,25,180,0.261,68,3,8,83,4,2,2,0,78.0,0.0
11192017,@ California,W 3 - 0,3,43,17,108,0.24100000000000002,42,5,5,50,2,2,10,0,55.0,0.0
11222017,@ Oregon St.,W 3 - 0,3,56,13,143,0.301,54,1,8,70,4,1,16,3,66.0,0.0
11252017,@ Southern California,W 3 - 0,3,43,16,128,0.21100000000000002,39,0,2,52,3,1,12,1,50.0,0.0
12012017,Austin Peay,W 3 - 0,3,44,11,102,0.324,41,9,5,55,1,3,0,1,56.0,0.0
12022017,Cal Poly,W 3 - 1,4,65,16,174,0.282,60,7,7,82,5,1,10,3,78.0,0.0
12082017,@ Florida,L 1 - 3,4,51,30,169,0.124,49,5,10,75,5,2,6,0,61.0,0.0
