Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"Murray St. @ Birmingham, Ala.",W 3 - 0,3,43,9,108,0.315,39,5,13,61,8,1,12,2,55.0,0.0
08252017,@ Samford,W 3 - 2,5,56,17,139,0.281,50,4,17,58,10,1,18,1,70.0,0.0
08262017,"Southeastern La. @ Birmingham, Ala.",W 3 - 0,3,45,14,92,0.337,43,5,11,34,4,0,12,2,56.0,0.0
08292017,@ Dayton,L 1 - 3,4,46,36,151,0.066,43,2,10,56,4,3,10,1,56.0,0.0
09012017,Oklahoma,W 3 - 2,5,59,25,176,0.193,56,9,7,78,5,3,16,0,79.0,0.0
09012017,Georgia,L 0 - 3,3,33,17,98,0.163,33,2,4,25,7,0,14,0,42.0,0.0
09022017,High Point,L 2 - 3,5,75,37,213,0.17800000000000002,70,6,6,98,3,4,22,0,96.0,0.0
09052017,Marshall,W 3 - 1,4,51,28,138,0.16699999999999998,48,7,5,56,7,1,10,0,64.0,0.0
09082017,"Howard @ Charlottesville, Va.",W 3 - 1,4,56,21,142,0.24600000000000002,53,7,11,61,5,0,4,2,65.0,0.0
09092017,"VCU @ Charlottesville, Va.",L 0 - 3,3,29,31,103,-0.019,27,1,3,32,8,0,6,1,33.0,0.0
09092017,@ Virginia,L 0 - 3,3,32,19,110,0.11800000000000001,31,5,4,41,8,1,6,1,41.0,0.0
09152017,"Wake Forest @ University Park, Pa.",L 1 - 3,4,44,34,145,0.069,40,2,16,57,4,2,8,5,52.0,0.0
09162017,@ Penn St.,L 0 - 3,3,27,18,93,0.09699999999999999,26,6,6,24,6,4,4,0,39.0,0.0
09162017,"Yale @ University Park, Pa.",L 0 - 3,3,29,21,91,0.08800000000000001,27,1,4,32,6,0,4,3,32.0,0.0
09222017,@ Buffalo,L 1 - 3,4,45,24,125,0.168,40,5,6,43,10,3,8,4,57.0,0.0
09232017,@ Akron,W 3 - 1,4,61,29,135,0.237,57,4,10,44,7,4,4,3,71.0,0.0
09292017,Miami (OH),W 3 - 2,5,50,36,184,0.076,48,10,9,94,3,4,14,1,71.0,0.0
09302017,Bowling Green,L 1 - 3,4,66,27,194,0.201,66,6,8,107,7,0,8,0,76.0,0.0
10052017,@ Kent St.,L 2 - 3,5,58,31,201,0.134,54,8,13,86,3,3,10,4,74.0,0.0
10072017,@ Eastern Mich.,W 3 - 2,5,64,30,212,0.16,63,8,9,107,2,7,14,3,86.0,0.0
10132017,Toledo,L 2 - 3,5,62,36,203,0.128,59,13,10,92,4,2,12,1,83.0,0.0
10142017,Ball St.,W 3 - 0,3,51,14,133,0.278,48,2,3,61,1,0,14,0,60.0,0.0
10202017,@ Northern Ill.,W 3 - 1,4,60,27,141,0.23399999999999999,57,11,13,61,4,2,4,4,75.0,0.0
10212017,@ Western Mich.,L 1 - 3,4,41,20,130,0.162,39,3,8,47,5,5,4,0,51.0,0.0
10272017,Akron,W 3 - 0,3,40,13,93,0.29,38,10,9,36,2,1,8,0,55.0,0.0
10282017,Buffalo,W 3 - 0,3,49,13,116,0.31,47,7,10,53,1,0,6,0,59.0,0.0
11032017,@ Bowling Green,W 3 - 2,5,57,27,205,0.146,54,6,8,95,4,2,24,1,77.0,0.0
11042017,@ Miami (OH),L 0 - 3,3,26,22,120,0.033,22,3,9,59,5,3,12,1,38.0,0.0
11092017,Kent St.,W 3 - 0,3,43,17,129,0.20199999999999999,39,4,5,59,1,3,6,0,53.0,0.0
11112017,Central Mich.,W 3 - 0,3,42,14,103,0.272,39,6,8,47,0,4,8,0,56.0,0.0
11172017,"Eastern Mich. @ Oxford, Ohio",W 3 - 1,4,55,25,164,0.183,51,10,14,76,6,1,20,5,76.0,0.0
11182017,@ Miami (OH),L 0 - 3,3,33,23,144,0.069,30,5,6,60,0,4,14,4,49.0,0.0
