Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Cal St. Fullerton,L 0 - 3,3,29,12,97,0.175,27,2,4,46,9,1,2,1,33.0,0.0
08252017,UC Riverside,L 0 - 3,3,27,18,107,0.084,26,4,2,39,5,1,4,1,34.0,0.0
08262017,Drake,L 0 - 3,3,32,20,126,0.095,31,3,3,59,5,2,4,1,39.0,0.0
08302017,@ Saint Peter's,W 3 - 0,3,41,10,107,0.29,39,4,3,66,6,1,10,1,51.0,0.0
09012017,"Brown @ Worcester, Mass.",L 0 - 3,3,31,20,122,0.09,25,5,2,49,5,0,12,1,42.0,0.0
09012017,@ Holy Cross,L 0 - 3,3,22,17,95,0.053,19,5,3,36,6,0,8,0,31.0,0.0
09022017,"Manhattan @ Worcester, Mass.",W 3 - 1,4,38,18,120,0.16699999999999998,34,18,8,50,8,2,12,1,64.0,0.0
09062017,Quinnipiac,W 3 - 2,5,62,23,176,0.222,58,2,4,87,9,2,16,3,74.0,0.0
09092017,"Rider @ Providence, R.I.",L 1 - 3,4,48,22,177,0.147,45,6,4,91,6,1,2,1,56.0,0.0
09092017,@ Providence,L 0 - 3,3,29,19,106,0.094,24,2,3,43,7,0,8,2,35.0,0.0
09122017,Rider,L 0 - 3,3,33,22,140,0.079,30,0,2,75,3,0,8,2,37.0,0.0
09162017,@ Lafayette,L 1 - 3,4,39,21,139,0.129,36,6,4,73,17,4,16,4,57.0,0.0
09162017,"NJIT @ Easton, Pa.",L 0 - 3,3,30,22,126,0.063,25,1,0,58,8,3,12,1,40.0,0.0
09192017,@ NJIT,L 1 - 3,4,39,24,157,0.096,36,4,5,71,6,2,12,1,51.0,0.0
09222017,@ Sacred Heart,L 1 - 3,4,31,18,135,0.096,29,4,3,67,3,4,18,0,48.0,0.0
09292017,@ Saint Francis (PA),L 0 - 3,3,30,15,136,0.11,28,0,2,70,8,0,8,3,34.0,0.0
09302017,@ Robert Morris,L 0 - 3,3,29,9,96,0.20800000000000002,26,1,6,45,10,1,14,0,38.0,0.0
10062017,Bryant,L 1 - 3,4,36,19,152,0.11199999999999999,34,4,2,58,8,3,18,1,52.0,0.0
10072017,Central Conn. St.,L 1 - 3,4,49,17,168,0.19,47,0,4,85,7,2,12,4,57.0,0.0
10132017,St. Francis Brooklyn,W 3 - 0,3,41,9,109,0.294,38,6,3,43,3,0,10,2,52.0,0.0
10142017,LIU,L 1 - 3,4,45,26,159,0.11900000000000001,42,6,1,71,4,2,4,3,55.0,0.0
10182017,Manhattan,W 3 - 0,3,42,17,103,0.243,38,4,2,55,1,0,8,0,50.0,0.0
10202017,Sacred Heart,L 0 - 3,3,29,16,99,0.131,28,5,4,37,5,2,12,2,42.0,0.0
10272017,Saint Francis (PA),L 1 - 3,4,45,16,165,0.17600000000000002,42,3,2,87,4,2,12,3,56.0,0.0
10282017,Robert Morris,L 0 - 3,3,32,16,122,0.131,31,2,4,48,5,0,2,2,35.0,0.0
11032017,@ Bryant,L 0 - 3,3,23,14,93,0.09699999999999999,22,3,0,40,8,0,8,0,30.0,0.0
11042017,@ Central Conn. St.,L 0 - 3,3,37,23,123,0.114,35,5,1,62,9,0,8,2,46.0,0.0
11102017,@ St. Francis Brooklyn,L 0 - 3,3,18,14,80,0.05,15,4,4,26,11,1,8,0,27.0,0.0
11112017,@ LIU,L 0 - 3,3,23,16,111,0.063,20,1,3,63,4,2,8,1,30.0,0.0
