Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,"UTSA @ Fort Worth, Texas",W 3 - 2,5,55,18,144,0.257,52,8,13,68,10,6,10,3,74.0,0.0
08262017,@ TCU,L 0 - 3,3,41,24,126,0.135,40,6,10,50,2,1,16,1,56.0,0.0
09012017,@ Iowa,L 0 - 3,3,35,19,116,0.138,30,4,8,49,5,1,10,0,45.0,0.0
09012017,"Indiana St. @ Iowa City, Iowa",W 3 - 0,3,53,10,120,0.358,49,4,5,56,4,0,16,3,65.0,0.0
09022017,@ Iowa,L 2 - 3,5,61,26,169,0.207,59,1,8,60,3,2,8,0,68.0,0.0
09092017,"American @ Greensboro, N.C.",W 3 - 0,3,39,14,91,0.275,38,6,2,35,3,2,10,4,52.0,0.0
09102017,"Fla. Atlantic @ Greensboro, N.C.",L 0 - 3,3,36,15,110,0.191,34,1,5,40,6,0,20,4,47.0,0.0
09152017,@ Duke,L 0 - 3,3,36,12,85,0.282,35,1,12,22,3,2,8,1,43.0,0.0
09162017,@ North Carolina,L 2 - 3,5,57,29,172,0.163,53,4,9,74,4,2,14,4,70.0,0.0
09222017,@ Arkansas St.,W 3 - 1,4,59,19,141,0.284,58,2,9,66,4,3,14,3,71.0,0.0
09232017,@ Little Rock,W 3 - 1,4,57,13,137,0.321,54,7,6,67,4,7,8,2,75.0,0.0
09292017,UT Arlington,W 3 - 0,3,42,11,108,0.287,38,7,8,53,3,3,2,1,53.0,0.0
10012017,Texas St.,L 0 - 3,3,24,17,107,0.065,24,3,6,39,8,6,10,1,38.0,0.0
10062017,Ga. Southern,W 3 - 1,4,56,31,149,0.168,51,4,2,69,1,5,6,3,68.0,0.0
10082017,Georgia St.,W 3 - 2,5,59,25,177,0.192,57,9,16,84,6,3,6,3,74.0,0.0
10132017,App State,W 3 - 1,4,62,15,160,0.294,61,3,12,86,2,3,8,0,72.0,0.0
10152017,@ App State,W 3 - 2,5,79,21,172,0.337,74,4,11,78,5,4,18,1,96.0,0.0
10202017,@ ULM,W 3 - 0,3,36,13,78,0.295,32,11,6,32,3,2,6,0,52.0,0.0
10212017,@ Louisiana,W 3 - 2,5,68,25,174,0.247,62,2,11,81,5,7,6,2,80.0,0.0
10272017,Troy,W 3 - 0,3,37,17,94,0.213,33,5,9,38,7,7,8,1,53.0,0.0
10292017,South Alabama,W 3 - 0,3,39,19,106,0.18899999999999997,35,2,4,48,1,5,8,2,50.0,0.0
11022017,@ Ga. Southern,W 3 - 2,5,73,28,160,0.281,70,6,11,54,5,2,14,0,88.0,0.0
11032017,@ Georgia St.,W 3 - 0,3,38,11,99,0.273,37,6,3,47,2,0,10,1,49.0,0.0
11102017,@ South Alabama,W 3 - 0,3,42,9,89,0.371,39,4,10,43,2,3,14,0,56.0,0.0
11112017,@ Troy,W 3 - 1,4,55,16,127,0.307,51,5,5,64,3,5,20,0,75.0,0.0
11182017,@ Arkansas St.,W 3 - 1,4,62,17,152,0.29600000000000004,50,5,8,67,3,6,6,0,76.0,0.0
11192017,"Texas St. @ Jonesboro, Ark.",W 3 - 1,4,59,20,148,0.264,56,4,7,71,6,5,14,3,75.0,0.0
12012017,@ Creighton,L 1 - 3,4,48,23,136,0.184,44,8,16,48,5,2,16,0,66.0,0.0
