Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,La Salle,W 3 - 2,5,54,17,136,0.272,51,4,11,67,5,4,22,1,73.0,0.0
08262017,Iona,W 3 - 2,5,62,20,156,0.26899999999999996,58,7,11,73,14,1,26,2,83.0,0.0
08272017,Saint Peter's,W 3 - 0,3,43,15,98,0.28600000000000003,39,9,2,40,0,3,18,0,64.0,0.0
09022017,"East Carolina @ DeLand, Fla.",L 0 - 3,3,24,17,95,0.07400000000000001,23,0,8,40,2,2,16,1,34.0,0.0
09022017,"Providence @ DeLand, Fla.",L 1 - 3,4,45,24,146,0.14400000000000002,44,3,12,63,6,0,30,2,63.0,0.0
09032017,@ Stetson,W 3 - 1,4,55,18,159,0.233,51,8,8,75,5,4,14,1,74.0,0.0
09082017,@ Canisius,W 3 - 0,3,49,19,115,0.261,43,7,5,44,3,1,13,1,63.5,0.0
09092017,"Charlotte @ Buffalo, N.Y.",L 0 - 3,3,21,19,101,0.02,20,8,6,37,10,3,8,3,36.0,0.0
09092017,"Eastern Wash. @ Buffalo, N.Y.",L 2 - 3,5,42,24,135,0.133,41,4,7,64,11,5,12,4,57.0,0.0
09152017,@ Saint Francis (PA),L 0 - 3,3,39,16,123,0.187,36,1,1,43,3,3,8,2,47.0,0.0
09162017,"Morehead St. @ Loretto, PA (SFU)",L 0 - 3,3,40,19,105,0.2,37,1,6,35,3,2,4,1,45.0,0.0
09162017,"Norfolk St. @ Loretto, PA (SFU)",W 3 - 1,4,53,24,135,0.215,50,6,8,60,2,1,14,2,67.0,0.0
09222017,Army West Point,L 0 - 3,3,27,25,103,0.019,25,4,2,38,4,2,8,2,37.0,0.0
09232017,Colgate,W 3 - 1,4,60,21,154,0.253,52,6,8,57,6,2,12,4,74.0,0.0
09292017,Lafayette,W 3 - 0,3,42,11,87,0.35600000000000004,40,7,4,37,4,3,12,1,58.0,0.0
10012017,@ Lehigh,L 0 - 3,3,24,25,87,-0.011000000000000001,22,3,6,31,3,2,16,3,37.0,0.0
10072017,@ Navy,L 0 - 3,3,21,12,87,0.10300000000000001,20,5,7,31,5,3,6,1,32.0,0.0
10082017,@ Loyola Maryland,W 3 - 1,4,46,21,136,0.184,40,5,11,61,5,2,14,1,60.0,0.0
10132017,American,L 1 - 3,4,51,25,159,0.16399999999999998,46,3,3,60,7,2,16,2,64.0,0.0
10142017,Holy Cross,W 3 - 2,5,57,19,172,0.221,51,7,7,73,6,0,22,2,75.0,0.0
10202017,@ Colgate,L 1 - 3,4,48,29,168,0.113,45,5,2,73,5,1,12,0,60.0,0.0
10212017,@ Army West Point,L 0 - 3,3,36,15,126,0.16699999999999998,33,2,2,45,4,0,10,0,43.0,0.0
10272017,Lehigh,W 3 - 2,5,52,27,164,0.152,48,7,6,74,3,1,20,1,70.0,0.0
10292017,@ Lafayette,W 3 - 1,4,57,24,137,0.24100000000000002,53,6,8,74,5,2,14,0,72.0,0.0
11032017,Navy,L 1 - 3,4,48,21,129,0.209,41,6,2,70,6,4,14,3,65.0,0.0
11042017,Loyola Maryland,W 3 - 1,4,49,23,143,0.182,48,10,4,65,5,2,10,2,66.0,0.0
11102017,@ Holy Cross,W 3 - 2,5,58,26,184,0.174,50,6,5,91,4,1,26,0,78.0,0.0
11122017,@ American,L 0 - 3,3,24,14,79,0.127,23,3,4,30,3,0,4,1,29.0,0.0
