Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ South Carolina,L 0 - 3,3,36,17,95,0.2,35,5,10,32,5,1,4,2,44.0,0.0
08262017,"North Florida @ Columbia, S.C.",L 2 - 3,5,63,23,159,0.252,62,4,15,64,4,2,12,2,75.0,0.0
08262017,"Troy @ Columbia, S.C.",W 3 - 1,4,43,11,89,0.36,37,4,7,31,10,0,14,4,54.0,0.0
09012017,Alabama A&M,W 3 - 1,4,50,22,109,0.257,50,13,12,29,7,1,6,1,67.0,0.0
09022017,Alabama A&M,W 3 - 0,3,44,18,100,0.26,40,10,10,38,3,2,8,0,60.0,0.0
09072017,"Northwestern St. @ Oxford, MS",W 3 - 1,4,45,20,137,0.182,40,11,13,63,5,1,14,1,64.0,0.0
09082017,@ Ole Miss,L 2 - 3,5,46,29,165,0.10300000000000001,41,2,8,49,6,3,18,0,60.0,0.0
09082017,"Austin Peay @ Oxford, MS",L 1 - 3,4,52,14,162,0.235,42,2,12,67,5,2,18,0,65.0,0.0
09152017,"Buffalo @ Charleston, S.C.",L 1 - 3,4,46,14,120,0.267,42,6,12,32,11,2,6,3,57.0,0.0
09162017,"App State @ Charleston, S.C.",L 1 - 3,4,48,14,137,0.248,47,6,8,56,6,1,8,4,59.0,0.0
09162017,@ Col. of Charleston,L 1 - 3,4,39,30,144,0.062,36,3,7,53,7,0,12,3,48.0,0.0
09222017,Wofford,L 0 - 3,3,25,16,83,0.10800000000000001,25,4,10,29,12,1,4,0,32.0,0.0
09232017,The Citadel,W 3 - 1,4,55,9,130,0.354,52,6,9,60,6,3,8,0,68.0,0.0
09292017,@ UNC Greensboro,L 1 - 3,4,42,20,137,0.161,40,6,4,73,4,1,16,0,57.0,0.0
09302017,@ Western Caro.,W 3 - 0,3,69,20,169,0.29,68,3,6,75,1,2,10,4,79.0,0.0
10042017,Savannah St.,W 3 - 0,3,46,9,92,0.402,44,8,7,46,3,0,8,0,58.0,0.0
10062017,@ ETSU,L 0 - 3,3,30,18,99,0.121,28,3,6,43,6,0,2,0,34.0,0.0
10072017,@ Chattanooga,L 0 - 3,3,33,17,114,0.14,30,4,3,54,6,1,8,5,42.0,0.0
10112017,@ Samford,L 1 - 3,4,47,18,175,0.166,45,3,13,84,4,1,18,1,60.0,0.0
10132017,Furman,L 1 - 3,4,55,22,156,0.212,48,3,11,49,1,2,6,0,63.0,0.0
10202017,@ The Citadel,L 2 - 3,5,57,21,174,0.207,54,7,9,81,10,0,8,0,68.0,0.0
10212017,@ Wofford,L 1 - 3,4,37,17,130,0.154,35,2,7,58,7,2,10,2,46.0,0.0
10252017,@ Savannah St.,W 3 - 0,3,42,15,111,0.243,40,5,6,50,5,1,10,0,53.0,0.0
10272017,Western Caro.,L 1 - 3,4,60,21,153,0.255,60,3,8,68,6,0,8,0,67.0,0.0
10282017,UNC Greensboro,L 0 - 3,3,39,17,124,0.177,34,1,7,51,5,4,8,0,48.0,0.0
11032017,Chattanooga,W 3 - 2,5,59,18,168,0.244,52,5,11,68,6,1,8,4,69.0,0.0
11042017,ETSU,L 0 - 3,3,30,18,93,0.129,30,1,7,37,4,0,10,0,36.0,0.0
11082017,Samford,L 2 - 3,5,58,29,194,0.149,54,7,9,88,7,1,6,0,69.0,0.0
11112017,@ Furman,L 0 - 3,3,32,18,110,0.127,31,5,6,47,6,1,6,2,41.0,0.0
11172017,"Furman @ Cullowhee, N.C.",L 1 - 3,4,47,17,160,0.188,46,4,8,66,5,0,8,3,55.0,0.0
11172017,"The Citadel @ Cullowhee, N.C.",W 3 - 1,4,61,15,125,0.368,58,6,10,57,1,0,6,1,70.0,0.0
