Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08252017,@ Arkansas,L 1 - 3,4,41,30,147,0.075,40,4,8,69,7,0,22,1,56.0,0.0
08262017,"ULM @ Fayetteville, AK",W 3 - 0,3,39,16,114,0.20199999999999999,37,7,5,54,8,0,16,1,54.0,0.0
08262017,"Utah St. @ Fayetteville, AK",L 1 - 3,4,54,18,149,0.242,53,6,8,77,11,0,18,0,69.0,0.0
09012017,"Valparaiso @ Brookings, S.D.",W 3 - 1,4,59,27,168,0.19,54,7,6,83,3,1,14,1,74.0,0.0
09012017,@ South Dakota St.,W 3 - 2,5,61,21,151,0.265,57,4,7,62,6,3,8,3,72.0,0.0
09022017,"Northern Ariz. @ Brookings, SD",W 3 - 1,4,61,24,181,0.204,58,6,5,91,1,3,10,1,75.0,0.0
09052017,@ Fresno St.,L 0 - 3,3,34,29,128,0.039,33,3,4,54,3,0,6,0,40.0,0.0
09082017,"Arizona St. @ Flagstaff, AZ",L 0 - 3,3,29,20,107,0.084,27,1,6,39,4,1,6,3,34.0,0.0
09082017,"Utah St. @ Flagstaff, AZ",L 0 - 3,3,37,21,122,0.131,36,2,6,50,2,0,18,1,48.0,0.0
09092017,@ Northern Ariz.,L 1 - 3,4,53,32,156,0.135,51,0,9,66,3,2,12,3,61.0,0.0
09122017,Fresno St.,L 2 - 3,5,68,20,151,0.318,68,8,13,72,7,5,18,3,90.0,0.0
09152017,"San Francisco @ Irvine, CA",W 3 - 0,3,43,13,123,0.244,41,3,2,65,1,2,12,0,54.0,0.0
09152017,"Montana St. @ Irvine, Calif.",W 3 - 0,3,45,18,134,0.201,43,4,5,68,2,0,4,1,51.0,0.0
09162017,@ UC Irvine,L 0 - 3,3,34,16,107,0.168,31,0,5,43,6,2,14,3,43.0,0.0
09212017,@ Chicago St.,W 3 - 1,4,53,25,161,0.174,50,4,14,77,4,3,14,0,67.0,0.0
09232017,@ Kansas City,W 3 - 0,3,46,14,130,0.24600000000000002,44,3,4,61,1,3,12,2,58.0,0.0
09282017,Seattle U,W 3 - 0,3,48,15,112,0.295,42,8,9,50,4,2,6,1,61.0,0.0
09302017,Utah Valley,W 3 - 2,5,76,37,198,0.19699999999999998,68,8,9,92,5,1,12,2,91.0,0.0
10032017,@ Cal St. Fullerton,W 3 - 1,4,62,19,182,0.23600000000000002,58,6,6,85,1,1,10,2,74.0,0.0
10062017,Grand Canyon,W 3 - 0,3,46,19,108,0.25,42,9,4,44,2,1,16,0,64.0,0.0
10122017,@ New Mexico St.,L 0 - 3,3,23,24,110,-0.009000000000000001,22,5,2,46,6,0,6,2,31.0,0.0
10142017,@ UTRGV,L 1 - 3,4,46,30,154,0.10400000000000001,44,5,4,69,10,1,8,1,56.0,0.0
10192017,Kansas City,W 3 - 0,3,38,8,71,0.423,34,6,7,26,3,2,12,3,52.0,0.0
10212017,Chicago St.,W 3 - 0,3,46,11,98,0.35700000000000004,40,8,4,44,0,0,6,0,57.0,0.0
10262017,@ Utah Valley,L 0 - 3,3,33,36,126,-0.024,30,2,8,41,1,1,16,0,44.0,0.0
10282017,@ Seattle U,L 1 - 3,4,46,25,136,0.154,42,9,7,54,6,2,10,2,62.0,0.0
11032017,@ Grand Canyon,W 3 - 1,4,57,16,160,0.256,56,6,11,52,4,0,18,0,72.0,0.0
11092017,UTRGV,W 3 - 2,5,61,28,164,0.201,57,5,9,74,10,2,16,1,76.0,0.0
11112017,New Mexico St.,L 0 - 3,3,37,16,115,0.183,36,4,5,45,7,1,6,0,45.0,0.0
11162017,"Seattle U @ Edinburg, TX",W 3 - 0,3,34,16,109,0.165,30,10,8,48,6,3,12,3,53.0,0.0
11172017,"New Mexico St. @ Edinburg, TX",W 3 - 1,4,62,20,152,0.276,56,10,7,60,3,1,10,0,78.0,0.0
11182017,@ UTRGV,W 3 - 1,4,61,30,169,0.183,58,10,10,66,4,3,14,0,81.0,0.0
12012017,@ Stanford,L 0 - 3,3,26,25,94,0.011000000000000001,24,3,2,32,5,0,2,0,30.0,0.0
