Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,Unnamed: 19
08262017,"Loyola Maryland @ Wilmington, N.C.",W 3 - 0,3,30,14,90,0.17800000000000002,29,10,8,45,1,4,8,0,48.0,0.0
08262017,"App State @ Wilmington, N.C.",W 3 - 2,5,69,22,174,0.27,64,4,15,72,5,4,16,2,85.0,0.0
08272017,@ UNCW,L 1 - 3,4,56,20,173,0.20800000000000002,50,3,5,78,10,1,0,2,60.0,0.0
09022017,"Morehead St. @ Williamsburg, Va.",W 3 - 1,4,45,17,117,0.239,37,7,5,44,4,0,20,0,62.0,0.0
09022017,"Savannah St. @ Williamsburg, Va.",W 3 - 0,3,35,9,74,0.35100000000000003,32,10,6,30,5,0,12,0,51.0,0.0
09032017,@ William & Mary,W 3 - 1,4,54,12,134,0.313,51,5,11,60,10,1,10,1,65.0,0.0
09082017,Georgia,L 1 - 3,4,51,22,150,0.193,51,5,3,66,7,3,8,1,63.0,0.0
09092017,Wofford,W 3 - 1,4,54,7,117,0.402,50,10,4,46,6,2,16,2,74.0,0.0
09092017,FGCU,L 2 - 3,5,54,31,136,0.16899999999999998,51,11,8,54,10,4,2,2,70.0,0.0
09122017,@ Charlotte,L 2 - 3,5,62,25,170,0.218,59,5,7,75,5,0,14,3,74.0,0.0
09162017,"South Carolina St. @ Atlanta,GA",W 3 - 0,3,39,11,92,0.304,38,6,5,44,2,3,6,1,51.0,0.0
09162017,"Wofford @ Atlanta, Ga.",L 1 - 3,4,46,19,144,0.188,44,2,6,64,6,1,8,7,53.0,0.0
09172017,@ Georgia St.,L 1 - 3,4,56,18,151,0.252,53,4,5,64,10,1,12,2,67.0,0.0
09222017,Fordham,W 3 - 0,3,40,13,89,0.303,36,8,3,35,6,3,8,0,55.0,0.0
09242017,Rhode Island,L 2 - 3,5,59,30,179,0.162,57,5,7,86,9,6,18,2,79.0,0.0
09302017,VCU,L 0 - 3,3,23,25,108,-0.019,23,3,4,45,4,5,6,1,34.0,0.0
10062017,La Salle,L 2 - 3,5,49,28,192,0.109,45,5,6,80,4,6,24,1,72.0,0.0
10082017,Duquesne,L 0 - 3,3,36,19,107,0.159,36,7,6,39,5,0,6,1,46.0,0.0
10132017,@ George Mason,L 0 - 3,3,40,22,126,0.14300000000000002,39,3,7,44,3,3,10,1,51.0,0.0
10142017,@ George Washington,L 1 - 3,4,34,24,154,0.065,33,2,5,63,9,0,8,1,40.0,0.0
10202017,@ Rhode Island,W 3 - 1,4,36,22,120,0.11699999999999999,34,7,7,52,5,0,14,3,50.0,0.0
10222017,@ Fordham,L 2 - 3,5,50,29,148,0.142,47,3,10,68,12,4,8,1,61.0,0.0
10272017,Dayton,L 0 - 3,3,31,10,111,0.18899999999999997,30,4,6,45,5,2,6,0,40.0,0.0
10292017,Saint Louis,W 3 - 2,5,50,16,143,0.23800000000000002,49,8,7,62,10,4,14,1,69.0,0.0
11032017,@ Duquesne,L 2 - 3,5,54,23,160,0.19399999999999998,53,11,4,68,6,2,28,0,81.0,0.0
11052017,@ La Salle,L 2 - 3,5,66,20,195,0.23600000000000002,59,2,7,89,10,2,20,5,80.0,0.0
11112017,@ VCU,L 1 - 3,4,40,34,173,0.035,39,2,3,77,5,2,6,0,47.0,0.0
